#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
28,128,128,4,3,2,0.2,1e-05,0.0001,0.3186147186147187,0.567484662576687,0.6896024464831804,0.48995983935742976,0.38103277674706243,0.6567484662576687,0.6983180428134558,0.5923694779116466,"[163, 109, 83, 53]"
33,64,256,2,4,2,0.0,1e-05,0.0001,0.30476190476190473,0.5338983050847459,0.7347826086956522,0.510989010989011,0.41997526283240577,0.6316384180790962,0.7339130434782609,0.6043956043956044,"[177, 115, 91, 56]"
27,64,256,4,3,2,0.1,1e-05,0.001,0.17575757575757567,0.421875,0.2054794520547945,0.4,0.3093939393939394,0.5703125,0.2054794520547945,0.3333333333333333,"[128, 73, 15, 6]"
17,128,64,4,2,2,0.0,1e-05,0.0001,0.26406926406926406,0.5505376344086022,0.6435643564356436,0.44600938967136144,0.36564316635745203,0.6436559139784946,0.6513201320132013,0.5293427230046949,"[155, 101, 71, 42]"
24,128,128,4,3,2,0.2,0.0001,0.0001,0.29350649350649355,0.5180467091295115,0.631578947368421,0.4166666666666667,0.37692640692640694,0.5953290870488323,0.7121052631578948,0.5081081081081081,"[157, 95, 74, 40]"
52,64,128,2,3,2,0.1,1e-05,0.0001,0.2744588744588744,0.558165548098434,0.6612903225806451,0.4178403755868545,0.35194805194805195,0.6152125279642059,0.7154121863799283,0.511737089201878,"[149, 93, 71, 40]"
41,64,256,2,4,2,0.1,0.0001,0.0001,0.27705627705627695,0.5386904761904763,0.6435643564356435,0.461038961038961,0.39265924551638837,0.5902777777777777,0.7036303630363036,0.527056277056277,"[168, 101, 77, 43]"
26,128,128,4,4,2,0.2,0.0001,0.0001,0.3012987012987013,0.5276134122287969,0.6798245614035088,0.3995983935742973,0.40252319109461965,0.6627218934911243,0.6804093567251461,0.47510040160642575,"[169, 114, 83, 43]"
40,64,64,4,4,4,0.0,0.0001,0.0001,0.22597402597402597,0.4933774834437085,0.6872427983539094,0.4262295081967213,0.358382807668522,0.5295805739514349,0.7139917695473251,0.48606557377049175,"[151, 81, 61, 33]"
34,128,64,2,2,2,0.1,0.0001,0.0001,0.3350649350649351,0.5244565217391305,0.7207602339181286,0.4835164835164835,0.4360111317254174,0.6021739130434782,0.7616959064327486,0.595054945054945,"[184, 114, 91, 58]"
31,128,128,4,2,4,0.0,1e-05,0.001,0.2701298701298701,0.5,0.5982456140350877,0.39322916666666663,0.3760544217687075,0.5955414012738853,0.631578947368421,0.484375,"[157, 95, 64, 32]"
18,128,256,2,4,2,0.2,1e-05,0.001,0.3324675324675325,0.5883534136546185,0.620795107033639,0.47119341563786005,0.39644403215831786,0.6506024096385542,0.6876146788990825,0.6246913580246913,"[166, 109, 81, 54]"
33,64,64,4,3,2,0.1,0.0001,0.0001,0.2458874458874459,0.47785547785547783,0.5555555555555557,0.3910256410256411,0.3335497835497836,0.5522144522144522,0.5882716049382716,0.5,"[143, 81, 52, 27]"
11,64,128,2,3,4,0.0,1e-05,0.001,0.303030303030303,0.6095764272559853,0.726190476190476,0.5375816993464052,0.42519171304885595,0.6818600368324126,0.7756613756613758,0.6333333333333333,"[181, 126, 102, 70]"
43,128,128,2,4,2,0.1,0.0001,0.0001,0.32034632034632043,0.6022099447513811,0.7213114754098361,0.5493197278911566,0.42313234384662957,0.65451197053407,0.7512295081967214,0.7142857142857143,"[181, 122, 98, 74]"
31,64,64,4,4,4,0.0,1e-05,0.0001,0.2675324675324675,0.564870259481038,0.7547169811320755,0.5134099616858239,0.38763450834879404,0.6207584830339322,0.7668238993710692,0.617624521072797,"[167, 106, 87, 57]"
25,128,64,2,2,4,0.0,1e-05,0.0001,0.33073593073593066,0.6060606060606062,0.7682926829268294,0.5253968253968254,0.41882498453927025,0.6778409090909091,0.8071815718157181,0.6950793650793651,"[176, 123, 105, 77]"
36,128,256,2,4,4,0.2,0.0001,0.0001,0.3203463203463205,0.6425818882466282,0.7319444444444444,0.5231023102310232,0.4044094001236858,0.6684007707129095,0.7933333333333333,0.6838283828382838,"[173, 120, 101, 74]"
28,128,128,4,3,2,0.1,1e-05,0.001,0.22943722943722947,0.5176056338028169,0.5329218106995887,0.3758169934640523,0.3493692022263451,0.5598591549295775,0.5847736625514404,0.40359477124183,"[142, 81, 51, 24]"
8,128,64,2,3,4,0.1,1e-05,0.001,0.3627705627705626,0.5833333333333333,0.7275132275132273,0.5841423948220065,0.4554730983302412,0.6526315789473685,0.7735449735449735,0.7080906148867314,"[190, 126, 103, 75]"
78,64,64,2,3,4,0.1,0.0001,0.0001,0.3047619047619048,0.586309523809524,0.6652046783625731,0.4682539682539682,0.39071119356833645,0.6674603174603174,0.7008771929824562,0.628968253968254,"[168, 114, 84, 56]"
43,64,64,2,3,2,0.0,0.0001,0.0001,0.2978354978354977,0.4375000000000001,0.6571969696969697,0.3854166666666667,0.401230674087817,0.5178571428571429,0.6541666666666667,0.5270833333333333,"[168, 88, 64, 37]"
34,128,128,2,2,4,0.1,1e-05,0.0001,0.2909090909090909,0.588477366255144,0.7407407407407407,0.467391304347826,0.3838466295609153,0.6510288065843621,0.796604938271605,0.5670289855072465,"[162, 108, 92, 56]"
20,128,128,2,2,2,0.2,1e-05,0.0001,0.24761904761904757,0.517412935323383,0.611111111111111,0.4093567251461988,0.31239950525664817,0.5696517412935324,0.6713675213675214,0.5292397660818714,"[134, 78, 57, 32]"
35,64,128,4,2,2,0.0,1e-05,0.0001,0.24155844155844158,0.5366161616161617,0.760536398467433,0.4859154929577465,0.3097124304267162,0.6367424242424242,0.7570881226053641,0.5786384976525821,"[132, 87, 71, 44]"
23,128,128,2,2,4,0.2,0.0001,0.0001,0.25454545454545435,0.5283950617283951,0.582278481012658,0.3393939393939394,0.31730983302411875,0.5765432098765433,0.6280590717299578,0.4909090909090909,"[135, 79, 55, 28]"
11,128,256,2,3,2,0.0,0.0001,0.001,0.35151515151515156,0.5899470899470899,0.6856368563685638,0.6357388316151203,0.4602906617192331,0.6305114638447972,0.7331978319783198,0.7714776632302405,"[189, 123, 97, 80]"
34,64,64,4,4,4,0.2,0.0001,0.0001,0.1956709956709957,0.4933993399339934,0.5217391304347826,0.2393162393162393,0.23257884972170687,0.6831683168316832,0.5483091787439612,0.3333333333333333,"[101, 69, 39, 14]"
18,128,256,4,3,2,0.1,1e-05,0.001,0.12380952380952395,0.41284403669724773,0.2111111111111111,0.25,0.2712987012987013,0.4067278287461773,0.3111111111111111,0.21428571428571427,"[109, 45, 14, 4]"
12,64,128,2,3,2,0.0,0.0001,0.001,0.28138528138528124,0.534375,0.7108843537414965,0.5823293172690763,0.3813048855905999,0.584375,0.8086734693877551,0.6757028112449799,"[160, 98, 83, 59]"
