#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
26,128,128,4,3,2,0.1,0.0001,0.0001,0.3445887445887445,0.5786516853932585,0.7112068965517243,0.5347222222222222,0.4175324675324675,0.6404494382022472,0.8060344827586207,0.6979166666666669,"[178, 116, 96, 71]",0.377569831474972
5,128,64,2,2,4,0.0,1e-05,0.001,0.3376623376623376,0.5871212121212122,0.6666666666666667,0.5859649122807018,0.4222665429808288,0.6745265151515152,0.741120218579235,0.7175438596491228,"[176, 122, 95, 71]",0.3752548735845516
29,128,128,4,4,4,0.1,0.0001,0.0001,0.3402597402597402,0.6095505617977529,0.6958333333333334,0.5476190476190477,0.4169356833642547,0.6549625468164795,0.788888888888889,0.7295918367346939,"[178, 120, 98, 74]",0.37471549061285947
32,128,256,2,4,4,0.2,1e-05,0.0001,0.342857142857143,0.5205882352941176,0.6538461538461539,0.4878048780487805,0.4009632034632035,0.5892156862745098,0.7564102564102565,0.6341463414634146,"[170, 104, 82, 54]",0.36964059671213867
27,128,64,2,3,2,0.1,0.0001,0.0001,0.3281385281385282,0.5800376647834273,0.6158192090395482,0.5596707818930042,0.4169356833642547,0.6516007532956686,0.663135593220339,0.7160493827160493,"[177, 118, 81, 62]",0.3672457303055293
16,64,128,2,4,4,0.1,1e-05,0.001,0.3203463203463202,0.6675675675675676,0.7716049382716049,0.5925925925925926,0.4274876314162028,0.7153153153153152,0.8419753086419752,0.6866096866096866,"[185, 135, 117, 85]",0.36624196961100686
10,64,128,2,3,4,0.0,1e-05,0.001,0.3246753246753245,0.6076190476190477,0.7552083333333334,0.5718654434250764,0.4200061842918986,0.7090476190476191,0.8237847222222222,0.6781345565749236,"[175, 128, 109, 78]",0.3662388352833894
11,128,256,2,3,4,0.0,0.0001,0.001,0.3160173160173158,0.6055555555555556,0.7190860215053764,0.5833333333333334,0.4316991341991342,0.6749999999999999,0.7970430107526881,0.7042483660130718,"[180, 124, 102, 75]",0.3649094564580386
18,128,128,4,2,4,0.0,1e-05,0.0001,0.3255411255411256,0.5710227272727271,0.6694677871148462,0.5909090909090909,0.4078525046382188,0.6448863636363636,0.7240896358543416,0.7272727272727272,"[176, 119, 88, 67]",0.3620777654756139
22,64,256,2,4,4,0.2,0.0001,0.001,0.3238095238095237,0.5921568627450979,0.6822033898305084,0.4816849816849817,0.4008503401360545,0.6779411764705883,0.7316384180790961,0.6062271062271062,"[170, 118, 91, 59]",0.35823470904437815
43,64,256,4,4,2,0.1,1e-05,0.0001,0.3168831168831167,0.560077519379845,0.7155963302752294,0.4794007490636703,0.4077767470624612,0.622093023255814,0.7935779816513762,0.5805243445692884,"[172, 109, 89, 57]",0.3566295665888163
22,64,64,4,2,2,0.0,0.0001,0.001,0.3064935064935062,0.5524344569288389,0.7,0.5786516853932585,0.4239548546691404,0.6176966292134831,0.7397101449275362,0.7003745318352059,"[178, 115, 89, 65]",0.3557798659323885
12,64,64,2,4,2,0.0,0.0001,0.001,0.3060606060606061,0.6083333333333334,0.7493438320209974,0.5709876543209876,0.423756957328386,0.6782407407407407,0.8123359580052494,0.6697530864197531,"[180, 127, 108, 75]",0.3554184434259681
19,64,128,2,3,2,0.1,1e-05,0.001,0.3186147186147186,0.5872549019607844,0.7492877492877493,0.6237113402061856,0.3958426097711812,0.6681372549019607,0.8076923076923077,0.7611683848797252,"[170, 117, 97, 78]",0.3530547639923959
32,128,64,2,3,4,0.1,0.0001,0.0001,0.3151515151515152,0.5701754385964911,0.7289855072463769,0.5253623188405797,0.4012755102040816,0.6627680311890838,0.7657971014492754,0.6195652173913043,"[171, 115, 92, 61]",0.35303689156964513
51,64,256,2,2,2,0.1,0.0001,0.0001,0.3160173160173158,0.5688622754491017,0.6959876543209875,0.5120481927710844,0.3974675324675324,0.6317365269461078,0.7376543209876543,0.7108433734939759,"[167, 108, 83, 62]",0.3520933151731318
21,128,256,4,3,2,0.2,1e-05,0.0001,0.3220779220779221,0.5223577235772358,0.6508771929824562,0.4467592592592593,0.3826066790352505,0.565040650406504,0.7305263157894737,0.6087962962962963,"[164, 95, 72, 47]",0.34974274721526744
30,128,64,2,4,4,0.1,1e-05,0.0001,0.3099567099567099,0.5070281124497992,0.7475247524752475,0.5390946502057613,0.3971954236239951,0.5943775100401607,0.7821782178217822,0.7078189300411523,"[166, 101, 81, 61]",0.34819490989290675
17,128,256,4,2,2,0.0,1e-05,0.0001,0.3212121212121213,0.5802083333333332,0.6906906906906909,0.5511363636363636,0.3768119975262833,0.6695833333333333,0.7815315315315315,0.7159090909090909,"[160, 111, 88, 65]",0.3467977044757515
29,128,128,4,3,4,0.2,1e-05,0.0001,0.3203463203463204,0.5473251028806584,0.6858974358974357,0.4641350210970464,0.3774567099567099,0.6310325476992144,0.7255608974358974,0.6371308016877637,"[162, 104, 79, 53]",0.3465644684063655
9,128,128,2,4,2,0.1,1e-05,0.001,0.3142857142857143,0.5140562248995982,0.7400611620795108,0.5131086142322098,0.3825927643784786,0.642570281124498,0.7798165137614679,0.601123595505618,"[166, 109, 89, 58]",0.3450915587570562
46,64,128,4,4,4,0.2,1e-05,0.0001,0.3177489177489177,0.4791666666666666,0.6400709219858156,0.466183574879227,0.3752752009894867,0.5802083333333333,0.7012411347517731,0.5289855072463768,"[160, 94, 69, 41]",0.34412449941710527
49,64,256,2,4,4,0.1,1e-05,0.0001,0.3056277056277056,0.5441767068273091,0.6936507936507935,0.4695121951219513,0.3914378478664192,0.6234939759036144,0.7587301587301586,0.6260162601626017,"[166, 105, 82, 55]",0.3432510780071674
15,64,128,2,2,4,0.1,1e-05,0.001,0.3138528138528138,0.5501022494887524,0.6810897435897437,0.5203252032520325,0.3770655534941249,0.61799591002045,0.7644230769230769,0.6707317073170731,"[163, 104, 82, 58]",0.34256748861815917
