#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
52,64,128,4,3,4,0.2,0.0001,0.001,0.3722943722943722,0.6083333333333333,0.7482517482517483,0.5644257703081234,0.4829777365491651,0.6928611111111111,0.7937062937062938,0.6463585434173669,"[200, 143, 119, 82]",0.4204741190586921
29,128,64,4,3,2,0.0,0.0001,0.001,0.3593073593073592,0.6412859560067683,0.767605633802817,0.6066666666666666,0.4780148423005566,0.6983079526226734,0.8274647887323944,0.6968,"[197, 142, 125, 92]",0.41024649858063195
12,64,64,2,2,4,0.2,1e-05,0.001,0.3636363636363635,0.5908289241622576,0.7235142118863049,0.4382716049382716,0.4576530612244898,0.6616108171663727,0.8047249907715024,0.5796296296296296,"[189, 129, 108, 68]",0.40526345513073914
14,128,64,2,4,2,0.1,0.0001,0.001,0.3627705627705629,0.6422338568935427,0.803448275862069,0.4820512820512821,0.4569109461966605,0.7369109947643979,0.8482758620689657,0.6146153846153847,"[191, 145, 130, 84]",0.4044347451405566
21,64,64,4,2,4,0.0,1e-05,0.001,0.3437229437229435,0.5605306799336648,0.717171717171717,0.5648148148148149,0.4870902906617192,0.6409065782200111,0.7689393939393939,0.6375,"[201, 132, 108, 75]",0.403036691366892
12,128,128,2,4,4,0.0,0.0001,0.001,0.3471861471861473,0.6744791666666666,0.6977011494252873,0.6361111111111111,0.4631570810142239,0.7369791666666666,0.782183908045977,0.7480555555555556,"[192, 145, 120, 93]",0.3968731196937941
14,64,128,2,2,4,0.1,1e-05,0.001,0.341125541125541,0.5872600349040139,0.7438725490196078,0.4867256637168142,0.4551793444650587,0.6916812100058174,0.785014005602241,0.5569321533923304,"[191, 136, 113, 68]",0.3899845473750919
11,128,128,2,3,4,0.1,1e-05,0.001,0.3402597402597402,0.6800356506238862,0.7100938967136151,0.6344537815126051,0.4502628324056895,0.7422756981580511,0.7822769953051644,0.7165266106442577,"[187, 142, 119, 92]",0.387607690660633
10,128,128,2,3,2,0.1,1e-05,0.001,0.3402597402597402,0.6566484517304191,0.7155388471177945,0.4939939939939941,0.4420686456400742,0.6937765634486945,0.7849624060150376,0.6201201201201202,"[183, 133, 111, 72]",0.38453970290100004
20,128,128,2,4,2,0.0,1e-05,0.0001,0.323809523809524,0.648809523809524,0.786052009456265,0.5413223140495868,0.4663265306122449,0.70578231292517,0.8026004728132388,0.6349862258953167,"[196, 141, 121, 82]",0.38221511592153024
32,64,256,2,4,2,0.0,1e-05,0.0001,0.3212121212121211,0.657986111111111,0.7278177458033573,0.5804093567251464,0.4637136672850958,0.7053819444444445,0.7829736211031175,0.6637426900584794,"[192, 139, 114, 82]",0.3795274735179006
35,128,256,4,3,2,0.1,0.0001,0.0001,0.3272727272727274,0.6746031746031746,0.7647754137115841,0.4863387978142077,0.4501855287569573,0.729512051734274,0.8269165822357313,0.5814207650273224,"[189, 141, 122, 78]",0.37901313577247236
29,64,256,4,3,2,0.0,0.0001,0.001,0.3047619047619046,0.5776143790849675,0.7430025445292622,0.4787878787878788,0.4913110698824984,0.6230936819172113,0.8002544529262087,0.5357575757575758,"[204, 131, 110, 64]",0.37617882344236964
11,64,256,2,4,4,0.0,1e-05,0.001,0.3203463203463203,0.6336898395721926,0.7604938271604939,0.5678466076696167,0.450417439703154,0.7073677956030897,0.8105820105820106,0.6852507374631269,"[187, 135, 113, 80]",0.37440672981162015
12,128,64,2,2,2,0.1,1e-05,0.001,0.3367965367965369,0.5685714285714285,0.6910919540229885,0.5677655677655679,0.4201144094001237,0.6492063492063491,0.7508210180623974,0.6943223443223443,"[175, 116, 91, 68]",0.37386981613956316
68,64,256,2,3,2,0.1,0.0001,0.0001,0.322077922077922,0.6191756272401435,0.7866161616161614,0.4561403508771929,0.4443413729128014,0.6875149342891278,0.8214285714285714,0.5476608187134503,"[186, 132, 114, 67]",0.3734575760719552
12,64,128,2,3,4,0.0,0.0001,0.001,0.3290043290043289,0.5823970037453184,0.6880000000000003,0.5824915824915826,0.4293753865182436,0.6897627965043696,0.7507619047619049,0.6632996632996632,"[178, 125, 99, 72]",0.3725478359744036
36,64,256,2,2,4,0.0,1e-05,0.0001,0.3281385281385282,0.6264044943820225,0.7076719576719576,0.4559748427672956,0.4247680890538033,0.6944444444444444,0.8142479213907786,0.5462264150943396,"[178, 126, 106, 63]",0.3702524917687758
