#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
20,64,64,4,3,2,0.1,1e-05,0.001,0.3047619047619046,0.6139359698681733,0.7725988700564972,0.553921568627451,0.4228200371057514,0.643126177024482,0.8086158192090395,0.6643790849673202,"[177, 118, 102, 73]"
35,128,256,4,3,2,0.1,0.0001,0.0001,0.32727272727272744,0.6746031746031746,0.7647754137115841,0.4863387978142077,0.4501855287569573,0.729512051734274,0.8269165822357313,0.5814207650273224,"[189, 141, 122, 78]"
13,128,256,2,4,2,0.2,1e-05,0.001,0.25627705627705605,0.6247002398081535,0.7285223367697593,0.4403292181069959,0.3240105132962275,0.6842525979216627,0.7707412862052039,0.5720164609053499,"[139, 97, 81, 52]"
20,128,64,2,4,2,0.2,0.0001,0.0001,0.2138528138528139,0.5317460317460317,0.6244444444444445,0.2808641975308642,0.30272108843537415,0.5695767195767195,0.648888888888889,0.4074074074074074,"[126, 75, 54, 24]"
33,128,256,4,2,2,0.2,1e-05,0.001,0.15497835497835497,0.3394495412844037,0.5135135135135135,0.3,0.254004329004329,0.32874617737003053,0.7297297297297297,0.27777777777777773,"[109, 37, 30, 9]"
24,64,64,4,4,4,0.2,0.0001,0.001,0.24329004329004322,0.5434782608695652,0.5600775193798447,0.39181286549707606,0.3316481137909709,0.6026570048309178,0.6007751937984496,0.47076023391812866,"[138, 86, 57, 30]"
11,128,128,2,3,4,0.1,1e-05,0.001,0.3402597402597402,0.6800356506238862,0.7100938967136151,0.6344537815126051,0.45026283240568954,0.7422756981580511,0.7822769953051644,0.7165266106442577,"[187, 142, 119, 92]"
21,128,128,4,2,4,0.1,0.0001,0.0001,0.29177489177489174,0.6406250000000002,0.6951951951951952,0.3981481481481481,0.37970006184291893,0.6732638888888889,0.7657657657657659,0.5155555555555555,"[160, 111, 90, 52]"
20,128,128,2,4,2,0.0,1e-05,0.0001,0.323809523809524,0.648809523809524,0.786052009456265,0.5413223140495868,0.4663265306122449,0.70578231292517,0.8026004728132388,0.6349862258953167,"[196, 141, 121, 82]"
45,64,128,4,3,4,0.0,0.0001,0.0001,0.3134199134199134,0.5833333333333335,0.7521008403361346,0.48500000000000015,0.4209802102659246,0.6597222222222222,0.7870748299319729,0.575,"[176, 119, 100, 64]"
32,64,256,2,4,2,0.0,1e-05,0.0001,0.32121212121212117,0.657986111111111,0.7278177458033573,0.5804093567251464,0.46371366728509583,0.7053819444444445,0.7829736211031175,0.6637426900584794,"[192, 139, 114, 82]"
10,128,128,2,3,2,0.0,0.0001,0.001,0.3212121212121212,0.574487895716946,0.7636612021857923,0.6428571428571429,0.43155534941249224,0.6604593420235878,0.8101092896174863,0.7301587301587302,"[179, 122, 105, 81]"
22,64,128,4,3,4,0.1,0.0001,0.001,0.09523809523809525,0.38738738738738737,0.6774193548387096,0.14285714285714285,0.08614718614718615,0.8378378378378378,0.6774193548387096,0.15873015873015875,"[37, 31, 21, 4]"
20,128,128,2,2,4,0.2,1e-05,0.0001,0.2943722943722945,0.6283643892339544,0.7008928571428571,0.4372759856630825,0.3907081014223871,0.6769496204278812,0.7803571428571427,0.5286738351254481,"[161, 112, 93, 56]"
14,128,128,2,4,2,0.1,0.0001,0.001,0.3177489177489178,0.6127167630057805,0.7953929539295392,0.5397553516819573,0.41467223252937535,0.6886640976236352,0.8529810298102981,0.6477064220183486,"[173, 123, 109, 78]"
18,64,128,4,4,2,0.0,1e-05,0.001,0.28311688311688293,0.6565656565656566,0.6721763085399448,0.4782608695652174,0.39336734693877545,0.7012121212121212,0.7265840220385675,0.5905797101449276,"[165, 121, 92, 59]"
52,64,64,2,2,2,0.0,0.0001,0.0001,0.3125541125541126,0.6499068901303539,0.724,0.4761904761904763,0.43916202844774277,0.6793916821849783,0.8047619047619048,0.5561904761904762,"[179, 125, 105, 67]"
10,128,64,2,2,2,0.2,1e-05,0.001,0.27012987012987,0.5844444444444444,0.7465277777777778,0.513888888888889,0.35766852195423626,0.6125925925925926,0.7962673611111111,0.6182539682539683,"[150, 96, 84, 56]"
32,128,128,2,2,2,0.2,1e-05,0.0001,0.2718614718614718,0.569634703196347,0.703900709219858,0.39957264957264954,0.3542980828695115,0.6258751902587519,0.7829280648429585,0.49273504273504276,"[146, 94, 78, 43]"
19,128,256,4,4,2,0.0,1e-05,0.001,0.1454545454545455,0.3076923076923077,0.5555555555555556,0.225,0.2727272727272727,0.30199430199430194,0.5416666666666666,0.4,"[117, 36, 20, 8]"
12,128,128,2,4,4,0.0,0.0001,0.001,0.3471861471861473,0.6744791666666666,0.6977011494252873,0.6361111111111111,0.4631570810142239,0.7369791666666666,0.782183908045977,0.7480555555555556,"[192, 145, 120, 93]"
26,128,64,4,2,4,0.2,1e-05,0.0001,0.2926406926406926,0.5590717299578059,0.6974110032362459,0.3372549019607843,0.3839672232529376,0.6332630098452883,0.7746763754045308,0.42666666666666664,"[158, 103, 85, 41]"
52,64,128,4,3,4,0.2,0.0001,0.001,0.3722943722943722,0.6083333333333333,0.7482517482517483,0.5644257703081234,0.48297773654916515,0.6928611111111111,0.7937062937062938,0.6463585434173669,"[200, 143, 119, 82]"
29,64,256,4,3,2,0.0,0.0001,0.001,0.3047619047619046,0.5776143790849675,0.7430025445292622,0.4787878787878788,0.49131106988249845,0.6230936819172113,0.8002544529262087,0.5357575757575758,"[204, 131, 110, 64]"
36,64,256,4,2,4,0.0,0.0001,0.0001,0.30476190476190473,0.6283524904214558,0.7186666666666666,0.43564356435643564,0.42107297464440324,0.6994891443167305,0.7840952380952381,0.5066006600660066,"[174, 125, 101, 59]"
21,64,64,4,2,4,0.0,1e-05,0.001,0.34372294372294354,0.5605306799336648,0.717171717171717,0.5648148148148149,0.48709029066171927,0.6409065782200111,0.7689393939393939,0.6375,"[201, 132, 108, 75]"
27,64,256,4,3,4,0.0,0.0001,0.001,0.18095238095238103,0.4431818181818182,0.45628415300546454,0.3585858585858586,0.31861471861471863,0.45075757575757575,0.47540983606557374,0.42424242424242425,"[132, 61, 33, 16]"
68,64,256,2,3,2,0.1,0.0001,0.0001,0.322077922077922,0.6191756272401435,0.7866161616161614,0.45614035087719296,0.44434137291280146,0.6875149342891278,0.8214285714285714,0.5476608187134503,"[186, 132, 114, 67]"
32,128,256,4,3,4,0.0,0.0001,0.001,0.18181818181818185,0.4926900584795321,0.5398009950248756,0.4246031746031746,0.2666975881261595,0.5665204678362573,0.6019900497512437,0.4880952380952381,"[114, 67, 42, 22]"
36,64,256,2,2,4,0.0,1e-05,0.0001,0.3281385281385282,0.6264044943820225,0.7076719576719576,0.4559748427672956,0.4247680890538033,0.6944444444444444,0.8142479213907786,0.5462264150943396,"[178, 126, 106, 63]"
27,128,256,2,4,2,0.2,0.0001,0.0001,0.21038961038961032,0.6653225806451613,0.7102272727272726,0.35024154589371986,0.2898113790970934,0.6899641577060932,0.7431818181818183,0.5217391304347826,"[124, 88, 69, 37]"
11,64,256,2,4,4,0.0,1e-05,0.001,0.3203463203463203,0.6336898395721926,0.7604938271604939,0.5678466076696167,0.45041743970315407,0.7073677956030897,0.8105820105820106,0.6852507374631269,"[187, 135, 113, 80]"
38,64,128,2,4,2,0.0,1e-05,0.0001,0.27099567099567096,0.6418219461697722,0.6875,0.5215053763440861,0.387430426716141,0.717391304347826,0.7194444444444444,0.6057347670250895,"[161, 120, 93, 59]"
14,128,64,2,4,2,0.1,0.0001,0.001,0.3627705627705629,0.6422338568935427,0.803448275862069,0.4820512820512821,0.45691094619666056,0.7369109947643979,0.8482758620689657,0.6146153846153847,"[191, 145, 130, 84]"
24,64,64,4,3,2,0.2,1e-05,0.001,0.2510822510822511,0.4966216216216216,0.5753968253968254,0.41228070175438597,0.359925788497217,0.553978978978979,0.6075396825396825,0.533625730994152,"[148, 84, 57, 33]"
43,128,128,4,2,4,0.2,0.0001,0.001,0.18614718614718623,0.3701754385964911,0.6140350877192983,0.3194444444444444,0.22631416202844773,0.5887719298245614,0.6023391812865497,0.4027777777777778,"[95, 57, 36, 15]"
29,128,64,4,3,2,0.0,0.0001,0.001,0.35930735930735924,0.6412859560067683,0.767605633802817,0.6066666666666666,0.47801484230055663,0.6983079526226734,0.8274647887323944,0.6968,"[197, 142, 125, 92]"
21,64,128,2,4,2,0.1,0.0001,0.001,0.3151515151515149,0.6198198198198198,0.8084577114427861,0.5607344632768361,0.44226963512677797,0.692942942942943,0.8365316275764038,0.6491525423728813,"[185, 134, 118, 80]"
37,64,256,2,2,2,0.0,1e-05,0.0001,0.3246753246753247,0.6095238095238095,0.6778711484593837,0.5035087719298246,0.42195423623995054,0.652063492063492,0.7374949979991998,0.6940350877192983,"[175, 119, 95, 70]"
32,128,64,4,2,2,0.2,1e-05,0.0001,0.3186147186147186,0.6120689655172412,0.6493333333333331,0.3931159420289855,0.4152133580705009,0.6976372924648786,0.6963333333333334,0.503623188405797,"[174, 125, 92, 52]"
20,128,64,4,2,4,0.0,1e-05,0.0001,0.3056277056277057,0.6581920903954802,0.7093023255813953,0.5723270440251573,0.43113790970933824,0.7149403640929065,0.7811000369139904,0.6440251572327044,"[177, 129, 106, 73]"
17,128,128,4,4,4,0.0,1e-05,0.0001,0.31255411255411253,0.602355072463768,0.7053333333333335,0.4433656957928802,0.44834570191713047,0.6614734299516908,0.7744761904761904,0.5339805825242718,"[184, 125, 103, 61]"
45,64,128,2,4,4,0.1,0.0001,0.0001,0.232034632034632,0.586374695863747,0.7233676975945018,0.35,0.3336734693877551,0.6828061638280617,0.7879234167893961,0.4041666666666666,"[137, 97, 80, 36]"
14,64,128,2,2,4,0.1,1e-05,0.001,0.341125541125541,0.5872600349040139,0.7438725490196078,0.48672566371681425,0.45517934446505876,0.6916812100058174,0.785014005602241,0.5569321533923304,"[191, 136, 113, 68]"
26,64,64,4,2,4,0.2,0.0001,0.001,0.2458874458874457,0.5230923694779117,0.66996699669967,0.3888888888888889,0.4035405071119357,0.5812583668005354,0.6755775577557754,0.42577777777777776,"[166, 101, 75, 35]"
27,128,64,4,4,4,0.1,1e-05,0.001,0.20173160173160162,0.533096926713948,0.5512820512820512,0.38095238095238093,0.34378478664192946,0.5401891252955082,0.5982905982905983,0.4612244897959184,"[141, 78, 49, 25]"
12,128,64,2,2,2,0.1,1e-05,0.001,0.3367965367965369,0.5685714285714285,0.6910919540229885,0.5677655677655679,0.4201144094001237,0.6492063492063491,0.7508210180623974,0.6943223443223443,"[175, 116, 91, 68]"
10,128,128,2,3,2,0.1,1e-05,0.001,0.3402597402597402,0.6566484517304191,0.7155388471177945,0.4939939939939941,0.44206864564007425,0.6937765634486945,0.7849624060150376,0.6201201201201202,"[183, 133, 111, 72]"
12,64,64,2,2,4,0.2,1e-05,0.001,0.36363636363636354,0.5908289241622576,0.7235142118863049,0.4382716049382716,0.45765306122448984,0.6616108171663727,0.8047249907715024,0.5796296296296296,"[189, 129, 108, 68]"
12,64,128,2,3,4,0.0,0.0001,0.001,0.32900432900432897,0.5823970037453184,0.6880000000000003,0.5824915824915826,0.42937538651824364,0.6897627965043696,0.7507619047619049,0.6632996632996632,"[178, 125, 99, 72]"
