#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
47,64,256,4,2,2,0.2,0.0001,0.001,0.21298701298701292,0.5169270833333334,0.5095238095238095,0.3741496598639456,0.3052518693427785,0.5351562499999999,0.6523809523809524,0.4047619047619048,"[128, 70, 49, 24]"
15,64,128,4,3,4,0.0,1e-05,0.001,0.24935064935064935,0.6132478632478632,0.6423948220064724,0.497716894977169,0.3748642266824085,0.6386752136752137,0.6472491909385114,0.5753424657534246,"[156, 103, 73, 45]"
26,64,256,2,4,2,0.2,0.0001,0.001,0.37142857142857144,0.65625,0.7803030303030303,0.5325814536340853,0.4981916568280204,0.7173305860805861,0.821861471861472,0.6572681704260652,"[208, 154, 133, 92]"
8,128,128,2,3,2,0.0,0.0001,0.001,0.32554112554112546,0.5558823529411763,0.6803030303030303,0.43560606060606055,0.4122195985832349,0.626890756302521,0.7490909090909091,0.571969696969697,"[170, 110, 88, 53]"
31,128,64,4,4,2,0.1,1e-05,0.0001,0.3800865800865801,0.626465661641541,0.707175925925926,0.5142450142450142,0.47823888232979145,0.7038765254845657,0.7737268518518517,0.6666666666666666,"[199, 144, 117, 83]"
41,64,128,4,2,2,0.1,1e-05,0.001,0.21818181818181817,0.5606995884773663,0.5677083333333334,0.47580645161290325,0.3882998819362455,0.5771604938271604,0.5927083333333333,0.5295698924731183,"[162, 96, 62, 35]"
15,128,256,4,2,2,0.2,1e-05,0.0001,0.28571428571428564,0.5473118279569893,0.6033333333333333,0.3743961352657004,0.3724990161353798,0.6245161290322581,0.642,0.4903381642512077,"[155, 100, 69, 38]"
44,64,256,4,4,4,0.2,1e-05,0.001,0.19567099567099558,0.5294784580498866,0.606425702811245,0.41975308641975306,0.35107634789452963,0.5505344995140914,0.5823293172690762,0.5216049382716049,"[147, 83, 54, 29]"
16,128,64,4,3,2,0.0,1e-05,0.001,0.2632034632034632,0.48371647509578547,0.5538194444444443,0.5218579234972678,0.41659386068476983,0.542528735632184,0.5633680555555555,0.5983606557377049,"[174, 96, 61, 39]"
52,64,256,4,2,2,0.2,1e-05,0.0001,0.348051948051948,0.583804143126177,0.6913043478260871,0.5087719298245614,0.42681031090122007,0.6335216572504707,0.7644927536231885,0.6157894736842106,"[177, 115, 95, 62]"
13,128,128,2,4,4,0.1,0.0001,0.001,0.3194805194805195,0.593806921675774,0.6448087431693987,0.568100358422939,0.4470011806375442,0.6500910746812385,0.7218579234972677,0.6702508960573477,"[183, 122, 93, 66]"
88,64,128,2,4,2,0.2,1e-05,0.0001,0.3376623376623376,0.6005434782608695,0.7803617571059434,0.4389880952380953,0.4425855962219598,0.6846014492753623,0.808656330749354,0.5461309523809523,"[184, 129, 112, 65]"
61,64,128,4,3,2,0.1,0.0001,0.0001,0.3437229437229438,0.5894736842105263,0.7782051282051284,0.5233918128654971,0.4554860291223927,0.6661403508771929,0.8278205128205127,0.6323099415204679,"[190, 130, 114, 76]"
19,128,256,2,4,2,0.2,0.0001,0.001,0.33766233766233766,0.5657142857142858,0.7402402402402402,0.521505376344086,0.41949429358520274,0.6041632653061224,0.7942942942942942,0.6881720430107527,"[175, 111, 93, 67]"
27,128,128,2,4,4,0.2,1e-05,0.0001,0.32207792207792213,0.5686813186813187,0.6520467836257311,0.39629629629629626,0.4412219598583234,0.6086080586080586,0.7315789473684211,0.5111111111111111,"[182, 114, 90, 49]"
33,128,128,2,4,4,0.1,0.0001,0.0001,0.3298701298701298,0.615979381443299,0.7291666666666666,0.5227272727272727,0.4666765053128689,0.6786941580756013,0.7651960784313725,0.6431818181818182,"[194, 136, 110, 74]"
13,128,64,2,3,2,0.2,1e-05,0.001,0.2978354978354977,0.6319444444444444,0.6956521739130433,0.5146520146520147,0.40150137741046826,0.6695861678004535,0.7260869565217392,0.6721611721611721,"[168, 115, 91, 62]"
50,64,128,4,2,2,0.2,1e-05,0.0001,0.3194805194805196,0.5956607495069032,0.6196969696969696,0.3776371308016877,0.4076544667453758,0.6309664694280078,0.6583333333333333,0.5158227848101266,"[169, 110, 79, 44]"
27,128,256,4,3,2,0.2,1e-05,0.001,0.1437229437229438,0.5126050420168067,0.4344262295081967,0.22857142857142856,0.2991341991341991,0.5,0.5491803278688525,0.22857142857142856,"[119, 61, 35, 9]"
37,64,256,4,3,4,0.0,0.0001,0.001,0.2554112554112554,0.4630801687763713,0.5695970695970696,0.4391534391534392,0.375383707201889,0.5643459915611815,0.6694139194139194,0.46296296296296297,"[158, 91, 63, 31]"
28,128,64,2,3,4,0.0,0.0001,0.0001,0.33766233766233744,0.675972927241963,0.7309368191721132,0.6424731182795699,0.470267611176702,0.7532753202803963,0.7745098039215687,0.7688172043010753,"[197, 153, 124, 98]"
50,64,64,4,3,2,0.0,1e-05,0.0001,0.35324675324675286,0.6127946127946128,0.7107142857142857,0.5486725663716815,0.4776288862652498,0.6887445887445889,0.7492857142857143,0.6858407079646017,"[198, 140, 113, 79]"
17,128,64,2,3,2,0.1,0.0001,0.001,0.3290043290043289,0.6684303350970019,0.7028985507246378,0.5339233038348082,0.4575423061786698,0.7012345679012345,0.761352657004831,0.6297935103244837,"[189, 138, 113, 74]"
50,64,64,4,3,2,0.0,0.0001,0.0001,0.3471861471861471,0.6167512690355329,0.7345238095238095,0.5494350282485877,0.47254624163715075,0.695093062605753,0.7833333333333333,0.643361581920904,"[197, 140, 118, 79]"
27,128,256,2,2,4,0.2,0.0001,0.0001,0.3376623376623376,0.5276190476190478,0.6096491228070174,0.41216216216216217,0.4145985832349468,0.6388571428571428,0.6026315789473684,0.5247747747747749,"[175, 114, 74, 41]"
36,64,256,4,4,2,0.2,1e-05,0.001,0.2692640692640694,0.5251396648044693,0.6618122977346277,0.4909909909909909,0.42762691853600937,0.542511306198457,0.6378640776699029,0.6036036036036037,"[179, 103, 74, 46]"
96,64,64,2,4,4,0.2,1e-05,0.0001,0.3255411255411256,0.5437616387337059,0.7236467236467237,0.5000000000000001,0.42946871310507667,0.6292364990689012,0.7659544159544159,0.5964912280701755,"[179, 117, 95, 59]"
28,128,256,4,4,4,0.2,1e-05,0.001,0.16623376623376612,0.2413793103448276,0.75,0.35714285714285715,0.2683254624163715,0.23275862068965517,0.6398809523809524,0.6428571428571429,"[116, 28, 21, 14]"
39,64,128,2,4,2,0.0,1e-05,0.0001,0.33073593073593055,0.5923076923076924,0.7162849872773537,0.540453074433657,0.46347304210940565,0.6567521367521367,0.7396946564885497,0.6877022653721684,"[195, 131, 103, 73]"
12,128,128,4,2,2,0.0,1e-05,0.001,0.21038961038961038,0.2709447415329768,0.4576271186440678,0.2777777777777778,0.45071428571428573,0.3074866310160428,0.42090395480225995,0.3148148148148148,"[187, 59, 27, 9]"
10,128,64,2,3,4,0.2,0.0001,0.001,0.31948051948051936,0.5787545787545789,0.6776859504132231,0.4551971326164874,0.43124360487996843,0.6454212454212455,0.722038567493113,0.5645161290322581,"[182, 121, 93, 55]"
60,64,64,2,2,4,0.2,0.0001,0.0001,0.32900432900432897,0.5516569200779726,0.6540880503144654,0.470464135021097,0.4094293585202676,0.604093567251462,0.6996855345911949,0.6139240506329114,"[171, 106, 79, 51]"
16,64,64,4,2,2,0.2,1e-05,0.001,0.2493506493506492,0.3752495009980041,0.7009132420091324,0.36309523809523814,0.40308343171979527,0.4161676646706587,0.7219178082191782,0.4642857142857143,"[167, 73, 56, 26]"
79,64,256,2,3,2,0.1,0.0001,0.0001,0.329004329004329,0.6176975945017182,0.7352941176470589,0.5484848484848486,0.46910074773711136,0.6730240549828178,0.7545343137254902,0.7136363636363636,"[194, 136, 110, 81]"
