#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
16,64,64,2,2,4,0.2,1e-05,0.001,0.32987012987012987,0.5462962962962963,0.7043478260869566,0.375,0.4317996289424861,0.6246296296296296,0.7775362318840578,0.4427083333333333,"[180, 115, 96, 46]"
18,128,128,2,4,4,0.1,0.0001,0.0001,0.33073593073593066,0.5423728813559323,0.6741741741741742,0.3390804597701149,0.42773654916512055,0.6134651600753296,0.73003003003003,0.5057471264367817,"[177, 111, 87, 46]"
26,128,128,4,4,4,0.2,1e-05,0.001,0.17316017316017318,0.5459317585301837,0.5821596244131456,0.41156462585034015,0.30494124922696353,0.5480314960629921,0.6157276995305164,0.49489795918367346,"[127, 71, 49, 27]"
24,64,64,4,3,4,0.2,1e-05,0.0001,0.22683982683982679,0.4865196078431372,0.5531400966183575,0.3235294117647059,0.32286951144094006,0.5073529411764706,0.711352657004831,0.4019607843137255,"[136, 69, 51, 23]"
28,128,64,4,3,2,0.1,1e-05,0.0001,0.290909090909091,0.5467479674796748,0.7205882352941176,0.4244186046511627,0.3953927025355597,0.603150406504065,0.7990196078431374,0.5755813953488372,"[164, 102, 86, 52]"
20,128,128,4,4,2,0.0,1e-05,0.001,0.15497835497835497,0.35135135135135137,0.3076923076923077,0.5,0.27173160173160177,0.35135135135135137,0.3076923076923077,0.625,"[111, 39, 12, 9]"
42,64,128,4,3,2,0.0,0.0001,0.0001,0.2623376623376623,0.5914634146341463,0.6620370370370371,0.4497991967871485,0.3913481756338899,0.6409552845528456,0.7075617283950618,0.5240963855421686,"[164, 108, 83, 46]"
10,64,256,2,4,4,0.0,0.0001,0.001,0.34718614718614715,0.5700354609929078,0.6923076923076924,0.46314102564102566,0.4471614100185529,0.672695035460993,0.7455128205128205,0.5769230769230769,"[188, 130, 104, 61]"
30,64,128,2,3,2,0.0,0.0001,0.0001,0.30043290043290044,0.5386740331491713,0.6490384615384616,0.4708333333333333,0.43144712430426707,0.5676795580110497,0.7155448717948717,0.5625,"[181, 104, 80, 49]"
16,128,256,4,3,4,0.2,1e-05,0.0001,0.23030303030303023,0.5087064676616916,0.620253164556962,0.2555555555555556,0.317247990105133,0.5828358208955223,0.7056962025316457,0.2833333333333333,"[134, 79, 60, 19]"
17,128,64,4,2,2,0.1,0.0001,0.0001,0.2831168831168832,0.5424242424242425,0.5454545454545454,0.31770833333333337,0.39502164502164505,0.5904761904761905,0.6316498316498317,0.453125,"[165, 99, 64, 31]"
31,64,256,4,4,4,0.2,0.0001,0.0001,0.26753246753246757,0.5900243309002432,0.5975177304964538,0.3119047619047619,0.3304205318491033,0.6788321167883211,0.7216312056737589,0.37857142857142856,"[137, 94, 70, 29]"
13,64,64,2,3,4,0.0,1e-05,0.001,0.3160173160173161,0.6866319444444443,0.7256235827664398,0.5512820512820513,0.46864564007421144,0.7459832702020203,0.7558956916099774,0.6481481481481483,"[192, 147, 117, 81]"
42,64,256,2,2,4,0.1,1e-05,0.0001,0.2961038961038962,0.5083798882681566,0.6015873015873017,0.46929824561403516,0.423995052566481,0.5777467411545624,0.6847619047619047,0.5263157894736842,"[179, 105, 76, 43]"
18,128,256,2,4,4,0.0,0.0001,0.0001,0.29610389610389626,0.6080586080586082,0.6883468834688348,0.4707903780068729,0.4342918985776129,0.6590659340659341,0.7472899728997289,0.5824742268041238,"[182, 123, 97, 59]"
14,128,128,4,2,4,0.1,1e-05,0.001,0.23463203463203466,0.4634703196347033,0.5675105485232067,0.36111111111111116,0.3444279529993816,0.5325342465753424,0.5462025316455696,0.4479166666666667,"[146, 79, 48, 24]"
49,64,128,2,2,4,0.2,0.0001,0.0001,0.2735930735930736,0.5707364341085271,0.6666666666666666,0.25854700854700857,0.41659245516388366,0.5935077519379844,0.6855555555555556,0.3525641025641026,"[172, 105, 78, 30]"
21,64,128,4,4,2,0.2,1e-05,0.001,0.29870129870129886,0.4980732177263971,0.601010101010101,0.35990338164251207,0.4159431045145331,0.563102119460501,0.619023569023569,0.5289855072463768,"[173, 99, 69, 37]"
30,64,128,4,4,4,0.2,0.0001,0.001,0.22337662337662323,0.5304136253041362,0.40853658536585363,0.23809523809523808,0.32995670995671,0.5948905109489051,0.5060975609756098,0.2976190476190476,"[137, 82, 42, 13]"
21,128,128,4,2,4,0.2,1e-05,0.001,0.18787878787878787,0.3031400966183575,0.43910256410256415,0.3958333333333333,0.33505256648113796,0.37681159420289856,0.4326923076923077,0.5,"[138, 52, 24, 12]"
17,64,64,2,3,2,0.1,1e-05,0.001,0.3610389610389611,0.6113945578231293,0.732360097323601,0.4855072463768117,0.4782127396413111,0.6832251082251083,0.799756690997567,0.6130434782608696,"[196, 137, 115, 73]"
57,64,128,2,4,2,0.1,0.0001,0.0001,0.27532467532467547,0.5748502994011976,0.6739766081871345,0.37103174603174593,0.39786641929499067,0.6713572854291417,0.6789473684210526,0.4583333333333333,"[167, 114, 84, 41]"
20,128,64,4,3,4,0.2,0.0001,0.0001,0.25367965367965384,0.5870098039215687,0.5823970037453183,0.32323232323232315,0.33372912801484234,0.6544117647058824,0.7031835205992509,0.4015151515151515,"[136, 89, 66, 30]"
29,64,128,2,3,4,0.2,0.0001,0.0001,0.22597402597402594,0.48442367601246117,0.4277777777777778,0.22727272727272727,0.2600432900432901,0.5514018691588785,0.55,0.2878787878787879,"[107, 60, 33, 10]"
25,64,64,4,2,2,0.1,1e-05,0.001,0.2831168831168831,0.5174418604651163,0.6388888888888888,0.5315315315315315,0.41210884353741495,0.572938689217759,0.6800653594771242,0.6396396396396395,"[172, 102, 74, 49]"
9,128,256,4,3,4,0.0,0.0001,0.001,0.13506493506493505,0.23214285714285715,0.4230769230769231,0.45454545454545453,0.2715027829313543,0.22767857142857142,0.36538461538461536,0.5909090909090909,"[112, 26, 11, 7]"
31,64,256,4,4,4,0.2,1e-05,0.001,0.24415584415584426,0.35011185682326623,0.4732142857142857,0.39247311827956993,0.36507111935683356,0.36465324384787473,0.5446428571428571,0.43548387096774194,"[149, 56, 31, 16]"
25,128,256,4,3,2,0.1,0.0001,0.001,0.2086580086580086,0.40326340326340326,0.5435897435897435,0.2972972972972973,0.3370006184291899,0.45104895104895104,0.5153846153846153,0.44594594594594594,"[143, 65, 37, 17]"
33,64,256,4,3,4,0.1,0.0001,0.0001,0.22857142857142856,0.574074074074074,0.5781893004115227,0.32485875706214684,0.30060606060606065,0.6349206349206349,0.691769547325103,0.423728813559322,"[126, 81, 59, 26]"
40,64,128,4,2,2,0.2,1e-05,0.0001,0.24502164502164495,0.55679012345679,0.5085470085470086,0.20408163265306123,0.32119975262832406,0.5674074074074074,0.5833333333333334,0.336734693877551,"[135, 78, 49, 18]"
14,64,128,2,2,4,0.1,1e-05,0.001,0.3160173160173162,0.5973025048169555,0.7212389380530972,0.4421052631578947,0.41138528138528135,0.6411368015414258,0.7824483775811208,0.6157894736842106,"[173, 113, 95, 61]"
19,64,64,4,3,2,0.0,1e-05,0.001,0.33160173160173156,0.5455326460481099,0.7248062015503876,0.4830246913580248,0.4706555349412492,0.6418697282099344,0.7803617571059431,0.5601851851851852,"[194, 129, 108, 64]"
17,128,128,2,4,2,0.0,1e-05,0.0001,0.3177489177489178,0.5975,0.6932367149758453,0.5298742138364779,0.48093382807668533,0.6788333333333333,0.7055555555555555,0.6132075471698113,"[200, 138, 106, 69]"
30,128,64,4,2,2,0.0,0.0001,0.0001,0.32640692640692637,0.6559714795008913,0.7047619047619047,0.5497076023391814,0.44860235003092147,0.7413547237076649,0.7608333333333333,0.6666666666666666,"[187, 140, 114, 81]"
20,128,128,4,2,4,0.1,0.0001,0.0001,0.33246753246753263,0.5070175438596491,0.6386430678466077,0.33132530120481923,0.4577922077922078,0.5837719298245614,0.6865781710914454,0.45180722891566266,"[190, 113, 83, 41]"
28,128,256,2,2,4,0.2,0.0001,0.0001,0.33419913419913433,0.5918560606060607,0.6532258064516129,0.377659574468085,0.41984539270253557,0.6903409090909091,0.7103494623655914,0.5,"[176, 124, 94, 49]"
43,64,128,2,4,4,0.1,0.0001,0.0001,0.26926406926406915,0.5397350993377484,0.6666666666666667,0.3577777777777777,0.3556277056277057,0.6142384105960265,0.7462765957446809,0.42,"[151, 94, 75, 35]"
9,64,128,2,2,2,0.0,1e-05,0.001,0.30995670995671004,0.5151515151515151,0.6496598639455782,0.5585585585585585,0.3987816944959802,0.5844444444444444,0.6925170068027212,0.7376126126126127,"[165, 98, 74, 57]"
32,64,128,4,3,4,0.0,0.0001,0.0001,0.2831168831168831,0.48069105691056907,0.7347670250896058,0.3603603603603604,0.39365491651205925,0.5528455284552846,0.7616487455197132,0.46621621621621623,"[164, 93, 74, 36]"
48,64,128,2,2,2,0.1,1e-05,0.0001,0.2978354978354979,0.5148809523809524,0.6280701754385964,0.3382352941176471,0.4011008039579467,0.5571428571428572,0.6657894736842105,0.4632352941176471,"[168, 95, 68, 34]"
39,64,128,2,3,2,0.1,0.0001,0.0001,0.2190476190476191,0.5773333333333333,0.5876068376068375,0.3050847457627119,0.29932591218305504,0.614,0.7190170940170941,0.3813559322033898,"[125, 78, 59, 26]"
40,64,128,4,4,2,0.2,1e-05,0.0001,0.24242424242424238,0.5407673860911272,0.5694444444444444,0.2777777777777778,0.3259307359307359,0.5892086330935252,0.6646825396825398,0.3684210526315789,"[139, 84, 57, 22]"
34,128,128,2,2,4,0.1,0.0001,0.0001,0.33246753246753263,0.5847145488029466,0.7241379310344828,0.4660194174757282,0.42945578231292514,0.6314665996986439,0.8426724137931034,0.5889967637540453,"[181, 116, 103, 63]"
49,64,128,2,3,2,0.1,1e-05,0.0001,0.322077922077922,0.4991273996509599,0.6588785046728972,0.3708333333333333,0.45855287569573283,0.5511343804537522,0.704361370716511,0.5291666666666667,"[191, 107, 80, 45]"
44,64,128,2,3,2,0.2,0.0001,0.0001,0.21125541125541136,0.5515587529976019,0.5714285714285714,0.2861111111111111,0.3299010513296228,0.6025179856115108,0.6865079365079365,0.31666666666666665,"[139, 84, 60, 23]"
10,64,64,2,2,2,0.0,1e-05,0.001,0.3056277056277057,0.5109780439121757,0.6833333333333332,0.642570281124498,0.3975943104514533,0.5848303393213572,0.8,0.7771084337349398,"[167, 100, 83, 68]"
29,128,256,4,4,4,0.2,1e-05,0.001,0.15497835497835497,0.4189189189189189,0.35384615384615387,0.21739130434782608,0.27173160173160177,0.581081081081081,0.35384615384615387,0.21739130434782608,"[111, 65, 23, 5]"
28,128,128,2,2,4,0.2,1e-05,0.0001,0.3454545454545456,0.5833333333333333,0.5840108401084011,0.37310606060606055,0.4491403834260977,0.6465183752417795,0.6747967479674796,0.4602272727272727,"[188, 123, 88, 43]"
17,128,64,2,4,4,0.0,1e-05,0.0001,0.31948051948051936,0.5376068376068377,0.6426666666666667,0.5018939393939393,0.4699010513296227,0.6251903651903652,0.6522666666666667,0.6079545454545454,"[195, 125, 88, 55]"
38,64,128,2,4,4,0.2,1e-05,0.0001,0.23203463203463212,0.5666666666666667,0.6287878787878788,0.21614583333333334,0.3264811379097093,0.6444444444444445,0.7045454545454546,0.2578125,"[135, 88, 64, 19]"
