#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
8,128,64,2,3,4,0.1,1e-05,0.001,0.3627705627705626,0.5833333333333333,0.7275132275132273,0.5841423948220065,0.4554730983302412,0.6526315789473685,0.7735449735449735,0.7080906148867314,"[190, 126, 103, 75]",0.4038704851946481
9,128,128,2,2,4,0.0,0.0001,0.001,0.3567099567099566,0.5730240549828179,0.6782945736434108,0.5882352941176471,0.461382189239332,0.6390034364261169,0.7304909560723516,0.7001633986928105,"[194, 129, 102, 75]",0.40234983691069187
11,128,256,2,3,2,0.0,0.0001,0.001,0.3515151515151515,0.5899470899470899,0.6856368563685638,0.6357388316151203,0.4602906617192331,0.6305114638447972,0.7331978319783198,0.7714776632302405,"[189, 123, 97, 80]",0.39861538081529085
12,128,64,2,3,4,0.2,0.0001,0.001,0.3532467532467533,0.5652173913043479,0.7083333333333334,0.4683333333333334,0.432764378478664,0.6614130434782609,0.7563172043010753,0.5823333333333334,"[184, 124, 100, 63]",0.38898332465815827
10,128,128,2,2,4,0.1,0.0001,0.001,0.3272727272727271,0.5768566493955095,0.6216931216931215,0.5659340659340659,0.4595423623995052,0.6370466321243523,0.6788359788359788,0.6128205128205129,"[193, 126, 91, 59]",0.3822897761213225
34,128,64,2,2,2,0.1,0.0001,0.0001,0.3350649350649351,0.5244565217391305,0.7207602339181286,0.4835164835164835,0.4360111317254174,0.6021739130434782,0.7616959064327486,0.595054945054945,"[184, 114, 91, 58]",0.3789302971035846
19,64,64,2,2,2,0.0,0.0001,0.001,0.3307359307359306,0.6370967741935483,0.7581453634085212,0.59180790960452,0.4378973407544836,0.7094982078853047,0.8403508771929824,0.6588983050847458,"[186, 133, 118, 82]",0.37684651428214755
25,128,64,2,2,4,0.0,1e-05,0.0001,0.3307359307359306,0.6060606060606062,0.7682926829268294,0.5253968253968254,0.4188249845392702,0.6778409090909091,0.8071815718157181,0.6950793650793651,"[176, 123, 105, 77]",0.369604306345668
66,64,128,4,4,4,0.2,1e-05,0.0001,0.3298701298701297,0.5833333333333334,0.714080459770115,0.4659498207885305,0.4178293135435993,0.6513257575757576,0.743103448275862,0.635483870967742,"[176, 116, 93, 64]",0.36867597304311023
43,128,128,2,4,2,0.1,0.0001,0.0001,0.3203463203463204,0.6022099447513811,0.7213114754098361,0.5493197278911566,0.4231323438466295,0.65451197053407,0.7512295081967214,0.7142857142857143,"[181, 122, 98, 74]",0.36463424143561896
18,128,256,2,4,2,0.2,1e-05,0.001,0.3324675324675325,0.5883534136546185,0.620795107033639,0.47119341563786,0.3964440321583178,0.6506024096385542,0.6876146788990825,0.6246913580246913,"[166, 109, 81, 54]",0.36164817662293586
42,128,128,4,4,4,0.0,0.0001,0.001,0.3073593073593072,0.5615942028985508,0.7208333333333333,0.5833333333333334,0.437334570191713,0.6358695652173914,0.7852777777777777,0.6293333333333334,"[184, 120, 100, 66]",0.3610043123234781
36,128,256,2,4,4,0.2,0.0001,0.0001,0.3203463203463205,0.6425818882466282,0.7319444444444444,0.5231023102310232,0.4044094001236858,0.6684007707129095,0.7933333333333333,0.6838283828382838,"[173, 120, 101, 74]",0.35750269941731894
11,64,128,2,3,4,0.0,1e-05,0.001,0.303030303030303,0.6095764272559853,0.726190476190476,0.5375816993464052,0.4251917130488559,0.6818600368324126,0.7756613756613758,0.6333333333333333,"[181, 126, 102, 70]",0.35386453802891527
33,64,256,2,4,2,0.0,1e-05,0.0001,0.3047619047619047,0.5338983050847459,0.7347826086956522,0.510989010989011,0.4199752628324057,0.6316384180790962,0.7339130434782609,0.6043956043956044,"[177, 115, 91, 56]",0.35321069975904007
28,128,128,4,3,2,0.2,1e-05,0.0001,0.3186147186147187,0.567484662576687,0.6896024464831804,0.4899598393574297,0.3810327767470624,0.6567484662576687,0.6983180428134558,0.5923694779116466,"[163, 109, 83, 53]",0.3470394784547154
26,128,128,4,4,2,0.2,0.0001,0.0001,0.3012987012987013,0.5276134122287969,0.6798245614035088,0.3995983935742973,0.4025231910946196,0.6627218934911243,0.6804093567251461,0.4751004016064257,"[169, 114, 83, 43]",0.3446318337925255
18,128,256,2,2,2,0.0,1e-05,0.0001,0.2995670995670996,0.564327485380117,0.6900311526479752,0.5445736434108528,0.4034817563388992,0.5984405458089669,0.7330218068535825,0.6775193798449612,"[171, 107, 86, 61]",0.34384483655526815
