#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
53,64,256,4,2,2,0.1,0.0001,0.0001,0.35930735930735935,0.5561139028475715,0.6781170483460558,0.537953795379538,0.46258503401360546,0.6488932759033261,0.732824427480916,0.5866336633663366,"[199, 131, 101, 65]"
13,128,128,2,2,2,0.1,0.0001,0.001,0.322077922077922,0.5473588342440802,0.7179487179487181,0.595744680851064,0.43152442795299945,0.6183320322664585,0.777065527065527,0.7021276595744681,"[183, 117, 94, 69]"
69,64,256,2,4,4,0.1,1e-05,0.0001,0.3454545454545454,0.6170033670033669,0.865967365967366,0.5753086419753086,0.4731395588538446,0.6940476190476191,0.8946886446886447,0.6382716049382715,"[198, 143, 135, 94]"
15,128,64,4,4,4,0.2,1e-05,0.001,0.20000000000000007,0.5080645161290323,0.3776041666666667,0.3763440860215054,0.294392908678623,0.5057123655913979,0.4441964285714286,0.4946236559139785,"[124, 64, 31, 18]"
39,64,256,4,3,4,0.0,0.0001,0.0001,0.3757575757575757,0.5749999999999998,0.813199105145414,0.6201550387596899,0.5278808493094207,0.6613636363636364,0.8180888462767658,0.7028423772609819,"[220, 149, 129, 96]"
27,128,128,4,3,4,0.1,1e-05,0.001,0.24329004329004317,0.4979797979797979,0.5703703703703703,0.4885057471264367,0.3913213770356628,0.5253823953823953,0.6005291005291005,0.5617816091954022,"[165, 90, 58, 36]"
41,64,64,4,2,2,0.0,0.0001,0.001,0.34112554112554094,0.6700336700336699,0.790084388185654,0.5808823529411765,0.4692949907235622,0.7782828282828282,0.8273960216998193,0.6605392156862745,"[198, 158, 136, 96]"
11,128,128,2,4,4,0.2,0.0001,0.001,0.3506493506493508,0.5989010989010991,0.6666666666666669,0.41403508771929826,0.4289270253555968,0.653937728937729,0.7364692218350753,0.5754385964912281,"[182, 123, 95, 59]"
72,64,64,4,3,4,0.2,1e-05,0.0001,0.3463203463203464,0.5680473372781067,0.581081081081081,0.5058823529411764,0.3955936920222634,0.6425049309664694,0.7259974259974259,0.5882352941176471,"[169, 111, 85, 53]"
60,64,256,2,2,4,0.0,0.0001,0.0001,0.3653679653679655,0.576923076923077,0.8075117370892019,0.5538057742782153,0.4992011956297671,0.6664091117216115,0.8642689470154259,0.6732283464566929,"[208, 142, 127, 90]"
55,64,128,4,3,4,0.1,0.0001,0.0001,0.354978354978355,0.6131260794473229,0.748201438848921,0.559322033898305,0.4600803957946816,0.7000863557858377,0.7963514902363823,0.6807909604519774,"[193, 139, 118, 85]"
28,128,128,4,4,4,0.2,1e-05,0.0001,0.3437229437229439,0.4818007662835248,0.6564625850340136,0.3854166666666667,0.4130746237889096,0.548323754789272,0.7727405247813411,0.5041666666666667,"[174, 98, 80, 44]"
38,64,256,2,4,2,0.0,1e-05,0.0001,0.3506493506493505,0.5585808580858086,0.8215223097112861,0.5526315789473685,0.4789991754277469,0.60746699669967,0.8539745031871017,0.6944444444444445,"[202, 127, 114, 83]"
79,64,128,2,4,4,0.2,1e-05,0.0001,0.3151515151515152,0.5269749518304431,0.7582582582582583,0.4480286738351255,0.40933828076685214,0.6269543077346545,0.791934791934792,0.5349462365591398,"[173, 111, 93, 54]"
29,128,128,4,4,4,0.1,1e-05,0.0001,0.3844155844155843,0.5665024630541873,0.7748091603053435,0.5315315315315317,0.4783137497423212,0.629720853858785,0.8058160668847693,0.6501501501501501,"[203, 131, 111, 77]"
9,128,128,2,3,4,0.1,0.0001,0.001,0.38528138528138545,0.5123762376237624,0.752,0.5046728971962617,0.4785301999587715,0.6011551155115512,0.8155428571428571,0.604361370716511,"[202, 125, 107, 68]"
21,64,64,4,2,4,0.2,1e-05,0.001,0.251948051948052,0.518390804597701,0.6726190476190476,0.48941798941798936,0.3339105339105339,0.564367816091954,0.7133219954648526,0.6097883597883599,"[145, 84, 63, 42]"
39,64,128,2,4,4,0.0,1e-05,0.0001,0.3523809523809524,0.5688225538971806,0.8181818181818182,0.6034482758620691,0.4829880437023295,0.6347014925373133,0.8348845598845599,0.7334770114942528,"[201, 132, 116, 89]"
40,128,256,2,4,4,0.2,1e-05,0.0001,0.3653679653679652,0.5563725490196078,0.7709923664122138,0.5645645645645647,0.4926716141001855,0.6214110644257703,0.7898945837877135,0.6591591591591592,"[204, 131, 111, 76]"
18,128,64,4,2,2,0.1,1e-05,0.001,0.10909090909090909,0.45720720720720714,0.5036231884057971,0.3333333333333333,0.16374458874458872,0.6103603603603603,0.4818840579710145,0.3125,"[74, 46, 24, 8]"
70,64,256,2,4,4,0.2,0.0001,0.0001,0.35757575757575755,0.5273224043715847,0.7791666666666667,0.4936507936507937,0.43693568336425476,0.638752276867031,0.8438492063492063,0.5587301587301587,"[183, 120, 105, 62]"
18,64,64,2,4,2,0.2,0.0001,0.001,0.3212121212121212,0.5768463073852295,0.7437106918238995,0.5235507246376813,0.38498763141620285,0.6218562874251498,0.8166891284815815,0.6630434782608695,"[167, 106, 92, 63]"
25,128,128,2,2,4,0.0,0.0001,0.0001,0.36969696969696975,0.5311004784688995,0.7595419847328245,0.5565476190476192,0.5012213976499691,0.6029505582137161,0.816993820428935,0.681547619047619,"[209, 131, 112, 80]"
21,128,128,4,3,2,0.0,1e-05,0.001,0.2701298701298701,0.40509259259259256,0.6347031963470318,0.44654088050314467,0.34637188208616776,0.49473379629629627,0.7015655577299413,0.5553459119496855,"[144, 73, 53, 33]"
32,128,256,4,4,4,0.2,0.0001,0.0001,0.36017316017316,0.5930851063829788,0.7820512820512824,0.4770114942528736,0.4471809936095651,0.6785714285714286,0.8549450549450549,0.5738505747126437,"[188, 130, 116, 72]"
66,64,64,4,3,4,0.1,1e-05,0.0001,0.34545454545454546,0.5454545454545454,0.7850877192982456,0.5363036303630363,0.41366728509585654,0.633996212121212,0.8463032581453634,0.6353135313531352,"[176, 114, 101, 68]"
26,128,256,4,2,2,0.1,1e-05,0.001,0.20259740259740266,0.30232558139534876,0.4489795918367347,0.4318181818181818,0.31749639249639244,0.3708010335917312,0.4489795918367347,0.5454545454545454,"[129, 49, 22, 12]"
33,128,256,2,4,4,0.1,1e-05,0.0001,0.3878787878787879,0.6156773211567732,0.7538126361655774,0.5674300254452925,0.5177334570191713,0.6864535768645357,0.8237005913476501,0.6730279898218828,"[219, 153, 131, 94]"
56,64,128,4,3,2,0.1,0.0001,0.0001,0.33506493506493484,0.5664845173041896,0.787878787878788,0.47685185185185197,0.4360183467326325,0.6361111111111111,0.8584022038567494,0.5709876543209877,"[183, 121, 108, 67]"
22,128,256,4,4,2,0.0,1e-05,0.0001,0.392207792207792,0.5639810426540285,0.7523148148148149,0.6147540983606558,0.5090702947845805,0.659044233807267,0.8025132275132276,0.7336065573770492,"[211, 144, 122, 94]"
20,128,64,4,2,2,0.0,1e-05,0.0001,0.3186147186147187,0.5930232558139535,0.7189265536723166,0.5243055555555556,0.41006493506493513,0.6671511627906976,0.7671711057304278,0.6354166666666666,"[172, 118, 96, 64]"
