#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
9,128,64,2,3,2,0.0,0.0001,0.001,0.33073593073593077,0.6374764595103578,0.7323232323232323,0.5357142857142858,0.42411255411255416,0.7323917137476459,0.8114898989898991,0.6227678571428571,"[177, 132, 112, 77]"
21,128,64,4,2,2,0.1,1e-05,0.001,0.19047619047619044,0.3617886178861789,0.41666666666666663,0.4166666666666667,0.2870995670995671,0.36314363143631434,0.6413043478260869,0.4166666666666667,"[123, 46, 30, 14]"
68,64,64,2,3,4,0.2,1e-05,0.0001,0.35930735930735924,0.6254681647940074,0.6960784313725491,0.3545454545454545,0.4264069264069264,0.748689138576779,0.768014705882353,0.4818181818181818,"[178, 136, 110, 56]"
12,128,128,2,2,4,0.2,0.0001,0.001,0.36709956709956704,0.6315315315315314,0.6920289855072462,0.4465408805031446,0.43597402597402596,0.743063063063063,0.7218599033816424,0.6108490566037735,"[185, 138, 106, 69]"
29,128,128,4,3,4,0.1,1e-05,0.001,0.2683982683982686,0.4325153374233129,0.6069958847736625,0.4519230769230769,0.3860173160173161,0.49059304703476486,0.595679012345679,0.5961538461538461,"[163, 81, 52, 33]"
27,64,64,4,3,4,0.1,1e-05,0.001,0.30649350649350654,0.6158536585365852,0.717948717948718,0.528673835125448,0.3871428571428572,0.7038617886178861,0.7534188034188035,0.689068100358423,"[164, 117, 93, 67]"
54,64,256,4,3,2,0.2,0.0001,0.001,0.21645021645021634,0.5192307692307694,0.593632958801498,0.3333333333333333,0.3073160173160172,0.6766666666666666,0.6095505617977528,0.3333333333333333,"[130, 89, 57, 21]"
19,64,128,2,3,2,0.2,0.0001,0.001,0.32900432900432913,0.6774509803921569,0.7330827067669174,0.5339506172839507,0.40922077922077926,0.772156862745098,0.7582706766917294,0.6805555555555556,"[170, 133, 108, 76]"
29,128,128,2,2,2,0.1,0.0001,0.0001,0.3151515151515151,0.5872549019607841,0.7054597701149423,0.5071684587813621,0.40818181818181815,0.6672549019607843,0.7405172413793104,0.6397849462365591,"[170, 116, 93, 61]"
27,128,128,4,4,4,0.1,1e-05,0.0001,0.34891774891774896,0.6329787234042554,0.7657004830917875,0.4768115942028987,0.4527705627705628,0.7255319148936169,0.7818840579710146,0.6347826086956522,"[188, 138, 115, 79]"
