#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
22,64,64,4,3,4,0.1,1e-05,0.001,0.26406926406926406,0.4531250000000001,0.7518518518518518,0.547945205479452,0.3803607503607503,0.5484895833333333,0.7615079365079365,0.6038812785388128,"[160, 90, 73, 47]"
7,128,64,2,3,4,0.0,1e-05,0.001,0.31948051948051936,0.49907918968692455,0.7623188405797102,0.554982817869416,0.4309606266749124,0.6134898710865562,0.7978260869565217,0.654639175257732,"[181, 115, 97, 65]"
20,128,64,2,2,2,0.2,1e-05,0.0001,0.2277056277056277,0.5422705314009661,0.6957364341085271,0.3706467661691542,0.3250484436198722,0.6123792270531401,0.7446013289036544,0.3781094527363184,"[138, 86, 67, 29]"
18,128,64,4,2,4,0.0,1e-05,0.001,0.3030303030303032,0.4658385093167701,0.7135416666666666,0.5022222222222222,0.38327355184498035,0.5817805383022775,0.7473958333333334,0.62,"[161, 96, 75, 49]"
38,64,256,2,2,4,0.0,0.0001,0.0001,0.277056277056277,0.5368098159509203,0.8269230769230771,0.4249084249084249,0.38726242011956297,0.63420245398773,0.8182234432234433,0.5256410256410255,"[163, 104, 91, 50]"
26,128,256,4,4,2,0.0,0.0001,0.001,0.24242424242424235,0.5079840319361277,0.6615120274914088,0.3961352657004831,0.39638425066996485,0.5729041916167664,0.6618802160039273,0.4371980676328502,"[167, 97, 69, 34]"
34,64,128,2,3,4,0.0,1e-05,0.0001,0.245021645021645,0.5454545454545454,0.7464539007092199,0.42857142857142855,0.3606947021232735,0.5987554112554112,0.764564336372847,0.5324675324675324,"[154, 94, 77, 42]"
52,64,256,4,3,2,0.1,0.0001,0.0001,0.21212121212121218,0.5580808080808081,0.7139917695473251,0.4435897435897436,0.30730983302411874,0.5994949494949495,0.7633744855967078,0.5205128205128204,"[132, 81, 65, 37]"
49,64,256,4,3,2,0.2,0.0001,0.001,0.1965367965367965,0.4250645994832042,0.5,0.46153846153846156,0.3114656771799629,0.5348837209302325,0.5428571428571428,0.4316239316239317,"[129, 70, 39, 19]"
29,128,64,4,2,4,0.1,1e-05,0.0001,0.2562770562770561,0.5197368421052632,0.8052631578947368,0.40329218106995884,0.36180169037311893,0.6086074561403508,0.8137844611528822,0.47530864197530864,"[152, 95, 81, 41]"
36,64,256,4,2,2,0.1,0.0001,0.001,0.22164502164502164,0.4088050314465409,0.5943396226415095,0.4027777777777778,0.2611317254174397,0.5,0.6698113207547169,0.5138888888888888,"[106, 53, 36, 19]"
28,64,64,4,4,2,0.0,0.0001,0.0001,0.20865800865800854,0.4645390070921986,0.7175925925925926,0.3870056497175141,0.3320552463409606,0.5035460992907801,0.7986111111111112,0.4576271186440678,"[141, 72, 59, 29]"
