Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.3061760840998686,0.3017536449533821,0.2943203387355817,0.599868593955322,0.8312236286919831,0.8208955223880597,0.7425595238095238,0.5827247981978599,0.8327707454289733,0.8134328358208955,0.7534722222222223,"[474, 402, 336, 258]"
123,0.2792378449408673,0.2665717623010659,0.2629580960724192,0.5597897503285151,0.8530066815144766,0.7831168831168831,0.7352941176470589,0.5554163277225037,0.8437639198218263,0.777056277056277,0.7336601307189542,"[449, 385, 306, 228]"
47899,0.2759526938239159,0.27378032246626205,0.262983125795215,0.6051248357424441,0.8167006109979633,0.7921760391198044,0.6875,0.6034186429718624,0.8233197556008147,0.7964140179299103,0.6984126984126985,"[491, 409, 336, 240]"
2025,0.22864651773981604,0.23321652796028616,0.22033873558183673,0.5611038107752957,0.816079295154185,0.7354497354497355,0.6575342465753424,0.5613953027553552,0.8169603524229074,0.75,0.6678082191780822,"[454, 378, 292, 203]"
1,0.2943495400788436,0.2828567256950963,0.2771061468827563,0.5551905387647832,0.8322147651006712,0.843421052631579,0.7430769230769231,0.5504604426089315,0.8364653243847874,0.8322368421052632,0.7415384615384616,"[447, 380, 325, 247]"
20,0.26018396846254926,0.2533889201760424,0.2446614635182308,0.5624178712220762,0.796976241900648,0.796,0.7147540983606557,0.5705441878897858,0.7949244060475162,0.7826222222222222,0.7163934426229508,"[463, 375, 305, 222]"
99,0.28055190538764785,0.26513724631333047,0.263338851249495,0.5696452036793692,0.8351409978308026,0.8033419023136247,0.7140625,0.5616492501512212,0.8301879971077368,0.7971293916023994,0.71875,"[461, 389, 320, 231]"
1020,0.2614980289093298,0.25567601109651045,0.2473990894490237,0.5545335085413929,0.8738636363636364,0.7770618556701031,0.6903225806451613,0.5423935715328618,0.8648106060606061,0.7826460481099655,0.7112903225806452,"[440, 388, 310, 224]"
345,0.28252299605781866,0.2904438604175792,0.27533946561541817,0.5394218134034166,0.8268398268398268,0.7866323907455013,0.7834394904458599,0.5746782637715621,0.8214285714285714,0.7864181662382176,0.7834394904458599,"[462, 389, 314, 250]"
78,0.29172141918528255,0.2875310264272156,0.27766211011940295,0.5597897503285151,0.8084415584415584,0.8144736842105263,0.7760252365930599,0.5656206328348247,0.8109925788497218,0.8078947368421052,0.777602523659306,"[462, 380, 317, 250]"
