n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
500,40,5,2,None,0.3582295988934992,0.4988623435722411,0.6108058608058607,0.5252525252525253,0.5964730290456431,0.6177474402730375,0.717032967032967,0.6363636363636364,"[293, 182, 132, 84]",0.44762481571263035
500,None,2,1,balanced,0.344398340248963,0.5584415584415584,0.6180904522613065,0.5305164319248826,0.6298409405255879,0.636904761904762,0.7060301507537688,0.6373239436619719,"[308, 199, 142, 91]",0.4453036924674257
50,40,2,2,balanced,0.3388658367911482,0.5155555555555555,0.5421146953405018,0.5138888888888888,0.608921161825726,0.6183333333333333,0.6397849462365591,0.6083333333333333,"[300, 186, 120, 74]",0.4354197289961414
500,40,2,1,balanced,0.3336791147994465,0.5540540540540538,0.6252158894645943,0.5555555555555556,0.6035615491009682,0.6475225225225225,0.727979274611399,0.6453900709219859,"[296, 193, 141, 92]",0.42976343470388045
100,40,5,1,balanced,0.3243430152143843,0.5077007700770075,0.5525846702317291,0.5179063360881543,0.6177385892116184,0.6138613861386139,0.6390374331550802,0.6074380165289256,"[303, 187, 121, 74]",0.42535422769719045
500,40,5,1,balanced,0.3271092669432919,0.4844290657439446,0.6276190476190476,0.5989583333333333,0.5899031811894884,0.6020761245674741,0.7228571428571429,0.68359375,"[289, 175, 128, 88]",0.4208509874851101
50,None,5,1,balanced,0.3243430152143846,0.4844290657439447,0.5799220272904484,0.510233918128655,0.5886929460580913,0.5865051903114187,0.6608187134502924,0.618421052631579,"[289, 171, 114, 71]",0.41824956137283825
500,None,5,2,balanced,0.3146611341632082,0.4513172966781215,0.5770833333333334,0.4858490566037736,0.5973374827109267,0.5463917525773195,0.646875,0.5990566037735849,"[291, 160, 106, 64]",0.41219117290384266
100,40,2,2,balanced,0.3174273858921161,0.4796037296037295,0.5450980392156863,0.5122324159021406,0.5821230982019363,0.5926573426573427,0.6352941176470588,0.6055045871559633,"[286, 170, 109, 66]",0.410831446588028
100,None,5,2,balanced,0.3118948824343014,0.4601820250284414,0.5652173913043478,0.5496794871794872,0.5950899031811896,0.5409556313993175,0.6366459627329193,0.6730769230769231,"[293, 161, 104, 70]",0.40928028415511464
50,40,5,1,balanced,0.3139695712309821,0.5287769784172662,0.6379310344827587,0.5465116279069767,0.5665629322268326,0.6163069544364509,0.7327586206896551,0.6317829457364341,"[278, 174, 129, 82]",0.4040362399072956
500,40,5,2,balanced,0.3035961272475795,0.4860627177700349,0.6051587301587302,0.4626436781609195,0.585926694329184,0.5842044134727061,0.6875,0.5172413793103449,"[287, 168, 116, 61]",0.3999561808521077
50,20,2,1,balanced,0.2994467496542183,0.4775862068965517,0.5958083832335329,0.4378787878787878,0.5912863070539419,0.574712643678161,0.6497005988023952,0.509090909090909,"[290, 167, 110, 57]",0.39755740831421854
100,40,5,2,balanced,0.3029045643153524,0.4501173708920188,0.5668859649122806,0.531986531986532,0.577627939142462,0.5316901408450704,0.631578947368421,0.6363636363636364,"[284, 152, 99, 63]",0.3974098367868026
500,None,5,1,balanced,0.3035961272475793,0.4622302158273381,0.6029723991507431,0.5887850467289719,0.5670816044260029,0.5593525179856115,0.6719745222929936,0.7009345794392523,"[278, 157, 107, 75]",0.39547072969502
100,None,5,1,balanced,0.3049792531120333,0.5049566294919455,0.6094069529652353,0.551622418879056,0.5458160442600276,0.604089219330855,0.6840490797546013,0.6902654867256637,"[269, 163, 113, 78]",0.39131050683791463
50,None,5,2,balanced,0.2959889349930841,0.4904761904761905,0.593167701863354,0.5357142857142858,0.5705394190871369,0.5732142857142857,0.6894409937888198,0.6160714285714286,"[280, 161, 112, 69]",0.3897699463197038
500,20,2,1,balanced,0.2952973720608574,0.4597069597069596,0.6122222222222222,0.375,0.5523858921161826,0.5457875457875457,0.6933333333333334,0.4663461538461538,"[273, 150, 104, 49]",0.38485625279805813
50,40,5,2,balanced,0.291839557399723,0.4920924574209246,0.5881104033970276,0.4544025157232704,0.5579183955739971,0.5693430656934306,0.6656050955414012,0.5613207547169812,"[274, 157, 106, 60]",0.38322126214807994
500,20,5,1,balanced,0.2821576763485474,0.4578820697954271,0.5120614035087719,0.4529411764705882,0.5624135546334716,0.5469314079422383,0.555921052631579,0.4941176470588235,"[277, 152, 85, 43]",0.3757866616834493
100,20,2,1,balanced,0.2849239280774547,0.4944029850746269,0.5559071729957805,0.3831615120274914,0.5466804979253111,0.5808457711442787,0.6075949367088608,0.4690721649484536,"[268, 158, 97, 46]",0.3746068443163876
500,20,5,2,balanced,0.2544951590594738,0.4105534105534105,0.5521628498727736,0.360759493670886,0.52783540802213,0.4980694980694981,0.5954198473282443,0.4240506329113924,"[259, 131, 79, 34]",0.3434137991640106
50,20,2,2,balanced,0.2538035961272472,0.4341085271317829,0.4659090909090909,0.3823529411764705,0.5217842323651453,0.5087209302325582,0.5113636363636364,0.4558823529411764,"[258, 132, 68, 32]",0.34149766077219457
100,20,5,1,balanced,0.2517289073305667,0.4493589743589743,0.5634328358208955,0.3869047619047619,0.5271438450899032,0.5044871794871796,0.6119402985074627,0.4345238095238095,"[260, 134, 84, 37]",0.3407420370481235
