n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
500,20,2,1,None,0.3817427385892117,0.559748427672956,0.6426356589147286,0.5656249999999999,0.6412517289073306,0.6711215932914046,0.7147286821705426,0.68125,"[318, 215, 160, 110]",0.4785816519950604
100,None,2,2,None,0.3789764868603044,0.5161964472309298,0.6486042692939246,0.4923747276688454,0.6450553250345782,0.6290491118077325,0.7364532019704432,0.6045751633986928,"[319, 203, 153, 94]",0.4774476692472719
50,None,2,1,None,0.3772475795297375,0.5047770700636943,0.621761658031088,0.5626477541371158,0.6381396957123099,0.6048301486199575,0.7115716753022452,0.6808510638297872,"[314, 193, 141, 97]",0.47417701891512365
50,40,2,2,None,0.3720608575380359,0.4579390115667718,0.6068139963167587,0.5291005291005292,0.645746887966805,0.5617770767613038,0.6832412523020258,0.6428571428571429,"[317, 181, 126, 82]",0.47210711836404423
500,40,2,1,None,0.3762102351313967,0.5399137001078748,0.662621359223301,0.5591397849462365,0.6275069156293224,0.6590614886731392,0.7330097087378641,0.6903225806451613,"[309, 206, 155, 108]",0.4704004989783498
50,None,5,1,None,0.3727524204702625,0.5414012738853501,0.6021241830065359,0.493006993006993,0.6327800829875518,0.6401273885350318,0.6813725490196079,0.5944055944055944,"[314, 204, 143, 85]",0.4691450684048009
50,40,5,2,None,0.368603042876902,0.4994791666666666,0.5720486111111112,0.5485564304461943,0.6436721991701245,0.5950520833333333,0.646701388888889,0.6732283464566929,"[320, 192, 127, 87]",0.46876486033499776
100,40,2,1,balanced,0.3679114799446749,0.5354497354497353,0.5913705583756346,0.5626477541371158,0.6416839557399723,0.6214814814814814,0.7021996615905245,0.6867612293144207,"[315, 197, 141, 98]",0.46767821142723215
500,40,2,1,balanced,0.3727524204702628,0.551948051948052,0.6356209150326798,0.5335497835497836,0.6253457814661133,0.6479978354978355,0.7483660130718954,0.6688311688311688,"[308, 204, 154, 107]",0.46708661175851046
100,None,2,1,None,0.380359612724758,0.5523968784838348,0.6223832528180355,0.5371621621621621,0.604253112033195,0.6845039018952063,0.6996779388083735,0.6993243243243243,"[299, 207, 148, 104]",0.4668505167596239
