Seed,Precision,Recall,F1,Precision_level3,Recall_level3,F1_level3,Precision_level2,Recall_level2,F1_level2,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.0825545171339565,0.17795950155763238,0.10654125756191665,0.11889927310488059,0.27014352469959946,0.15726375511971988,0.1435617860851504,0.34869084705533304,0.1957869752262276,0.3063343717549327,0.6150306748466259,0.7892804698972099,0.5710526315789474,0.4674303392177225,0.6761247443762781,0.801395007342144,0.7008771929824562,"[326, 227, 190, 142]"
123,0.08255451713395649,0.17546914404391042,0.10578807658246908,0.12902388369678078,0.2963840676457498,0.1715472481827623,0.15550363447559673,0.3686396677050882,0.20960292735993682,0.33956386292834895,0.6042914171656686,0.7994350282485874,0.5394088669950738,0.4811724274341097,0.6846806387225549,0.8204096045197741,0.676929392446634,"[334, 236, 203, 146]"
47899,0.06334371754932504,0.14380841121495327,0.08338907544515017,0.10384215991692644,0.23957128022548596,0.13822780410191074,0.13914849428868092,0.3383783316026307,0.19010903426791284,0.34060228452751845,0.5523255813953488,0.7198748043818467,0.5105973025048169,0.5000778816199377,0.5928052325581394,0.7477308294209704,0.6339113680154143,"[344, 213, 173, 116]"
2025,0.10488058151609572,0.22435840379765612,0.13512854400704874,0.14122533748701951,0.3259049102507047,0.18868266555182447,0.17004153686396617,0.4078178311823172,0.2313220095930377,0.3504672897196263,0.6511839708561016,0.784313725490196,0.6538461538461537,0.5325192849725559,0.7196200884725475,0.8188725490196079,0.7364672364672364,"[366, 272, 234, 181]"
1,0.09501557632398769,0.2039058250506849,0.1213153896257684,0.13707165109034258,0.32004524551253516,0.18284590056167857,0.1591381100726892,0.38469626168224297,0.21612037149420338,0.35306334371754916,0.6337266470009834,0.7879999999999999,0.6067588325652842,0.48679968352865555,0.7239078522264363,0.8332666666666665,0.7066052227342551,"[339, 250, 217, 161]"
20,0.07632398753894089,0.16368985808238146,0.09844607624981452,0.11967808930425748,0.2778491692627207,0.16041961081311795,0.15109034267912738,0.3567497403946002,0.20427445520903464,0.34267912772585685,0.5945807770961146,0.7565217391304346,0.5308641975308642,0.46895119418483905,0.6913769597818678,0.7896376811594203,0.654320987654321,"[326, 230, 189, 131]"
99,0.056593977154724834,0.1141114078029966,0.0712443752163378,0.08982346832814134,0.20242916481234238,0.11918607526084157,0.12097611630321904,0.29325025960539974,0.16514982940216588,0.27570093457943934,0.5616438356164383,0.6432291666666666,0.5903755868544601,0.4241766800178015,0.6375570776255708,0.7005208333333334,0.607981220657277,"[292, 192, 142, 91]"
1020,0.08826583592938744,0.17956911122798971,0.10982679487352384,0.12798546209761164,0.2923967647098488,0.16876798297908804,0.1536863966770506,0.3574043168669337,0.20469919488611094,0.3291796469366566,0.6335436382754995,0.8056768558951963,0.5792079207920791,0.455183173524295,0.7045422681069369,0.8424100644624662,0.6794554455445545,"[317, 229, 202, 144]"
345,0.07372793354101773,0.16185098650051924,0.09550669130108376,0.11007268951194195,0.2626298026998962,0.14890999447074213,0.13785046728971947,0.3475504376205311,0.19144178770347,0.30581516095534805,0.6008629989212515,0.7787878787878789,0.5991228070175438,0.4492211838006232,0.6912467252273077,0.8268939393939395,0.6605263157894737,"[309, 220, 190, 131]"
78,0.08255451713395648,0.16736776982104085,0.10204277923166259,0.12824506749740391,0.28335760812396327,0.16636466632343497,0.1505711318795427,0.35970924195223264,0.203237874966847,0.3161993769470405,0.6055226824457592,0.7617079889807161,0.6037581699346406,0.4914472663888552,0.6913233955393718,0.7857897153351698,0.63031045751634,"[338, 242, 204, 138]"
