Seed,Precision,Recall,F1,Precision_level3,Recall_level3,F1_level3,Precision_level2,Recall_level2,F1_level2,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.20664589823468274,0.44849645205953625,0.2667736378139725,0.2336448598130841,0.5333370419819018,0.3085870683589213,0.25908618899273134,0.5895972407654652,0.3433751174405381,0.5150571131879541,0.7539149888143175,0.84375,0.7137580794090488,0.6661378751916137,0.8457305557976699,0.9067274305555557,0.8804247460757155,"[447, 384, 361, 329]"
123,0.18899273104880523,0.4187323839192998,0.24683921997006128,0.23052959501557627,0.5301958166444148,0.3081268852296892,0.267653167185878,0.5899681056223114,0.3520335756317067,0.5145379023883694,0.7676878191101384,0.8080548414738645,0.671258034894399,0.6788063096474312,0.827899343544858,0.9017382788591014,0.8179522497704315,"[457, 389, 363, 308]"
47899,0.17393561786085102,0.3900441329179647,0.2279771457341552,0.22248182762201424,0.5092642041240173,0.2957136748780511,0.258566978193147,0.5741692627206645,0.34030559264204135,0.5025960539979233,0.7742812742812742,0.8409294012511171,0.6114313160422671,0.6317497403946003,0.8491647241647242,0.8944721051959659,0.81104707012488,"[429, 373, 347, 292]"
2025,0.19885773624091316,0.44269767096869905,0.26188767964468934,0.23883696780893043,0.5619084705533303,0.32280223238167194,0.2801142263759094,0.6370976116303217,0.37429782920437127,0.5306334371754933,0.7927536231884058,0.805624483043838,0.6644562334217508,0.6849892449191515,0.8652536231884058,0.9114971050454921,0.8147656940760389,"[460, 403, 377, 312]"
1,0.18639667705088211,0.4086037556247835,0.2409830331989705,0.22715472481827592,0.5194481530930128,0.30080340169674985,0.26687435098650064,0.5885421302477378,0.3489087582545528,0.5197300103842158,0.7503607503607505,0.8186907838070628,0.6634259259259261,0.6768948103644367,0.817723149866007,0.8964685615848407,0.8054166666666668,"[462, 387, 360, 301]"
20,0.1734164070612664,0.39351604608613955,0.2294615042278595,0.21521287642782952,0.48648475745438363,0.2849217410088046,0.25441329179646965,0.5586188992731048,0.3339162568134532,0.4870197300103839,0.757153905645785,0.8018264840182647,0.6769911504424777,0.62709785887356,0.8334121601522994,0.8940813220265275,0.8382497541789578,"[431, 365, 339, 295]"
99,0.17393561786085102,0.3969774514167038,0.23181773228502217,0.2115784008307368,0.49427755525886363,0.28557459328487395,0.257268951194185,0.5734423676012461,0.3399372002175742,0.4865005192107996,0.741248097412481,0.8017163504968384,0.6896207584830344,0.6459983681946299,0.8294140030441399,0.8722673893405601,0.8408183632734532,"[438, 369, 334, 293]"
1020,0.1889927310488053,0.4134407605201998,0.2449283668909839,0.22975077881619912,0.5175228587611765,0.30265188204990323,0.27855659397715515,0.5902573802106514,0.3587625251176655,0.5238836967808934,0.7718518518518519,0.7970085470085468,0.6629629629629631,0.6693557740286712,0.8447553310886645,0.8910989010989011,0.8106481481481481,"[450, 390, 360, 304]"
345,0.16666666666666613,0.3732476635514018,0.21842984810274535,0.22118380062305257,0.521015057113188,0.2986986015023401,0.2567497403946003,0.5994084705533305,0.345996008145541,0.49896157840083105,0.7781582952815826,0.8208556149732623,0.6144927536231887,0.654127725856698,0.8423135464231356,0.8905971479500893,0.7685507246376811,"[438, 374, 345, 276]"
78,0.1884735202492205,0.4279803205620963,0.24731761789066287,0.2242990654205603,0.5278143585386575,0.3007377698554171,0.2645379023883701,0.5967159916926272,0.3504565009237908,0.5207684319833852,0.7838246409674982,0.817948717948718,0.6802536231884063,0.6385174340197705,0.8586437749703056,0.9151709401709403,0.8465126811594204,"[441, 390, 368, 322]"
