#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1
21,128,128,3,2,128,128,0.2,0.0001,0.001,0.5214384508990314,0.6904761904761907,0.7378129117259552,0.5319634703196344,0.6533540802213001,0.7841614906832298,0.8537549407114624,0.771689497716895,"[322, 253, 219, 170]",0.1189488243430154,0.3440525587828492,0.1757952973720608,0.5799899649587757
37,64,128,4,2,128,128,0.1,1e-05,0.001,0.5207468879668049,0.7404994571118348,0.704216073781291,0.5152905198776756,0.6260373443983402,0.8241042345276873,0.849802371541502,0.768348623853211,"[307, 253, 218, 169]",0.1168741355463349,0.3419778699861687,0.1735131396957123,0.5685585651523596
24,64,64,2,2,32,64,0.2,0.0001,0.001,0.4878976486860301,0.7231450719822812,0.7578875171467766,0.5558139534883719,0.614280774550484,0.8039867109634552,0.8724279835390947,0.7767441860465116,"[301, 243, 215, 168]",0.1172199170124484,0.3374827109266943,0.1728907330567081,0.5438432457353617
35,128,128,4,2,128,128,0.1,1e-05,0.001,0.5103734439834026,0.6860587002096434,0.7311827956989246,0.5233644859813082,0.6460926694329184,0.7783018867924528,0.8528225806451613,0.7757009345794392,"[318, 248, 214, 168]",0.1168741355463349,0.3357538035961272,0.172268326417704,0.5702692660086636
21,64,128,2,3,64,128,0.1,0.0001,0.001,0.4930843706777315,0.7406798245614034,0.7142857142857144,0.5451713395638628,0.6211964038727524,0.8240131578947368,0.8432539682539683,0.7593457943925234,"[304, 252, 214, 164]",0.1134163208852007,0.3316044260027662,0.168326417704011,0.5497756846687631
33,128,64,3,2,64,64,0.2,0.0001,0.001,0.5186721991701242,0.6853582554517134,0.7314439946018892,0.5218068535825544,0.6562932226832643,0.7663551401869159,0.854251012145749,0.7593457943925234,"[321, 247, 214, 163]",0.1137621023513142,0.3295297372060857,0.1682572614107883,0.5794230924219518
27,128,64,3,2,128,128,0.2,0.0001,0.001,0.537344398340249,0.6799591002044989,0.7206666666666666,0.5030721966205836,0.6659751037344398,0.7653374233128835,0.86,0.7465437788018433,"[326, 250, 217, 164]",0.1141078838174276,0.3264177040110649,0.1679114799446749,0.5947846616111032
28,128,64,2,3,128,128,0.1,0.0001,0.001,0.5082987551867216,0.7044025157232703,0.7111553784860559,0.525581395348837,0.6507607192254495,0.7877358490566038,0.8466135458167331,0.7232558139534884,"[318, 251, 215, 157]",0.1085753803596129,0.3170816044260028,0.1610650069156293,0.5707746165044215
24,64,64,3,2,32,64,0.2,0.0001,0.001,0.4813278008298755,0.719869706840391,0.7338709677419356,0.5086477987421381,0.6294951590594743,0.8061889250814332,0.842741935483871,0.7311320754716981,"[307, 248, 212, 156]",0.1085753803596129,0.3139695712309819,0.1604426002766251,0.5455298125514635
38,128,64,2,2,128,64,0.2,0.0001,0.001,0.4999999999999999,0.6736334405144695,0.7534153005464481,0.4984126984126983,0.6348547717842322,0.7829581993569131,0.8504098360655737,0.7285714285714285,"[311, 244, 210, 154]",0.107883817427386,0.309820193637621,0.1589903181189488,0.5594149908592321
42,128,64,2,3,32,64,0.2,0.0001,0.001,0.4605809128630708,0.7236699239956568,0.7108843537414963,0.5500782472613457,0.6284578146611342,0.7947882736156353,0.8571428571428571,0.6901408450704225,"[307, 245, 213, 148]",0.1030428769017982,0.2977178423236514,0.1520746887966804,0.5315801296260556
42,128,128,3,3,64,64,0.2,0.0001,0.001,0.4799446749654216,0.7081911262798634,0.7683615819209039,0.4803921568627449,0.6006224066390041,0.7997724687144482,0.8559322033898306,0.7083333333333334,"[293, 236, 204, 146]",0.1016597510373445,0.2921853388658368,0.1498616874135546,0.53354489626556
76,128,128,4,3,64,64,0.2,1e-05,0.001,0.4889349930843706,0.6472602739726026,0.7428355957767724,0.5458553791887123,0.5942254495159058,0.7551369863013698,0.8484162895927602,0.7619047619047619,"[292, 221, 189, 146]",0.1009681881051177,0.293222683264177,0.1494467496542185,0.5364627521886614
39,64,128,2,3,64,64,0.1,1e-05,0.001,0.4163208852005534,0.7250280583613914,0.7557471264367818,0.5366666666666666,0.6097856154910096,0.7794612794612794,0.8469827586206896,0.725,"[297, 232, 200, 146]",0.1009681881051177,0.2911479944674965,0.1490318118948824,0.49481508411199715
35,64,64,4,2,64,64,0.2,1e-05,0.001,0.5020746887966803,0.694535519125683,0.7286501377410467,0.4769841269841267,0.6251728907330568,0.7885245901639344,0.8574380165289256,0.6833333333333333,"[305, 242, 210, 146]",0.1009681881051177,0.2897648686030428,0.148686030428769,0.5569024768984038
37,128,128,3,3,32,64,0.2,1e-05,0.001,0.4612724757952973,0.7525773195876286,0.7033898305084748,0.5083752093802344,0.595954356846473,0.8064146620847652,0.8305084745762712,0.7110552763819096,"[291, 236, 199, 143]",0.099585062240664,0.2838865836791147,0.1461272475795297,0.5200347421312804
42,64,64,3,3,64,64,0.1,0.0001,0.001,0.4744121715076074,0.7273224043715849,0.7362784471218206,0.4684044233807267,0.6262102351313971,0.8131147540983606,0.8373493975903614,0.6682464454976303,"[305, 249, 211, 142]",0.0982019363762103,0.2869986168741355,0.1457123098201936,0.5398431935911259
64,64,64,4,2,128,64,0.2,0.0001,0.001,0.5020746887966805,0.6649831649831648,0.7150297619047618,0.4607329842931936,0.6063278008298755,0.7525252525252525,0.8459821428571429,0.7303664921465969,"[297, 224, 191, 142]",0.0982019363762103,0.2828492392807745,0.1448824343015214,0.5492983726750768
38,64,64,3,2,128,64,0.2,0.0001,0.001,0.4965421853388657,0.6705170517051705,0.689033189033189,0.4844559585492227,0.6187759336099585,0.7623762376237624,0.8203463203463204,0.7176165803108808,"[303, 231, 193, 140]",0.0975103734439835,0.2797372060857538,0.1436376210235131,0.5509609305000157
28,64,128,4,4,32,128,0.2,0.0001,0.001,0.4370677731673582,0.7263157894736842,0.7817109144542772,0.4713541666666666,0.5836791147994467,0.7929824561403509,0.838495575221239,0.7005208333333334,"[285, 226, 192, 136]",0.0947441217150761,0.2683264177040111,0.138865836791148,0.49984444519410604
51,64,64,3,4,32,64,0.1,0.0001,0.001,0.4204702627939141,0.7121749408983452,0.7446483180428137,0.5182291666666666,0.5765905947441218,0.7730496453900709,0.8692660550458715,0.7005208333333334,"[282, 218, 192, 135]",0.0940525587828493,0.2714384508990318,0.1388658367911479,0.4863077254786557
51,128,64,4,3,128,128,0.1,0.0001,0.001,0.4930843706777318,0.6216216216216215,0.7473604826546001,0.469458987783595,0.6042531120331949,0.7466216216216216,0.8552036199095022,0.6649214659685864,"[296, 221, 191, 128]",0.0905947441217151,0.2589903181189488,0.1332641770401106,0.5430376163600668
30,128,64,2,3,64,64,0.1,0.0001,0.001,0.4218533886583676,0.6905594405594406,0.7339449541284405,0.500910746812386,0.5873098201936375,0.7593240093240093,0.8348623853211009,0.6857923497267759,"[286, 218, 183, 127]",0.0892116182572614,0.2548409405255878,0.1309820193637621,0.49101797542315406
65,128,64,3,4,64,64,0.1,1e-05,0.001,0.4799446749654216,0.6505952380952381,0.6958525345622121,0.4771428571428571,0.5696749654218535,0.7714285714285715,0.7972350230414746,0.7085714285714285,"[280, 217, 175, 125]",0.0864453665283541,0.2496542185338866,0.1276625172890733,0.5209743712769115
96,128,64,3,3,128,64,0.1,1e-05,0.001,0.4930843706777317,0.6088664421997755,0.7147435897435899,0.4677716390423573,0.6056362378976488,0.696969696969697,0.8581730769230769,0.6657458563535912,"[297, 208, 181, 123]",0.0850622406639004,0.2455048409405256,0.1255878284923928,0.5435954525520359
53,128,64,4,2,128,64,0.2,0.0001,0.001,0.4917012448132777,0.6740614334470989,0.6899399399399401,0.4293478260869564,0.5964730290456431,0.7525597269624573,0.8175675675675675,0.6603260869565217,"[293, 222, 184, 123]",0.0850622406639004,0.245850622406639,0.1255186721991701,0.5390433093758528
44,64,128,3,3,64,64,0.2,1e-05,0.001,0.4298063623789762,0.6923536439665471,0.7135176651305682,0.4681647940074906,0.5717496542185339,0.7759856630824373,0.804147465437788,0.6853932584269663,"[279, 217, 178, 122]",0.0843706777316736,0.2444674965421853,0.1247579529737206,0.4907197101285257
60,128,128,4,4,64,64,0.1,1e-05,0.001,0.4557399723374829,0.6115065243179123,0.678391959798995,0.470164609053498,0.5745159059474412,0.7046263345195729,0.8015075376884422,0.6666666666666666,"[281, 199, 162, 108]",0.0746887966804978,0.2174965421853389,0.1106500691562932,0.5082812311050363
59,64,64,2,3,128,64,0.2,0.0001,0.001,0.4681881051175655,0.608303249097473,0.715,0.4084362139917698,0.5667358229598892,0.720216606498195,0.7975,0.6388888888888888,"[277, 200, 162, 104]",0.0719225449515905,0.2076417704011065,0.1060561153922149,0.5127699995240159
41,64,64,3,4,32,64,0.2,1e-05,0.001,0.4336099585062237,0.6441605839416059,0.7029702970297032,0.4366053169734151,0.5575726141078838,0.7372262773722628,0.7920792079207921,0.6257668711656442,"[274, 202, 163, 103]",0.0712309820193636,0.2071230982019364,0.1054633471645919,0.4878395660849719
42,64,128,3,4,128,128,0.1,1e-05,0.001,0.4737206085753803,0.612884160756501,0.6691919191919193,0.3831168831168832,0.5755532503457814,0.700354609929078,0.7702020202020202,0.6233766233766234,"[282, 198, 154, 97]",0.0670816044260026,0.1936376210235131,0.0990318118948824,0.5196954707356867
49,64,64,4,4,128,128,0.1,1e-05,0.001,0.4329183955739971,0.5817120622568096,0.6638733705772814,0.4160583941605841,0.5259336099585062,0.6945525291828794,0.7486033519553073,0.6532846715328468,"[257, 179, 137, 90]",0.0622406639004148,0.1801521438450899,0.0919778699861687,0.4749144462084743
57,128,128,3,4,128,64,0.1,0.0001,0.001,0.3886583679114798,0.6612244897959184,0.7219101123595506,0.3915525114155253,0.502939142461964,0.7210884353741497,0.8174157303370787,0.589041095890411,"[245, 178, 146, 87]",0.0601659751037343,0.1749654218533886,0.089073305670816,0.4384747691504731
58,128,64,3,3,128,64,0.2,1e-05,0.001,0.4315352697095437,0.5881226053639846,0.6695075757575757,0.3485915492957747,0.5267980636237898,0.6704980842911877,0.7897727272727273,0.5633802816901409,"[261, 176, 142, 81]",0.0560165975103733,0.1604426002766251,0.0824343015214384,0.4744318841078764
68,64,64,3,4,128,64,0.1,1e-05,0.001,0.4336099585062241,0.6234335839598998,0.656810035842294,0.352112676056338,0.5430497925311203,0.6961152882205515,0.75,0.528169014084507,"[266, 186, 142, 76]",0.0525587828492392,0.1531811894882434,0.0778699861687413,0.4821982225767569
57,64,64,4,3,128,64,0.2,1e-05,0.001,0.3928077455048407,0.56734693877551,0.6028138528138528,0.3775811209439527,0.5008644536652835,0.6244897959183674,0.724025974025974,0.5619469026548672,"[245, 154, 113, 64]",0.0442600276625172,0.1262102351313969,0.0650069156293222,0.44030336186013697
37,128,64,3,4,128,64,0.2,0.0001,0.001,0.3464730290456431,0.4649122807017544,0.4953703703703704,0.3051948051948052,0.5058782849239281,0.5748987854251012,0.5208333333333334,0.3896103896103896,"[247, 144, 77, 30]",0.0207468879668049,0.0591286307053941,0.0304979253112033,0.41126981054261735
