#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1
29,128,128,2,2,64,64,0.2,0.0001,0.001,0.5006915629322267,0.7499999999999999,0.7855392156862744,0.5304287690179804,0.6575034578146612,0.8287037037037037,0.8725490196078431,0.7800829875518672,"[324, 272, 241, 189]",0.1341632088520058,0.3734439834024897,0.1947540011855364,0.5684818670939719
27,64,64,4,3,32,128,0.2,0.0001,0.001,0.5062240663900415,0.7340764331210192,0.7506410256410257,0.581159420289855,0.6388312586445367,0.8200636942675159,0.875,0.8043478260869565,"[314, 260, 230, 187]",0.133471645919779,0.3730982019363761,0.1942600276625173,0.5648491394568032
30,64,128,2,2,64,64,0.2,0.0001,0.001,0.4896265560165974,0.7435500515995871,0.7796504369538078,0.5593220338983047,0.656984785615491,0.8206914344685243,0.8732833957553058,0.7810734463276835,"[323, 267, 236, 188]",0.1320885200553254,0.3691217150760719,0.1920173878680103,0.5610919520093698
46,64,128,2,2,128,64,0.2,1e-05,0.001,0.5041493775933611,0.714733542319749,0.7483660130718954,0.5533333333333329,0.6447095435684648,0.7884012539184952,0.8692810457516339,0.8066666666666666,"[319, 255, 225, 183]",0.1307053941908716,0.3623789764868603,0.1895573997233748,0.5658308590054608
30,64,64,3,3,64,128,0.1,0.0001,0.001,0.5062240663900415,0.7499999999999998,0.751596424010217,0.5385735080058218,0.619640387275242,0.8428030303030304,0.867816091954023,0.7896652110625909,"[308, 261, 229, 183]",0.1307053941908717,0.3627247579529737,0.1892214977277218,0.5572196111615197
39,64,64,3,4,32,128,0.2,1e-05,0.001,0.5062240663900415,0.7032392894461861,0.7398692810457514,0.5941704035874436,0.6467842323651453,0.7899686520376175,0.8673202614379084,0.8094170403587444,"[319, 255, 223, 182]",0.1307053941908717,0.3609958506224066,0.188944872554831,0.5679364919373656
72,64,128,3,2,128,64,0.2,1e-05,0.001,0.5152143845089902,0.6922290388548058,0.7313725490196079,0.5666666666666663,0.6614799446749655,0.7732617586912066,0.8549019607843137,0.8143939393939393,"[326, 255, 220, 180]",0.129322268326418,0.3596127247579529,0.1875617466903774,0.5792566074438428
41,128,64,4,2,64,64,0.2,0.0001,0.001,0.5280082987551868,0.7139852786540479,0.7228682170542634,0.5593093093093088,0.6419432918395573,0.805993690851735,0.8488372093023255,0.8130630630630631,"[317, 258, 222, 182]",0.1286307053941912,0.3601313969571231,0.1871764473424224,0.579428051803756
33,128,128,4,3,64,128,0.2,1e-05,0.001,0.5110650069156291,0.688473520249221,0.7362204724409448,0.5874074074074072,0.6462655601659754,0.7868639667705088,0.8759842519685039,0.8022222222222222,"[321, 254, 225, 182]",0.1286307053941912,0.3580567081604426,0.186494763880656,0.5707681493428809
39,128,64,4,3,64,128,0.1,1e-05,0.001,0.5228215767634854,0.69916142557652,0.6996124031007751,0.5978593272171252,0.6459197786998616,0.8021488469601677,0.8430232558139535,0.8134556574923548,"[318, 258, 218, 180]",0.1279391424619643,0.3594398340248963,0.1864848844101956,0.5778879913575093
30,128,128,3,4,32,128,0.1,1e-05,0.001,0.51521438450899,0.7206498951781969,0.7366013071895423,0.5692640692640691,0.6419432918395573,0.7971698113207547,0.8980392156862745,0.7712842712842712,"[318, 255, 231, 180]",0.1272475795297375,0.3578838174273859,0.1852104327208062,0.5716393275606994
34,64,64,3,2,64,64,0.1,1e-05,0.001,0.5089903181189489,0.704806687565308,0.7356091030789826,0.5525114155251137,0.6462655601659751,0.7729885057471265,0.8775100401606426,0.7884322678843226,"[319, 249, 219, 176]",0.1258644536652838,0.3502766251728907,0.1825824935783442,0.5694719572369443
43,128,64,4,2,64,64,0.1,1e-05,0.001,0.498616874135546,0.6933333333333335,0.7672064777327934,0.5814132104454679,0.608402489626556,0.8166666666666667,0.8704453441295547,0.8064516129032258,"[300, 247, 217, 177]",0.1244813278008302,0.3552904564315353,0.1825429756965026,0.548065837914411
44,64,128,4,3,128,128,0.1,0.0001,0.001,0.4861687413554632,0.6874298540965207,0.7622126436781607,0.5529225908372823,0.6007952973720608,0.7693602693602694,0.9008620689655172,0.7946287519747235,"[297, 232, 211, 169]",0.1217150760719228,0.334716459197787,0.1755285516696305,0.5374380073835644
28,64,128,2,4,32,128,0.1,0.0001,0.001,0.4408713692946059,0.6909282700421939,0.7804878048780487,0.6139534883720928,0.6367565698478561,0.7737341772151899,0.8624661246612466,0.7813953488372093,"[316, 246, 215, 171]",0.1192946058091289,0.3381742738589212,0.1746196403872752,0.5210105095819134
43,128,128,3,3,64,64,0.1,0.0001,0.001,0.4813278008298755,0.6872909698996656,0.7321937321937322,0.5779967159277501,0.6052904564315351,0.7775919732441471,0.8554131054131053,0.8300492610837439,"[299, 234, 203, 169]",0.1196403872752423,0.3350622406639003,0.1737996443390634,0.5362382277503243
43,128,128,3,4,128,128,0.1,0.0001,0.001,0.4999999999999997,0.7044956140350875,0.7658402203856748,0.5306603773584903,0.6153181189488243,0.7922149122807017,0.8691460055096418,0.7806603773584906,"[304, 242, 212, 166]",0.1175656984785618,0.3298755186721991,0.1711025489033787,0.551697411254069
64,128,64,3,3,64,64,0.1,1e-05,0.001,0.5076071922544951,0.7035830618892508,0.7083333333333334,0.5392628205128203,0.6173928077455048,0.7866449511400652,0.8483606557377049,0.7836538461538461,"[307, 244, 208, 164]",0.1168741355463349,0.3276279391424619,0.170233155502865,0.5571431638361155
28,64,64,4,4,32,128,0.1,0.0001,0.001,0.4930843706777315,0.6989966555183944,0.7339055793991414,0.5406698564593299,0.6045988934993083,0.7709030100334447,0.8848354792560801,0.7751196172248804,"[299, 233, 209, 164]",0.1161825726141081,0.3229598893499308,0.1686030428769018,0.5431772072011426
26,64,128,2,2,128,64,0.1,0.0001,0.001,0.5138312586445364,0.7211538461538459,0.7336010709504684,0.4753086419753083,0.6355463347164592,0.7919337606837608,0.857429718875502,0.7299382716049382,"[312, 249, 216, 160]",0.1141078838174276,0.3163900414937759,0.1652934202726733,0.5682441957813827
72,128,64,4,4,32,64,0.1,1e-05,0.001,0.4986168741355463,0.6094609460946091,0.7481644640234948,0.5722789115646256,0.6099585062240662,0.7444994499449945,0.856093979441997,0.7678571428571429,"[303, 227, 196, 152]",0.107883817427386,0.3023858921161825,0.1567575577949022,0.5486962981753609
65,64,128,4,3,64,64,0.1,1e-05,0.001,0.4840940525587827,0.639455782312925,0.7579185520361991,0.5478632478632476,0.5956085753803596,0.7431972789115645,0.8733031674208145,0.7666666666666667,"[294, 221, 195, 151]",0.1071922544951592,0.2989280774550484,0.1556411776328788,0.5340925575868717
57,64,64,4,4,32,64,0.1,1e-05,0.001,0.4591977869986168,0.676056338028169,0.738095238095238,0.5254385964912279,0.5762448132780082,0.783450704225352,0.8415178571428571,0.7710526315789473,"[284, 224, 190, 148]",0.1058091286307055,0.2956431535269709,0.1539419087136929,0.5111057685978928
57,128,64,3,3,64,64,0.2,1e-05,0.001,0.4806362378976489,0.6761744966442951,0.715339233038348,0.5264957264957263,0.6011410788381742,0.7516778523489932,0.8561946902654868,0.7025641025641025,"[298, 226, 195, 139]",0.0988934993084372,0.2729944674965421,0.1429855759731278,0.5341768256896676
61,128,64,4,3,64,64,0.2,1e-05,0.001,0.4868603042876903,0.6572222222222224,0.7382039573820394,0.4940778341793568,0.6063278008298754,0.7249999999999999,0.8858447488584474,0.7030456852791879,"[300, 219, 197, 140]",0.0982019363762103,0.2761065006915629,0.1429855759731278,0.5400661354220875
70,64,128,4,4,64,64,0.2,0.0001,0.001,0.4847856154910094,0.6771929824561402,0.7075757575757575,0.4834205933682371,0.5783195020746889,0.7614035087719297,0.853030303030303,0.7172774869109948,"[285, 220, 191, 139]",0.0982019363762103,0.2697095435684647,0.1416419679905156,0.5274379196023506
58,64,64,4,4,32,64,0.1,0.0001,0.001,0.442600276625173,0.6689734717416378,0.7376543209876544,0.5353260869565216,0.5828146611341631,0.7416378316032295,0.8356481481481481,0.7391304347826086,"[289, 216, 184, 137]",0.095435684647303,0.2684993084370678,0.1391128235526575,0.5031210698038975
44,128,128,2,4,64,64,0.1,0.0001,0.001,0.4412171507607192,0.6513545347467611,0.7488372093023254,0.5587719298245613,0.5731327800829875,0.7526501766784451,0.8682170542635659,0.7131578947368421,"[283, 215, 190, 136]",0.0947441217150761,0.2707468879668049,0.1390041493775933,0.49859718928644425
34,64,64,3,3,64,64,0.1,0.0001,0.001,0.4585062240663898,0.6881720430107525,0.6689922480620155,0.4224137931034483,0.5641424619640387,0.7646356033452808,0.7976744186046512,0.6695402298850575,"[279, 215, 174, 117]",0.0822959889349931,0.2294260027662517,0.1195415925706381,0.5058684054534676
28,64,128,3,3,128,128,0.2,0.0001,0.001,0.4439834024896264,0.628731343283582,0.704663212435233,0.4798301486199574,0.5416666666666666,0.7139303482587065,0.7953367875647669,0.7070063694267515,"[268, 193, 157, 112]",0.0788381742738589,0.2183609958506223,0.1140782454060462,0.4879845641115593
52,128,64,4,3,64,64,0.1,1e-05,0.001,0.4744121715076071,0.623826291079812,0.7108333333333333,0.4151515151515152,0.5741701244813278,0.6971830985915491,0.8125,0.6606060606060606,"[284, 200, 165, 110]",0.0760719225449515,0.2145573997233748,0.1108970559178028,0.5195458603715625
64,64,64,2,4,128,64,0.1,1e-05,0.001,0.4654218533886584,0.6164302600472814,0.7422003284072247,0.4109195402298851,0.5731327800829875,0.7109929078014183,0.8522167487684729,0.5890804597701149,"[282, 203, 174, 104]",0.0733056708160442,0.2052213001383126,0.1065402094447737,0.513691840846813
46,64,64,3,4,128,128,0.1,1e-05,0.001,0.4647302904564318,0.605392156862745,0.6984126984126984,0.3950216450216451,0.5510027662517288,0.6893382352941175,0.8077601410934744,0.6103896103896104,"[272, 189, 154, 96]",0.0677731673582295,0.1879322268326417,0.097964829085161,0.5042027015096673
43,64,64,2,3,128,64,0.2,1e-05,0.001,0.4446749654218534,0.5165441176470588,0.630392156862745,0.4487179487179488,0.5465076071922544,0.6176470588235293,0.7588235294117647,0.6038461538461538,"[272, 170, 130, 80]",0.0560165975103733,0.155774550484094,0.0811598498320489,0.49036021827960175
44,64,128,3,4,128,128,0.2,1e-05,0.001,0.4315352697095436,0.5520833333333333,0.6677148846960168,0.3430555555555556,0.4839211618257261,0.65625,0.7421383647798742,0.6125,"[240, 159, 120, 74]",0.0518672199170123,0.1454011065006915,0.0753507212013436,0.4562293559648772
59,64,64,3,4,128,64,0.1,0.0001,0.001,0.359612724757953,0.4824561403508773,0.5989583333333333,0.3865979381443298,0.4631742738589211,0.5562865497076023,0.7421875,0.5412371134020618,"[228, 128, 97, 53]",0.0366528354080221,0.1037344398340249,0.0535269709543568,0.40487602001536294
