Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.14148050810337215,0.36800940700415075,0.1990093349488882,0.5102934734997812,0.7753894080996889,0.747485632183908,0.5851851851851856,0.6668533466825188,0.8553894080996884,0.8516522988505748,0.7497942386831274,"[535, 464, 405, 311]"
123,0.14104248795444538,0.36409121248148846,0.19727517335927328,0.49496276828734065,0.8219911783238818,0.6946213729653217,0.6183637946040038,0.6635160503097428,0.8714195697182464,0.7931351733899504,0.7885117493472585,"[529, 471, 383, 308]"
47899,0.14498466929478693,0.37059529024049387,0.20216734645118362,0.5427069645203675,0.7609841827768014,0.7413194444444445,0.5725160256410261,0.7097115324447782,0.8333333333333333,0.8455208333333334,0.7403846153846154,"[569, 480, 416, 316]"
2025,0.13710030661410375,0.3494795903468702,0.1911613791377261,0.4748138414367057,0.7562656641604013,0.7336996336996332,0.6288076588337688,0.6620137454894353,0.8395050125313283,0.8206959706959708,0.7602262837249781,"[532, 455, 383, 295]"
1,0.15900131406044593,0.4029050122019898,0.22058097399753124,0.4853263250109502,0.7834890965732085,0.7638588912886968,0.6737323358270993,0.6721878063533779,0.8466622162883846,0.8497480201583874,0.8208645054031587,"[535, 463, 401, 337]"
20,0.139290407358738,0.35988256888388304,0.19504951903112222,0.5054752518615853,0.7716390423572744,0.7496376811594205,0.5747702589807856,0.6790412573264084,0.8336665789704465,0.8431159420289854,0.7518796992481203,"[543, 460, 399, 305]"
99,0.15900131406044604,0.4052724068164279,0.2215531511852144,0.49978098992553616,0.7870046620046617,0.746826987307949,0.6608118657298987,0.7136469349018626,0.8599775224775225,0.8335337341349366,0.7833723653395784,"[572, 499, 427, 340]"
1020,0.13972842750766476,0.3601255657760258,0.1957409651233568,0.5015330705212437,0.7849661121380159,0.7174066243833687,0.5995726495726501,0.6814430678096907,0.8578558225508318,0.8042635658914729,0.7653846153846153,"[541, 473, 390, 304]"
345,0.11695137976346891,0.3013761133012119,0.16357265161470155,0.5037231712658784,0.749674479166667,0.6878431372549021,0.5405669599217987,0.6459587426735915,0.81005859375,0.7835294117647059,0.727761485826002,"[512, 425, 341, 255]"
78,0.09505037231712665,0.2375967294495547,0.13111734957989885,0.4410862899693385,0.7555309734513276,0.6228545618789522,0.5175120772946858,0.565127860167282,0.800121154656553,0.7314363143631436,0.7210144927536232,"[452, 369, 276, 201]"
