#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
38,64,128,3,3,128,64,0.2,0.0001,0.001,0.3762102351313969,0.6652892561983472,0.6409523809523809,0.43229166666666674,0.4818464730290457,0.71900826446281,0.72,0.6510416666666666,"[242, 175, 128, 84]",0.05947441217150754,0.16632088520055324,0.0863531581373905
33,128,64,3,3,64,128,0.1,1e-05,0.001,0.48201936376210214,0.7359234234234234,0.7244897959183673,0.5241433021806853,0.6023513139695713,0.8158783783783784,0.8629251700680272,0.7788161993769471,"[296, 245, 214, 168]",0.1203319502074691,0.3339384508990319,0.17415380838617353
51,128,64,2,3,128,128,0.2,0.0001,0.001,0.46957123098201903,0.7162629757785466,0.7027777777777777,0.6274038461538459,0.5836791147994468,0.8183391003460209,0.8548611111111111,0.8189102564102563,"[289, 240, 208, 173]",0.12033195020746917,0.3434474412171508,0.17611982300778983
53,64,64,3,3,128,128,0.2,1e-05,0.001,0.46265560165975067,0.7193939393939395,0.6517857142857141,0.5860215053763439,0.5541147994467497,0.8054545454545455,0.8244047619047619,0.8046594982078853,"[275, 224, 186, 152]",0.10719225449515923,0.3005705394190872,0.15564956021387558
55,64,64,3,3,128,128,0.1,0.0001,0.001,0.475103734439834,0.6918671248568158,0.6710144927536233,0.5423280423280421,0.581777316735823,0.7869415807560137,0.8130434782608695,0.763668430335097,"[291, 230, 189, 147]",0.10304287690179821,0.2868257261410789,0.14873572715896366
30,128,128,4,2,128,64,0.1,1e-05,0.001,0.3609958506224069,0.6215596330275229,0.6111111111111112,0.36850152905198774,0.4387966804979253,0.6926605504587156,0.6993464052287581,0.5657492354740061,"[218, 153, 109, 62]",0.04426002766251727,0.11799792531120333,0.0624960332429212
28,128,128,3,2,128,128,0.2,0.0001,0.001,0.4951590594744122,0.7325581395348836,0.7069892473118278,0.562980030721966,0.6120331950207469,0.8131229235880398,0.8581989247311828,0.7926267281105991,"[301, 248, 217, 173]",0.12240663900414966,0.34413900414937765,0.17805619921802493
62,128,128,3,4,128,64,0.1,0.0001,0.001,0.3955739972337483,0.6639566395663958,0.6880570409982175,0.4808558558558559,0.4917012448132781,0.7540650406504065,0.7807486631016043,0.7072072072072072,"[246, 187, 148, 105]",0.07399723374827104,0.20824688796680496,0.10730931125121997
32,128,64,4,4,32,128,0.1,0.0001,0.001,0.4709543568464728,0.7054545454545457,0.7469135802469135,0.501763668430335,0.5489280774550485,0.78,0.8657407407407407,0.7583774250440918,"[275, 216, 189, 145]",0.10096818810511772,0.2844917012448133,0.14696550567919867
40,128,128,2,3,128,128,0.1,0.0001,0.001,0.4858229598893499,0.7204125950054289,0.6956815114709853,0.6357142857142855,0.6236168741355465,0.7918023887079262,0.8414304993252361,0.8325396825396825,"[307, 247, 210, 176]",0.12344398340248992,0.35286998616874143,0.18129816241849436
35,64,64,3,2,64,64,0.1,0.0001,0.001,0.5152143845089903,0.7157836644591613,0.7139001349527663,0.5426356589147283,0.6077109266943291,0.8112582781456954,0.8603238866396761,0.7976744186046512,"[302, 247, 215, 173]",0.121023513139696,0.34578146611341637,0.17763946519133242
41,128,64,3,4,128,64,0.2,1e-05,0.001,0.338865836791148,0.42454394693200653,0.448377581120944,0.38095238095238093,0.40413208852005533,0.5588723051409619,0.49557522123893805,0.4642857142857143,"[201, 113, 56, 26]",0.017980636237897644,0.05152143845089903,0.02641770401106501
30,128,128,4,4,128,64,0.2,1e-05,0.001,0.2780082987551865,0.3858024691358025,0.39875389408099693,0.23863636363636365,0.43386929460580914,0.4899691358024691,0.411214953271028,0.3181818181818182,"[216, 107, 44, 14]",0.009681881051175656,0.028008298755186723,0.014315352697095437
43,128,64,4,2,64,64,0.2,0.0001,0.001,0.503457814661134,0.7418300653594769,0.6825396825396826,0.5404984423676009,0.6153181189488244,0.8137254901960784,0.8392857142857143,0.7725856697819315,"[306, 252, 214, 167]",0.11618257261410815,0.3301348547717843,0.16952033674025377
30,64,64,2,2,32,64,0.2,1e-05,0.001,0.4640387275242048,0.7194444444444443,0.7236111111111112,0.6011058451816744,0.6058091286307054,0.7944444444444446,0.8659722222222221,0.8104265402843602,"[300, 240, 211, 172]",0.11964038727524234,0.3471645919778701,0.1767404333794375
17,128,128,3,2,32,128,0.1,1e-05,0.001,0.459197786998617,0.7655913978494621,0.762531328320802,0.651577503429355,0.6281120331950207,0.8518817204301077,0.9047619047619049,0.812071330589849,"[310, 266, 243, 201]",0.14107883817427416,0.39652489626556015,0.20529719243412195
33,128,128,4,3,64,128,0.1,1e-05,0.001,0.470954356846473,0.7212543554006967,0.6908831908831911,0.6102941176470587,0.5816044260027662,0.7987804878048781,0.8632478632478633,0.812908496732026,"[287, 234, 204, 167]",0.11687413554633497,0.3309128630705394,0.17059540275307908
27,128,128,2,2,32,64,0.1,0.0001,0.001,0.44260027662517304,0.7393018018018017,0.7348484848484846,0.6223832528180352,0.5982019363762102,0.8091216216216216,0.8443526170798898,0.8429951690821256,"[296, 242, 207, 175]",0.1230982019363765,0.34880705394190875,0.17947884296432012
27,128,128,3,2,128,128,0.1,1e-05,0.001,0.4757952973720608,0.7570621468926553,0.7405913978494623,0.5889387144992523,0.5999308437067774,0.8290960451977403,0.8850806451612904,0.8198804185351269,"[295, 248, 223, 185]",0.1286307053941912,0.36704702627939145,0.1886056774023579
47,64,64,3,2,128,64,0.1,0.0001,0.001,0.4854771784232364,0.7129629629629628,0.7031473533619457,0.4871794871794871,0.5793568464730291,0.8038194444444445,0.8211731044349069,0.7572649572649572,"[288, 233, 195, 148]",0.10511756569847873,0.2933091286307054,0.15203038086855514
39,128,64,4,3,64,128,0.2,1e-05,0.001,0.478561549100968,0.7188552188552185,0.7182705718270572,0.583333333333333,0.6004495159059474,0.7962962962962964,0.8849372384937237,0.793613707165109,"[297, 239, 214, 173]",0.12136929460580942,0.33998962655601667,0.17639644818068057
57,128,128,4,3,64,64,0.1,1e-05,0.001,0.41770401106500693,0.6798742138364778,0.7352941176470585,0.5769230769230768,0.5350968188105117,0.7566037735849057,0.8823529411764705,0.7637362637362637,"[265, 204, 182, 141]",0.09751037344398351,0.2784405255878285,0.14264817708801109
46,128,64,4,3,32,64,0.2,0.0001,0.001,0.4730290456431532,0.7259786476868328,0.652173913043478,0.5253054101221639,0.5639695712309821,0.8119810201660737,0.8195652173913043,0.724258289703316,"[281, 230, 191, 140]",0.09681881051175668,0.2783540802213001,0.14236975564776394
45,64,128,3,3,128,64,0.2,1e-05,0.001,0.3824343015214385,0.6430615164520743,0.5943775100401606,0.44537815126050434,0.46507607192254496,0.7081545064377682,0.7048192771084337,0.6330532212885154,"[233, 166, 119, 76]",0.05325034578146606,0.14635200553250344,0.07632729188745788
44,64,128,2,4,64,64,0.2,0.0001,0.001,0.29253112033195006,0.7402777777777777,0.7646520146520147,0.5076754385964912,0.4785615491009682,0.7506944444444446,0.824175824175824,0.6787280701754386,"[240, 182, 152, 104]",0.07330567081604421,0.20850622406639002,0.10716920239741817
