#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1
38,128,128,4,4,32,128,0.1,1e-05,0.001,0.4661134163208853,0.7441860465116279,0.7161981258366797,0.5903426791277258,0.6073651452282156,0.8272425249169435,0.8480589022757697,0.7920560747663551,"[301, 249, 214, 172]",0.1217150760719228,0.3366182572614108,0.1761114404267931,0.5274461045370493
34,128,128,2,3,128,128,0.2,0.0001,0.001,0.461964038727524,0.7663170163170163,0.7550607287449393,0.5348484848484849,0.575899031811895,0.8618881118881119,0.8819163292847504,0.7659090909090909,"[286, 247, 220, 171]",0.1189488243430154,0.334716459197787,0.17345386287295,0.5126777321343937
27,64,64,4,2,32,64,0.1,0.0001,0.001,0.4854771784232365,0.7653508771929829,0.7007722007722008,0.5436507936507934,0.6111687413554633,0.8519736842105263,0.7972972972972973,0.7960317460317461,"[304, 259, 210, 169]",0.1189488243430154,0.330567081604426,0.1724165184746098,0.5411199198253638
22,64,64,3,3,32,128,0.1,0.0001,0.001,0.4889349930843705,0.7207650273224046,0.7566666666666666,0.5284178187403992,0.6156639004149378,0.8180327868852459,0.8586666666666666,0.7703533026113673,"[305, 250, 217, 169]",0.1182572614107886,0.3312586445366529,0.1720707370084963,0.5450297418605239
37,128,64,4,3,64,128,0.2,1e-05,0.001,0.4688796680497926,0.7378531073446328,0.7290809327846365,0.5699685534591193,0.5961272475795298,0.8203389830508474,0.8689986282578875,0.7720125786163522,"[295, 243, 212, 167]",0.1154910096818813,0.3250345781466114,0.1686030428769018,0.5249016543622353
28,128,64,3,3,64,128,0.1,0.0001,0.001,0.4840940525587829,0.7433679354094579,0.7026836158192085,0.5297029702970295,0.5810857538035962,0.8131487889273357,0.8467514124293786,0.8028052805280528,"[289, 236, 202, 164]",0.1154910096818812,0.3205394190871368,0.1674372653625765,0.5281740336471576
50,64,64,4,3,64,64,0.1,0.0001,0.001,0.4481327800829875,0.7283511269276397,0.7496542185338867,0.5617886178861787,0.5650069156293224,0.8558718861209964,0.8354080221300139,0.7772357723577237,"[281, 241, 205, 161]",0.1127247579529739,0.3148340248962655,0.1638707765263782,0.49982864345092265
16,128,64,4,2,64,128,0.1,0.0001,0.001,0.480636237897649,0.7545977011494253,0.7008196721311475,0.5208333333333331,0.5838520055325034,0.8396551724137931,0.8401639344262295,0.7628205128205128,"[290, 244, 208, 161]",0.1127247579529739,0.3139695712309819,0.1634953566488836,0.5272400764594315
21,128,128,3,3,32,128,0.2,0.0001,0.001,0.4495159059474412,0.7237136465324385,0.7634854771784232,0.5358255451713396,0.602524204702628,0.8042505592841163,0.8769017980636238,0.7352024922118381,"[298, 241, 214, 160]",0.1106500691562934,0.311030428769018,0.1613119936771389,0.5148933220137494
36,64,64,3,2,128,128,0.2,1e-05,0.001,0.4695712309820193,0.7244897959183672,0.7046070460704609,0.545751633986928,0.5916320885200553,0.8333333333333334,0.8211382113821138,0.7647058823529411,"[294, 246, 204, 157]",0.1099585062240665,0.3086099585062241,0.1601363366923532,0.5235818678463572
62,128,128,4,4,64,64,0.1,0.0001,0.001,0.4439834024896265,0.7273284313725493,0.7492559523809518,0.5497382198952879,0.5499654218533887,0.8174019607843137,0.8348214285714286,0.7958115183246073,"[272, 224, 191, 153]",0.1071922544951592,0.293222683264177,0.1545741948231574,0.4913241270897554
32,128,64,2,4,32,128,0.2,1e-05,0.001,0.4502074688796679,0.7367149758454108,0.7522935779816512,0.5174520069808027,0.5511756569847857,0.7898550724637681,0.8623853211009175,0.7879581151832461,"[276, 218, 191, 152]",0.1065006915629323,0.2940871369294606,0.1541197391819798,0.495601315879966
50,128,64,3,3,32,64,0.2,1e-05,0.001,0.4744121715076071,0.7380952380952381,0.667352537722908,0.5474999999999999,0.5921507607192255,0.8248299319727891,0.8120713305898491,0.7533333333333334,"[294, 243, 200, 153]",0.1065006915629323,0.2939142461964038,0.154020944477376,0.5267828456519872
36,64,128,2,2,128,64,0.2,1e-05,0.001,0.4585062240663899,0.7169491525423727,0.709722222222222,0.5252525252525251,0.5968188105117566,0.809322033898305,0.8125,0.7508417508417508,"[295, 240, 198, 151]",0.1071922544951592,0.2901106500691563,0.1537443193044853,0.5185987829217491
30,128,128,4,4,32,128,0.2,0.0001,0.001,0.4266943291839558,0.7556750298685785,0.7177304964539004,0.5457685664939549,0.5615491009681881,0.8387096774193549,0.8120567375886525,0.7659758203799655,"[279, 235, 193, 150]",0.1044260027662518,0.2944329183955739,0.1523908318514127,0.4849206372251534
31,64,128,3,4,64,128,0.1,1e-05,0.001,0.4612724757952972,0.707175925925926,0.7264957264957264,0.5212418300653594,0.5786652835408023,0.8107638888888888,0.8639601139601141,0.7205882352941176,"[288, 234, 204, 149]",0.1044260027662518,0.2930497925311203,0.1520450503852993,0.5133429680754314
53,64,128,4,4,64,128,0.2,1e-05,0.001,0.4578146611341632,0.7041942604856514,0.7210743801652894,0.5492610837438424,0.6080567081604425,0.7980132450331126,0.8305785123966943,0.729064039408867,"[302, 242, 203, 149]",0.1040802213001384,0.2906293222683264,0.1514226437462952,0.5223468493783785
41,64,64,4,3,32,64,0.1,1e-05,0.001,0.4536652835408022,0.6931567328918322,0.6937134502923975,0.5746527777777777,0.6104771784232366,0.7538631346578366,0.8296783625730995,0.756076388888889,"[302, 228, 192, 149]",0.1030428769017982,0.2913208852005532,0.1505236119344003,0.520517340757944
35,128,128,2,3,64,64,0.2,0.0001,0.001,0.4190871369294606,0.707878787878788,0.731523378582202,0.5493827160493826,0.5542876901798064,0.8036363636363636,0.8423831070889894,0.728395061728395,"[275, 221, 189, 139]",0.0988934993084371,0.2723029045643153,0.1429164196799051,0.47729781918147446
27,64,64,4,2,128,128,0.1,0.0001,0.001,0.4757952973720609,0.6885813148788923,0.67022792022792,0.4954954954954954,0.5798755186721992,0.8062283737024222,0.7849002849002849,0.7450450450450451,"[289, 234, 185, 139]",0.0968188105117566,0.2709197786998617,0.1407034182967792,0.5227046928876162
54,128,64,4,3,32,64,0.2,1e-05,0.001,0.4668049792531121,0.7019115890083634,0.6965620328849029,0.5195035460992906,0.5596473029045643,0.7974910394265233,0.8325859491778774,0.7216312056737589,"[279, 223, 188, 138]",0.0961272475795298,0.266597510373444,0.1391523414344991,0.5090273598929842
36,64,64,2,3,32,64,0.2,1e-05,0.001,0.4315352697095433,0.6666666666666667,0.7348484848484846,0.5451388888888888,0.5833333333333334,0.7586206896551724,0.8575757575757577,0.7022569444444443,"[290, 220, 192, 137]",0.0947441217150761,0.2667704011065006,0.1382137917407627,0.4960817717206132
35,64,128,4,4,64,128,0.2,0.0001,0.001,0.4439834024896263,0.7420343137254902,0.701951951951952,0.4697802197802196,0.5471991701244814,0.8143382352941176,0.8100600600600601,0.7216117216117215,"[272, 222, 182, 133]",0.0926694329183956,0.2607192254495158,0.1349338075479154,0.4902171529320313
51,128,128,4,3,64,64,0.1,1e-05,0.001,0.4422544951590594,0.6660671462829736,0.6929824561403509,0.5137254901960784,0.5610304287690179,0.7482014388489209,0.8046251993620416,0.7509803921568627,"[278, 209, 170, 130]",0.0899031811894883,0.2546680497925311,0.1315056312981624,0.4946116962919689
67,64,64,2,4,64,64,0.2,1e-05,0.001,0.4322268326417704,0.6998792270531402,0.6759259259259258,0.5260115606936416,0.5553250345781465,0.7789855072463768,0.7885802469135803,0.7447013487475915,"[276, 216, 173, 130]",0.0899031811894883,0.2498271092669433,0.1303991306065994,0.4861038467945961
51,128,128,3,4,64,64,0.1,0.0001,0.001,0.4329183955739972,0.7143719806763283,0.6562032884902841,0.497126436781609,0.5561894882434303,0.8079710144927537,0.773542600896861,0.7021072796934866,"[276, 223, 174, 124]",0.0867911479944675,0.2420470262793914,0.1262102351313969,0.48687239243543057
55,64,128,4,3,64,64,0.2,1e-05,0.001,0.4066390041493775,0.6993589743589743,0.7213675213675214,0.488821138211382,0.5216113416320886,0.7480769230769231,0.8273504273504274,0.7306910569105691,"[260, 195, 164, 122]",0.0850622406639004,0.2332295988934993,0.1227227820588816,0.4570049824990397
41,128,128,4,3,128,128,0.2,1e-05,0.001,0.4495159059474414,0.6611316113161132,0.6763754045307443,0.4514767932489451,0.5432226832641771,0.7583025830258303,0.7532362459546926,0.6803797468354431,"[271, 206, 158, 109]",0.0767634854771784,0.2110995850622406,0.1107587433313574,0.491946700274072
30,128,128,3,4,32,64,0.2,0.0001,0.001,0.3402489626556015,0.7003745318352059,0.7190721649484536,0.4537634408602151,0.5442600276625172,0.7247191011235955,0.7938144329896907,0.6440860215053763,"[267, 194, 155, 101]",0.06984785615491,0.2000345781466113,0.1025983007310808,0.41872702675521256
41,64,128,3,4,32,64,0.2,1e-05,0.001,0.4024896265560167,0.673913043478261,0.6809045226130653,0.4213250517598343,0.5553250345781466,0.7192028985507246,0.7931323283082078,0.5962732919254659,"[276, 199, 161, 98]",0.0677731673582295,0.1886237897648686,0.0984489231377198,0.4667136030678432
51,64,64,3,4,128,128,0.2,1e-05,0.001,0.4197786998616872,0.6166007905138341,0.6537037037037037,0.3976190476190477,0.5089903181189488,0.7094861660079052,0.764814814814815,0.613095238095238,"[253, 180, 140, 87]",0.0608575380359612,0.168222683264177,0.0880063228610946,0.460099959937754
49,128,64,2,4,64,64,0.2,1e-05,0.001,0.4183955739972339,0.6154345006485084,0.6443202979515827,0.4135802469135802,0.5172890733056708,0.6945525291828794,0.7430167597765364,0.619753086419753,"[257, 179, 135, 85]",0.0601659751037343,0.1637275242047026,0.0864157281169729,0.4626162444197057
38,128,64,4,2,128,64,0.2,0.0001,0.001,0.4204702627939145,0.6273712737127372,0.6467803030303032,0.380050505050505,0.4906639004149377,0.7134146341463414,0.7386363636363636,0.6212121212121212,"[246, 176, 132, 83]",0.0580912863070538,0.1619986168741355,0.0842718830270697,0.45286322801105466
63,64,128,4,3,128,64,0.1,1e-05,0.001,0.3955739972337484,0.5334728033472803,0.6959459459459459,0.4094827586206898,0.4790802213001383,0.6171548117154811,0.7725225225225225,0.6637931034482759,"[239, 148, 116, 79]",0.0560165975103734,0.1521438450899031,0.0803003359019956,0.4333407971277789
70,64,64,3,3,128,64,0.2,1e-05,0.001,0.3969571230982022,0.5822603719599427,0.6371308016877639,0.3601694915254237,0.4714730290456431,0.6759656652360515,0.7373417721518988,0.614406779661017,"[233, 158, 118, 74]",0.0518672199170124,0.1421161825726141,0.0746887966804979,0.43101814640206926
67,128,128,3,4,128,64,0.2,1e-05,0.001,0.3782849239280775,0.5662650602409639,0.6614906832298136,0.3291666666666667,0.5005186721991701,0.6412315930388219,0.7329192546583851,0.5666666666666667,"[249, 161, 120, 69]",0.0484094052558782,0.1294951590594744,0.0689883422248567,0.4309009855486069
52,64,64,3,4,128,64,0.1,0.0001,0.001,0.3769017980636236,0.5438957475994513,0.5945945945945947,0.3503401360544217,0.4903181189488244,0.6090534979423868,0.6497747747747749,0.54421768707483,"[243, 148, 98, 54]",0.0380359612724757,0.1049446749654218,0.0548113021142066,0.4261935802665219
29,128,64,4,4,128,64,0.2,1e-05,0.001,0.3229598893499309,0.4305555555555557,0.4705882352941176,0.2410714285714285,0.4358575380359613,0.5486111111111112,0.4635854341736694,0.3363095238095238,"[216, 119, 56, 20]",0.0138312586445366,0.0387275242047026,0.0200553250345781,0.3710101987018345
29,64,64,4,4,64,64,0.2,0.0001,0.001,0.3326417704011066,0.4429629629629628,0.4769647696476966,0.25,0.4524550484094052,0.5444444444444444,0.5582655826558265,0.269047619047619,"[225, 123, 70, 20]",0.0138312586445366,0.0356154910096818,0.0194329183955739,0.3834060837435348
