#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1
34,64,128,2,3,128,128,0.2,1e-05,0.001,0.4640387275242046,0.7049549549549551,0.6897759103641455,0.5695142378559463,0.5943983402489627,0.7984234234234234,0.8249299719887955,0.7747068676716918,"[296, 238, 199, 155]",0.1092669432918397,0.3080912863070539,0.1597510373443983,0.5211908347691002
69,64,128,4,4,128,128,0.2,0.0001,0.001,0.4840940525587827,0.6627252252252251,0.7264011799410026,0.5591666666666665,0.5954356846473029,0.7561936936936937,0.8731563421828907,0.7708333333333335,"[296, 226, 200, 155]",0.1085753803596129,0.304460580912863,0.1582691167753408,0.5340230355581191
32,64,64,4,2,128,128,0.2,0.0001,0.001,0.4972337482710924,0.6964490263459335,0.6972934472934472,0.5125628140703514,0.5835062240663901,0.7966781214203895,0.844017094017094,0.7537688442211056,"[291, 234, 199, 152]",0.1071922544951592,0.2997925311203319,0.1559573206876111,0.5369265398863982
36,128,64,4,4,32,128,0.2,1e-05,0.001,0.4917012448132777,0.68800461361015,0.6894273127753303,0.5493197278911564,0.5809128630705395,0.7797001153402537,0.8582966226138031,0.7627551020408163,"[289, 227, 196, 151]",0.1051175656984787,0.3004840940525587,0.1546334716459197,0.5325970930279219
30,64,128,4,3,64,128,0.1,0.0001,0.001,0.48686030428769,0.7231735159817354,0.6979166666666665,0.527093596059113,0.5886929460580913,0.8144977168949772,0.8395833333333333,0.7348111658456485,"[292, 240, 203, 152]",0.1058091286307055,0.2959889349930844,0.1537541987749456,0.5329559029415158
28,128,128,4,2,64,64,0.2,0.0001,0.001,0.4923928077455048,0.6721672167216721,0.6960784313725491,0.5596405228758169,0.6073651452282157,0.77997799779978,0.8473389355742298,0.7189542483660132,"[303, 238, 204, 148]",0.1040802213001384,0.29149377593361,0.1515313179213593,0.5438691820814207
40,64,128,4,3,32,64,0.1,1e-05,0.001,0.4356846473029045,0.7224137931034482,0.7083333333333334,0.581174438687392,0.585926694329184,0.7942528735632184,0.8196839080459771,0.7625215889464595,"[290, 232, 193, 148]",0.103734439834025,0.2925311203319502,0.151393005334914,0.4997580875645773
21,64,64,3,2,128,128,0.1,0.0001,0.001,0.5221300138312588,0.6833890746934222,0.6774425287356324,0.4941666666666663,0.5969917012448133,0.7686733556298774,0.8577586206896551,0.7233333333333333,"[299, 232, 200, 147]",0.1023513139695714,0.2869986168741355,0.1491800039517881,0.5570569867941716
65,64,128,2,3,128,64,0.2,1e-05,0.001,0.4578146611341632,0.6838671411625153,0.6951951951951952,0.5465949820788529,0.5648340248962656,0.7841043890865955,0.8355855855855856,0.7491039426523296,"[281, 222, 186, 141]",0.1009681881051176,0.2776625172890732,0.1458605018770994,0.5057245977769438
77,64,128,4,3,128,64,0.2,0.0001,0.001,0.4571230982019365,0.7160048134777373,0.7154294032023287,0.5112847222222222,0.5561894882434303,0.818892900120337,0.834061135371179,0.7265625,"[277, 229, 192, 141]",0.0988934993084372,0.2764522821576763,0.143687018375815,0.5018136860316088
46,64,64,3,3,64,64,0.2,0.0001,0.001,0.4287690179806363,0.7080291970802919,0.6557120500782472,0.5874316939890709,0.5508298755186722,0.7703771289537713,0.8528951486697965,0.7632058287795992,"[274, 213, 183, 142]",0.0982019363762103,0.2752420470262793,0.1430250938549693,0.48219487867501143
77,64,128,2,4,128,64,0.1,1e-05,0.001,0.4177040110650065,0.6986951364175564,0.706386292834891,0.5202578268876611,0.5643153526970954,0.7556346381969158,0.8356697819314641,0.7283609576427255,"[281, 214, 181, 133]",0.0940525587828493,0.2633125864453665,0.137038134755977,0.48006545497048647
57,64,128,4,3,128,128,0.2,1e-05,0.001,0.4529737206085756,0.6586206896551724,0.6861370716510904,0.536931818181818,0.5795297372060858,0.7293103448275863,0.8107476635514018,0.7537878787878788,"[290, 214, 176, 134]",0.0926694329183956,0.2614107883817427,0.1352104327208061,0.5084956167046032
39,64,64,2,3,64,64,0.2,0.0001,0.001,0.4398340248962655,0.7361111111111112,0.6576576576576577,0.5157407407407407,0.5504840940525588,0.7964975845410628,0.8018018018018018,0.7101851851851853,"[276, 222, 180, 130]",0.091286307053942,0.2525933609958506,0.1320687611144042,0.488977491365122
40,128,64,3,3,64,64,0.2,0.0001,0.001,0.4536652835408022,0.6992753623188406,0.6696969696969699,0.4990583804143125,0.5518672199170125,0.7910628019323672,0.7916666666666667,0.7175141242937854,"[276, 220, 177, 127]",0.0899031811894883,0.2501728907330567,0.1302706974906144,0.49797097147945
37,64,64,3,3,32,64,0.2,1e-05,0.001,0.4204702627939144,0.6981818181818181,0.692488262910798,0.5101289134438305,0.5532503457814661,0.7666666666666667,0.8364632237871675,0.6915285451197054,"[275, 213, 181, 126]",0.0885200553250346,0.2432572614107883,0.1277119146413751,0.4778071168112663
24,128,64,2,2,128,64,0.1,0.0001,0.001,0.4598893499308438,0.68734335839599,0.6534267912772589,0.4744318181818181,0.5326763485477178,0.7982456140350878,0.8138629283489097,0.6742424242424243,"[266, 214, 176, 120]",0.0843706777316736,0.233402489626556,0.1222090495949416,0.49361403488483874
32,128,128,4,4,64,128,0.1,1e-05,0.001,0.3997233748271094,0.6575875486381323,0.6515151515151516,0.5932017543859649,0.512448132780083,0.7191958495460441,0.8074866310160428,0.7543859649122806,"[257, 187, 152, 116]",0.0809128630705394,0.2233748271092669,0.1170914838964631,0.44912057732659294
31,64,64,4,4,64,128,0.2,0.0001,0.001,0.4467496542185341,0.685049019607843,0.6537842190016103,0.459375,0.548582295988935,0.7478553921568628,0.7624798711755233,0.709375,"[272, 207, 160, 114]",0.0802213001383125,0.2247579529737206,0.1168148587235723,0.49245671455112333
48,128,64,2,3,128,64,0.1,1e-05,0.001,0.4363762102351313,0.643308080808081,0.6357388316151202,0.4876126126126126,0.5300829875518672,0.7266414141414141,0.7534364261168386,0.7342342342342343,"[264, 194, 148, 110]",0.0767634854771784,0.2150760719225449,0.1116972930250938,0.478686747971704
40,64,128,4,3,128,128,0.1,1e-05,0.001,0.4363762102351313,0.6212121212121212,0.6657509157509159,0.4682017543859649,0.5076071922544952,0.7078392621870883,0.8250915750915752,0.6853070175438597,"[253, 182, 152, 105]",0.073997233748271,0.2059128630705394,0.1074392412566686,0.4693042319598336
46,128,64,4,3,128,128,0.1,0.0001,0.001,0.457814661134163,0.6127272727272727,0.6333333333333333,0.4511111111111111,0.5508298755186722,0.7012121212121213,0.7615384615384615,0.6711111111111111,"[275, 195, 150, 102]",0.0746887966804979,0.2012448132780083,0.106727919383521,0.5000334283076597
57,64,128,2,4,128,64,0.2,1e-05,0.001,0.3817427385892116,0.663265306122449,0.6407407407407406,0.5023809523809525,0.4960235131396957,0.7258503401360544,0.7675925925925927,0.6797619047619048,"[245, 180, 140, 96]",0.0670816044260026,0.1872406639004149,0.0974807350326022,0.43144373331197483
55,64,128,3,3,128,64,0.1,1e-05,0.001,0.4239280774550484,0.5998751560549312,0.6587301587301586,0.4586206896551725,0.5342323651452282,0.6978776529338327,0.7574955908289243,0.6264367816091955,"[267, 189, 145, 92]",0.0636237897648685,0.1796334716459198,0.0929855759731278,0.47273105714041846
40,64,64,2,4,128,128,0.2,1e-05,0.001,0.4412171507607195,0.5862068965517242,0.6250000000000001,0.4124087591240877,0.5271438450899032,0.6615581098339719,0.7708333333333335,0.6143552311435523,"[261, 176, 137, 85]",0.0601659751037343,0.1659751037344398,0.0868701837581505,0.48036818163521994
77,64,64,4,3,128,64,0.2,0.0001,0.001,0.4087136929460581,0.572,0.6617357001972387,0.4423558897243107,0.498271092669433,0.6673333333333333,0.770216962524655,0.6027568922305764,"[250, 169, 133, 81]",0.0567081604426002,0.1559474412171507,0.0818217743528946,0.44907085896703747
35,64,64,2,4,128,128,0.2,0.0001,0.001,0.3907330567081604,0.5672153635116598,0.5904139433551198,0.3564814814814814,0.4889349930843706,0.6179698216735253,0.6971677559912854,0.5200617283950617,"[243, 153, 108, 57]",0.0401106500691562,0.1097856154910096,0.057785022722782,0.4343526275041971
31,64,128,4,4,128,64,0.1,0.0001,0.001,0.3188105117565699,0.4412780656303971,0.2955326460481099,0.2222222222222222,0.3910788381742738,0.4939550949913644,0.3041237113402061,0.4,"[193, 97, 30, 12]",0.0082987551867219,0.0238589211618257,0.0122406639004149,0.3512661361877063
