n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
500,40,2,2,balanced,0.3022130013831258,0.4935672514619884,0.6117764471057884,0.48860398860398857,0.5748616874135547,0.5760233918128655,0.6926147704590818,0.5598290598290598,"[285, 167, 117, 66]"
100,40,5,1,balanced,0.29668049792531115,0.531021897810219,0.5705882352941176,0.5386904761904763,0.5549792531120332,0.6146593673965937,0.6352941176470588,0.6294642857142857,"[274, 170, 112, 71]"
50,40,5,1,balanced,0.32641770401106507,0.4654605263157895,0.5920542635658914,0.5114942528735632,0.6156639004149378,0.5600328947368421,0.6501937984496123,0.603448275862069,"[304, 172, 116, 71]"
50,None,5,1,None,0.3727524204702625,0.5414012738853501,0.6021241830065359,0.493006993006993,0.6327800829875518,0.6401273885350318,0.6813725490196079,0.5944055944055944,"[314, 204, 143, 85]"
100,None,2,1,None,0.38035961272475804,0.5523968784838348,0.6223832528180355,0.5371621621621621,0.604253112033195,0.6845039018952063,0.6996779388083735,0.6993243243243243,"[299, 207, 148, 104]"
500,None,5,1,None,0.35684647302904543,0.5142543859649125,0.6323283082077052,0.5059952038369305,0.6122060857538036,0.6488486842105263,0.6867671691792295,0.5863309352517986,"[304, 199, 139, 84]"
50,None,2,1,None,0.3772475795297375,0.5047770700636943,0.621761658031088,0.5626477541371158,0.6381396957123099,0.6048301486199575,0.7115716753022452,0.6808510638297872,"[314, 193, 141, 97]"
50,20,5,1,None,0.3727524204702628,0.5331161780673181,0.5786324786324787,0.42929292929292934,0.6233575380359614,0.6257871878393051,0.658119658119658,0.5757575757575758,"[307, 195, 132, 77]"
50,40,2,2,None,0.37206085753803597,0.45793901156677186,0.6068139963167587,0.5291005291005292,0.645746887966805,0.5617770767613038,0.6832412523020258,0.6428571428571429,"[317, 181, 126, 82]"
100,20,5,2,None,0.35615491009681877,0.48464912280701755,0.5301318267419963,0.4911504424778761,0.6143672199170125,0.5734100877192982,0.6242937853107345,0.6106194690265486,"[304, 177, 113, 70]"
500,40,5,1,balanced,0.3174273858921159,0.5150987224157956,0.6005747126436782,0.44252873563218387,0.5810857538035962,0.6004645760743322,0.6513409961685823,0.5646551724137931,"[287, 174, 116, 66]"
100,None,2,2,None,0.3789764868603044,0.5161964472309298,0.6486042692939246,0.4923747276688454,0.6450553250345782,0.6290491118077325,0.7364532019704432,0.6045751633986928,"[319, 203, 153, 94]"
500,20,5,2,None,0.359612724757953,0.49239956568946797,0.613157894736842,0.5391414141414141,0.6222337482710926,0.6112920738327904,0.675438596491228,0.6515151515151515,"[307, 190, 132, 86]"
500,40,5,1,None,0.3748271092669433,0.5572057205720572,0.6194968553459121,0.5252192982456141,0.616441908713693,0.6866336633663367,0.7024371069182389,0.6217105263157895,"[303, 212, 152, 95]"
50,40,5,2,balanced,0.301521438450899,0.4677230046948357,0.5527950310559007,0.4427609427609427,0.5749481327800829,0.5589788732394366,0.6004140786749482,0.5353535353535354,"[284, 161, 99, 54]"
500,20,5,2,balanced,0.2531120331950205,0.43749999999999994,0.5192307692307693,0.30666666666666664,0.5178941908713692,0.5078125,0.5576923076923077,0.34,"[256, 130, 75, 26]"
100,40,5,2,None,0.35753803596127226,0.4956709956709957,0.6219298245614034,0.5197530864197532,0.6243948824343016,0.6083333333333334,0.693859649122807,0.6148148148148148,"[308, 190, 135, 83]"
100,None,5,1,balanced,0.3146611341632087,0.4988385598141695,0.6276803118908383,0.515406162464986,0.5818637621023514,0.5850754936120789,0.6773879142300194,0.6358543417366946,"[287, 171, 119, 76]"
500,None,2,2,None,0.36445366528354095,0.5,0.5942028985507247,0.4987277353689568,0.5952627939142461,0.6187641723356009,0.6965579710144927,0.6030534351145038,"[294, 184, 131, 80]"
100,None,5,2,balanced,0.31466113416320873,0.4500580720092916,0.6125265392781316,0.48525073746312686,0.5815179806362378,0.5290940766550523,0.692144373673036,0.5575221238938053,"[287, 157, 113, 65]"
100,None,5,2,None,0.3506224066390047,0.4804250559284116,0.68,0.47794117647058826,0.6032157676348547,0.5805369127516778,0.7619047619047618,0.5882352941176471,"[298, 175, 136, 81]"
500,40,5,2,None,0.35684647302904576,0.512325830653805,0.6231155778894473,0.486013986013986,0.6320020746887967,0.627491961414791,0.6993299832495812,0.5454545454545454,"[311, 199, 143, 78]"
500,None,5,2,None,0.35684647302904554,0.4577850877192983,0.6561904761904763,0.5090439276485789,0.6194674965421855,0.5671600877192983,0.7161904761904762,0.6434108527131783,"[304, 175, 129, 84]"
50,40,5,2,None,0.368603042876902,0.4994791666666666,0.5720486111111112,0.5485564304461943,0.6436721991701245,0.5950520833333333,0.646701388888889,0.6732283464566929,"[320, 192, 127, 87]"
50,40,2,2,balanced,0.30290456431535284,0.4612546125461254,0.5424430641821947,0.5403508771929825,0.5500518672199171,0.5816113161131612,0.567287784679089,0.631578947368421,"[271, 161, 95, 60]"
50,20,5,2,None,0.356154910096819,0.4577777777777778,0.6598837209302325,0.4910256410256411,0.6066735822959889,0.5658333333333333,0.7403100775193798,0.5884615384615385,"[300, 172, 130, 78]"
50,None,5,2,None,0.36860304287690177,0.5118243243243243,0.637719298245614,0.5291375291375292,0.5990663900414938,0.634009009009009,0.7315789473684211,0.6468531468531469,"[296, 190, 143, 94]"
500,20,5,1,None,0.36030428769018014,0.4994499449944994,0.5758377425044091,0.5264550264550265,0.6126383125864453,0.6099559955995599,0.6499118165784832,0.6388888888888888,"[303, 189, 126, 81]"
500,20,2,1,None,0.38174273858921176,0.559748427672956,0.6426356589147286,0.5656249999999999,0.6412517289073306,0.6711215932914046,0.7147286821705426,0.68125,"[318, 215, 160, 110]"
500,20,5,1,balanced,0.2669432918395571,0.48574969021065684,0.46026490066225173,0.4024390243902439,0.5364799446749655,0.55545229244114,0.5253863134657837,0.45121951219512196,"[269, 151, 82, 37]"
50,20,5,2,balanced,0.27662517289073274,0.4491945477075589,0.6365740740740741,0.34,0.5437413554633471,0.5257125154894672,0.6689814814814815,0.38,"[269, 144, 100, 38]"
100,40,2,1,balanced,0.36791147994467494,0.5354497354497353,0.5913705583756346,0.5626477541371158,0.6416839557399723,0.6214814814814814,0.7021996615905245,0.6867612293144207,"[315, 197, 141, 98]"
50,20,2,2,None,0.35338865836791117,0.528813559322034,0.5671902268760908,0.5787401574803149,0.595954356846473,0.6406779661016949,0.6483420593368238,0.6929133858267716,"[295, 191, 127, 88]"
100,20,5,1,balanced,0.26556016597510335,0.4542483660130719,0.5186480186480187,0.4206349206349206,0.5136583679114799,0.5519607843137255,0.5582750582750582,0.47619047619047616,"[255, 143, 84, 40]"
50,None,2,2,None,0.3603042876901801,0.517123287671233,0.5886524822695034,0.48245614035087725,0.5897302904564315,0.6378424657534246,0.6879432624113474,0.5902255639097744,"[292, 188, 133, 79]"
500,40,5,2,balanced,0.30636237897648694,0.4642857142857143,0.6010752688172042,0.4648318042813455,0.5669951590594743,0.5416666666666666,0.6720430107526882,0.5596330275229358,"[280, 155, 109, 62]"
50,20,2,2,balanced,0.27178423236514476,0.4491945477075588,0.5294784580498866,0.4540229885057471,0.5420988934993084,0.5325278810408922,0.5770975056689343,0.4827586206896552,"[269, 147, 87, 43]"
500,None,2,1,balanced,0.3423236514522822,0.5394736842105263,0.616580310880829,0.5961070559610706,0.6184301521438451,0.6288377192982457,0.6960276338514679,0.718978102189781,"[304, 193, 137, 99]"
500,None,2,2,balanced,0.31327800829875496,0.47537227949599076,0.5662768031189085,0.49393939393939396,0.5867047026279392,0.5742840778923254,0.6276803118908382,0.5727272727272728,"[291, 171, 110, 63]"
100,40,2,2,balanced,0.33402489626556003,0.4622747747747747,0.567251461988304,0.46296296296296297,0.5967323651452282,0.5701013513513513,0.615009746588694,0.5555555555555556,"[296, 171, 108, 60]"
