n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
500,None,5,1,None,0.35477178423236533,0.46794871794871806,0.6741573033707865,0.630952380952381,0.6329529737206085,0.5689102564102564,0.7771535580524344,0.7285714285714285,"[312, 178, 140, 102]"
50,20,2,2,balanced,0.2752420470262793,0.47761194029850745,0.5686274509803921,0.4175438596491229,0.5423582295988935,0.568407960199005,0.6100217864923748,0.49473684210526314,"[268, 153, 95, 47]"
500,40,2,2,None,0.3637621023513139,0.4892125134843582,0.6375227686703095,0.5360696517412935,0.62551867219917,0.587378640776699,0.73224043715847,0.6330845771144279,"[309, 183, 134, 86]"
50,20,2,1,None,0.377593360995851,0.5219721329046088,0.6175972927241964,0.5782312925170068,0.6307053941908712,0.6291532690246516,0.7411167512690355,0.7335600907029478,"[311, 197, 147, 109]"
100,None,2,1,balanced,0.3450899031811901,0.503267973856209,0.601410934744268,0.6119592875318065,0.620850622406639,0.6100217864923748,0.6895943562610228,0.7022900763358778,"[306, 189, 131, 92]"
100,40,5,1,None,0.3720608575380362,0.4921383647798743,0.5850340136054422,0.5530864197530865,0.6443637621023512,0.6116352201257862,0.6836734693877551,0.6617283950617284,"[318, 196, 135, 90]"
100,40,2,1,balanced,0.3634163208852007,0.5541535226077813,0.5943396226415095,0.6043083900226758,0.6466113416320884,0.6656151419558359,0.6878930817610062,0.6938775510204082,"[317, 212, 147, 102]"
100,None,5,1,None,0.3713692946058093,0.47903563941299804,0.6385869565217392,0.538647342995169,0.6481673582295989,0.5744234800838575,0.75,0.6594202898550725,"[318, 184, 138, 91]"
100,40,5,2,balanced,0.3029045643153525,0.47384428223844277,0.5675105485232067,0.5493827160493827,0.5529045643153527,0.5754257907542579,0.669831223628692,0.6527777777777778,"[274, 158, 108, 71]"
500,40,2,1,None,0.37413554633471674,0.550882658359294,0.6594551282051282,0.5853909465020577,0.6507607192254494,0.6375908618899274,0.7724358974358976,0.7098765432098766,"[321, 208, 162, 115]"
50,None,2,1,balanced,0.34094052558782867,0.5419463087248322,0.5943877551020408,0.6106965174129353,0.6035615491009682,0.6504474272930648,0.6802721088435373,0.7014925373134329,"[298, 196, 134, 94]"
500,20,2,2,balanced,0.2565698478561544,0.44444444444444436,0.45714285714285713,0.3401826484018265,0.5465076071922546,0.5141975308641976,0.5095238095238096,0.3561643835616438,"[270, 140, 73, 26]"
100,20,2,1,None,0.37897648686030433,0.5401929260450161,0.5833333333333334,0.6181015452538631,0.6324343015214384,0.6521972132904609,0.7361111111111112,0.6986754966887417,"[311, 204, 151, 106]"
500,40,2,2,balanced,0.31604426002766234,0.4916067146282973,0.5740740740740741,0.4722222222222222,0.5632780082987552,0.5743405275779376,0.6666666666666666,0.6003086419753088,"[278, 162, 108, 66]"
50,40,5,1,None,0.35027662517289065,0.5220750551876381,0.6157894736842107,0.5182481751824818,0.6153181189488243,0.6236203090507726,0.7210526315789474,0.6204379562043796,"[302, 190, 137, 85]"
50,None,5,1,None,0.364453665283541,0.47579757975797576,0.6564245810055866,0.5754257907542579,0.6153181189488243,0.5891089108910891,0.7588454376163872,0.6970802919708029,"[303, 179, 137, 96]"
50,40,2,2,balanced,0.30567081604425983,0.5076832151300237,0.562015503875969,0.49404761904761907,0.5705394190871369,0.6004728132387707,0.6453488372093024,0.5833333333333334,"[282, 172, 112, 66]"
500,None,2,1,balanced,0.35408022130013866,0.5563063063063061,0.6224999999999999,0.6145124716553287,0.6049446749654218,0.6655405405405405,0.735,0.7210884353741497,"[296, 200, 147, 107]"
50,40,2,2,None,0.363762102351314,0.4815400843881855,0.5811518324607331,0.5963541666666667,0.6433264177040111,0.595464135021097,0.6675392670157068,0.67578125,"[316, 191, 128, 87]"
500,None,2,2,balanced,0.30152143845089857,0.4735915492957746,0.5160642570281124,0.5544217687074829,0.5767634854771784,0.5757042253521126,0.5903614457831325,0.6428571428571429,"[284, 166, 98, 63]"
100,40,2,2,balanced,0.3291839557399724,0.5093509350935094,0.5634920634920635,0.42436974789915966,0.6163554633471645,0.6133113311331133,0.6296296296296297,0.5378151260504201,"[303, 189, 119, 64]"
500,20,5,2,None,0.37690179806362395,0.4528985507246378,0.5688405797101449,0.5041322314049587,0.6545643153526971,0.5683229813664596,0.6512681159420289,0.6074380165289256,"[322, 184, 121, 74]"
50,None,2,2,balanced,0.33056708160442616,0.49435028248587576,0.6077348066298341,0.5232558139534884,0.6014868603042878,0.6005649717514125,0.7016574585635359,0.5891472868217055,"[295, 181, 129, 76]"
500,20,2,1,balanced,0.2918395573997231,0.5213379469434833,0.5833333333333334,0.38333333333333336,0.5862724757952973,0.5922722029988466,0.6337209302325582,0.4727272727272727,"[289, 172, 110, 52]"
500,None,5,1,balanced,0.3222683264177044,0.4834983498349837,0.5536723163841808,0.5405797101449276,0.6132434301521438,0.5781078107810782,0.6450094161958569,0.6217391304347826,"[303, 177, 115, 72]"
100,None,5,2,balanced,0.3015214384508992,0.48511904761904756,0.5710059171597633,0.5623052959501558,0.5663900414937758,0.5994047619047619,0.626232741617357,0.6448598130841121,"[280, 169, 107, 69]"
50,20,5,1,balanced,0.2690179806362373,0.48774509803921573,0.5616883116883117,0.37972508591065296,0.551002766251729,0.5625,0.6222943722943723,0.4329896907216495,"[272, 154, 97, 42]"
500,40,5,2,None,0.3706777316735825,0.49333333333333346,0.5828970331588134,0.49494949494949503,0.6583679114799447,0.5851282051282052,0.6884816753926701,0.6010101010101011,"[325, 191, 132, 80]"
500,20,2,1,None,0.39142461964038755,0.555026455026455,0.6012461059190032,0.5726495726495726,0.6438450899031811,0.6714285714285714,0.7266355140186916,0.6912393162393163,"[315, 214, 156, 109]"
50,None,2,2,None,0.37897648686030433,0.49100529100529117,0.5803418803418803,0.4987654320987655,0.6390041493775933,0.6126984126984127,0.6923076923076923,0.5888888888888889,"[315, 195, 135, 80]"
100,20,5,2,balanced,0.2579529737206084,0.45882352941176474,0.5046296296296297,0.3523206751054852,0.5184993084370677,0.5535947712418301,0.5405092592592593,0.4050632911392405,"[255, 144, 79, 32]"
50,20,5,2,balanced,0.25933609958506193,0.4559620596205961,0.5269607843137254,0.40476190476190477,0.49896265560165975,0.540650406504065,0.6127450980392157,0.43452380952380953,"[246, 136, 84, 37]"
