n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
500,None,2,2,None,0.37067773167358253,0.5217622080679405,0.599502487562189,0.538647342995169,0.63917704011065,0.634819532908705,0.6791044776119403,0.6702898550724637,"[314, 201, 138, 93]"
50,20,2,1,balanced,0.32572614107883807,0.4955106621773287,0.560952380952381,0.4652173913043478,0.6041320885200553,0.579685746352413,0.6428571428571429,0.5521739130434783,"[297, 175, 115, 64]"
100,None,5,2,None,0.3775933609958506,0.5216244725738398,0.6365079365079365,0.5268817204301075,0.645746887966805,0.6554324894514767,0.7206349206349206,0.6096774193548387,"[316, 210, 155, 95]"
50,20,2,1,None,0.3775933609958505,0.5528586839266451,0.5964912280701755,0.6137387387387389,0.6287171507607191,0.6655879180151024,0.6961722488038278,0.7195945945945946,"[309, 209, 148, 107]"
500,None,5,1,None,0.35546334716459216,0.5302547770700634,0.6533333333333334,0.5779220779220778,0.6349066390041495,0.6316348195329088,0.7595000000000001,0.6461038961038961,"[314, 200, 154, 101]"
50,40,5,2,None,0.37690179806362345,0.4807073954983923,0.5877659574468085,0.5546666666666666,0.6316217150760719,0.5954983922829582,0.6542553191489362,0.692,"[311, 188, 125, 87]"
100,20,5,1,None,0.35822959889349937,0.5059139784946237,0.5767195767195767,0.5852130325814536,0.6258644536652835,0.6048387096774194,0.6957671957671958,0.6691729323308271,"[310, 189, 133, 89]"
50,None,5,2,None,0.36791147994467516,0.4946581196581198,0.6114081996434938,0.5669099756690998,0.6340248962655601,0.5956196581196581,0.7219251336898396,0.6751824817518248,"[312, 187, 137, 93]"
500,40,5,1,balanced,0.3188105117565695,0.5182648401826485,0.6243093922651933,0.5503875968992248,0.5903354080221299,0.610730593607306,0.7071823204419889,0.627906976744186,"[292, 181, 129, 83]"
500,None,2,1,balanced,0.3596127247579531,0.5398428731762066,0.6564625850340136,0.5688172043010753,0.6035615491009682,0.6460718294051628,0.7742346938775511,0.667741935483871,"[297, 196, 155, 104]"
50,40,2,2,None,0.3616874135546338,0.5401737242128122,0.6338259441707718,0.5619369369369369,0.6224585062240663,0.6498371335504886,0.7167487684729064,0.6486486486486487,"[307, 203, 148, 97]"
50,None,2,1,balanced,0.3502766251728909,0.6008018327605956,0.594551282051282,0.5471264367816091,0.5865836791147995,0.7130584192439863,0.6875,0.6620689655172414,"[291, 208, 145, 97]"
500,None,5,1,balanced,0.33471645919778703,0.5005555555555555,0.6277777777777779,0.47866666666666674,0.6085235131396958,0.5933333333333334,0.6916666666666667,0.628,"[300, 180, 125, 79]"
50,None,2,1,None,0.39764868603042863,0.5775681341719078,0.6011904761904763,0.6134969325153374,0.6502420470262794,0.6957547169811321,0.71875,0.7269938650306749,"[318, 224, 163, 120]"
50,20,2,2,balanced,0.26279391424619614,0.4565499351491571,0.5547785547785548,0.4299242424242424,0.5166493775933609,0.549935149156939,0.6083916083916084,0.4772727272727273,"[257, 143, 88, 43]"
100,40,5,2,None,0.35684647302904576,0.5315614617940199,0.6283333333333334,0.5023640661938534,0.6128112033195021,0.659468438538206,0.7,0.624113475177305,"[301, 200, 141, 89]"
