#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
17,128,256,3,3,2,0.1,0.0001,0.0001,0.5603864734299517,0.7089783281733745,0.7105943152454781,0.4909909909909907,0.6559696342305039,0.7848297213622291,0.8436692506459949,0.7635135135135135,"[323, 258, 222, 172]",0.6044225168739509
29,64,256,3,4,2,0.0,0.0001,0.0001,0.5355417529330573,0.7429718875502008,0.7557870370370371,0.5890227576974564,0.6726478030825858,0.8614457831325302,0.849537037037037,0.7751004016064257,"[332, 288, 249, 196]",0.5963153410419877
15,128,256,3,3,4,0.0,0.0001,0.0001,0.5348516218081434,0.7291037260825778,0.7469806763285024,0.576502732240437,0.6681619507706466,0.8262839879154078,0.8725845410628019,0.7971311475409836,"[331, 276, 244, 197]",0.5941204840010528
13,128,256,4,3,4,0.1,1e-05,0.0001,0.5410628019323669,0.7241379310344827,0.7297297297297295,0.5186011904761902,0.6475730388773868,0.8017614569338707,0.8436293436293436,0.78125,"[319, 259, 224, 177]",0.5895458825003341
19,128,128,4,4,2,0.0,1e-05,0.0001,0.5162180814354724,0.7213930348258706,0.8078703703703705,0.6334610472541508,0.6787439613526571,0.8517412935323383,0.8900462962962964,0.8160919540229885,"[335, 288, 261, 216]",0.5864285106460148
15,128,256,4,3,4,0.0,0.0001,0.0001,0.5224292615596963,0.7446483180428134,0.7783882783882787,0.5568942436412313,0.6628709454796412,0.8251783893985728,0.9010989010989012,0.7871485943775101,"[327, 273, 249, 200]",0.5843299047779777
19,128,256,3,4,2,0.1,0.0001,0.0001,0.5251897860593512,0.7277432712215319,0.724747474747475,0.5731884057971014,0.6530940878766966,0.8087843833185449,0.8503787878787878,0.8152173913043478,"[322, 264, 230, 190]",0.5821998448350246
21,128,256,3,4,4,0.1,0.0001,0.0001,0.5238095238095237,0.7357594936708862,0.7575187969924811,0.536111111111111,0.6414768806073154,0.8328059071729956,0.8759398496240601,0.7708333333333334,"[316, 266, 240, 188]",0.5767023421746549
19,128,256,3,4,2,0.0,0.0001,0.001,0.5041407867494825,0.7560606060606058,0.7689530685920578,0.6253280839895013,0.6718426501035196,0.8285353535353535,0.9040312876052948,0.7998687664041996,"[330, 277, 254, 207]",0.576034103169743
20,128,128,4,4,4,0.1,0.0001,0.001,0.5072463768115942,0.6937627811860939,0.7652671755725192,0.6265560165975103,0.6610305958132044,0.7905346187554775,0.9011450381679388,0.7869986168741356,"[326, 262, 241, 193]",0.5740169198653603
13,64,128,4,3,2,0.0,1e-05,0.001,0.5003450655624567,0.7053212851405619,0.7744733581164808,0.607142857142857,0.6729928686450425,0.795933734939759,0.8742255266418835,0.7962184873949579,"[332, 269, 238, 193]",0.5739670578582363
24,128,128,4,3,2,0.1,0.0001,0.001,0.5065562456866805,0.7177914110429446,0.7362707535121326,0.5891304347826086,0.6597653554175293,0.7932515337423311,0.8639846743295019,0.8,"[326, 261, 230, 187]",0.5730979536999603
13,128,256,4,4,2,0.1,0.0001,0.0001,0.52311939268461,0.6847710330138443,0.7516469038208169,0.5179372197309414,0.6319300667126754,0.7997870074547391,0.8656126482213439,0.7556053811659192,"[313, 253, 223, 172]",0.5723995107367551
16,64,128,3,4,2,0.0,0.0001,0.001,0.4975845410628022,0.726993865030675,0.7653186274509803,0.6603905160390515,0.6605705083965954,0.8236196319018405,0.8682598039215687,0.8472803347280334,"[326, 272, 239, 205]",0.5676091010673696
21,64,256,4,3,4,0.0,1e-05,0.0001,0.5044858523119392,0.7232704402515723,0.7191958495460439,0.5298953662182361,0.6459627329192547,0.8000524109014676,0.8479247730220493,0.7608370702541107,"[318, 257, 223, 171]",0.5665252042759149
23,64,256,4,3,2,0.1,0.0001,0.0001,0.5258799171842649,0.698123620309051,0.681372549019608,0.4821428571428571,0.6114561766735681,0.782008830022075,0.7976190476190478,0.7397959183673469,"[302, 238, 196, 147]",0.5654485517296829
19,128,128,3,3,2,0.1,0.0001,0.0001,0.5124223602484471,0.718817204301075,0.7128906250000001,0.5092592592592591,0.6267540832758225,0.8188172043010752,0.8242187500000001,0.7523148148148148,"[310, 256, 216, 165]",0.5638508564203935
14,128,256,3,3,4,0.0,1e-05,0.001,0.4903381642512075,0.713701431492842,0.7306717363751583,0.5895196506550215,0.6612606395215092,0.7967791411042945,0.8510773130544995,0.7838427947598253,"[326, 263, 229, 182]",0.563115083156251
25,64,256,4,4,2,0.0,0.0001,0.0001,0.512767425810904,0.6937229437229439,0.7721774193548387,0.5928462709284625,0.6235334713595583,0.7957251082251081,0.8642473118279569,0.8401826484018264,"[308, 248, 219, 188]",0.5627517391073814
17,128,256,3,4,4,0.1,1e-05,0.001,0.5003450655624565,0.7160297239915073,0.7280361757105941,0.5727802037845704,0.6417069243156199,0.8056187443130117,0.8653746770025841,0.7540029112081514,"[314, 258, 229, 177]",0.5622771922193466
31,64,128,3,4,2,0.0,1e-05,0.0001,0.50552104899931,0.7094017094017094,0.7454780361757106,0.6047197640117994,0.6310098918794571,0.8192155067155067,0.8565891472868218,0.8207964601769911,"[312, 258, 226, 189]",0.5613376125514046
11,128,256,4,4,4,0.1,1e-05,0.0001,0.5003450655624568,0.7208201892744477,0.710594315245478,0.4868827160493825,0.6384863123993559,0.8065194532071503,0.8210594315245479,0.7175925925925926,"[317, 258, 216, 157]",0.5610373616679524
11,64,256,3,3,2,0.0,0.0001,0.001,0.4899930986887508,0.6760124610591901,0.7620915032679739,0.5921828908554571,0.6518288474810214,0.7871235721703012,0.8637254901960785,0.7905604719764012,"[321, 255, 226, 182]",0.5594421054234211
29,64,128,3,4,4,0.1,0.0001,0.0001,0.5093167701863354,0.6764705882352938,0.6736694677871151,0.4999999999999998,0.6184725097768577,0.7739651416122004,0.792717086834734,0.7307692307692307,"[306, 238, 195, 143]",0.5586121924103877
17,64,256,4,4,4,0.1,0.0001,0.001,0.5024154589371982,0.7368703108252949,0.7756410256410254,0.5783898305084745,0.625718886588452,0.8311897106109325,0.8910256410256411,0.7902542372881356,"[311, 260, 236, 190]",0.5573287309580666
16,128,128,4,4,2,0.1,1e-05,0.0001,0.5024154589371979,0.7209677419354841,0.7411764705882354,0.5393939393939391,0.6250287554635381,0.8134408602150537,0.8477124183006537,0.7545454545454545,"[310, 255, 220, 169]",0.557054805930368
18,128,256,3,4,4,0.1,0.0001,0.001,0.4989648033126294,0.7006472491909383,0.7572178477690288,0.5874439461883407,0.6276742581090407,0.814994606256742,0.8605643044619423,0.8041853512705531,"[309, 254, 223, 183]",0.5559675205057721
22,64,128,3,3,2,0.1,1e-05,0.001,0.489302967563837,0.7245005257623554,0.791343669250646,0.5413043478260866,0.642167011732229,0.8038906414300735,0.8821059431524548,0.7753623188405797,"[317, 258, 230, 182]",0.5554088579666366
29,64,128,3,4,2,0.1,1e-05,0.0001,0.5065562456866803,0.6941694169416941,0.7314439946018891,0.5039872408293459,0.6134115481941569,0.8045733144743046,0.8313090418353577,0.715311004784689,"[303, 247, 209, 152]",0.5548864040766286
14,128,256,3,3,2,0.1,0.0001,0.001,0.4982746721877154,0.7061403508771932,0.7705802968960865,0.559309309309309,0.6130664826316999,0.8053728070175439,0.8819163292847503,0.7687687687687688,"[304, 247, 222, 175]",0.5497420829560181
