#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
16,64,256,3,4,4,0.1,1e-05,0.001,0.48792270531400966,0.7393842887473459,0.8301647655259823,0.5639455782312925,0.6281055900621116,0.8293524416135881,0.9220532319391636,0.7959183673469388,"[314, 263, 245, 197]"
19,128,128,4,4,4,0.1,1e-05,0.0001,0.5334713595583159,0.756449948400413,0.7785800240673885,0.5199999999999996,0.6385438233264321,0.8498452012383901,0.8874849578820698,0.772,"[323, 277, 250, 195]"
13,128,256,3,4,2,0.0,0.0001,0.0001,0.49827467218771554,0.7437106918238992,0.8480392156862746,0.6022135416666666,0.6311249137336095,0.8466981132075472,0.9325980392156863,0.83984375,"[318, 272, 256, 217]"
27,64,256,4,4,2,0.1,1e-05,0.0001,0.5175983436852999,0.7654320987654321,0.7662760416666666,0.48712446351931293,0.5891994478951,0.8549382716049383,0.8935546875,0.7575107296137339,"[297, 256, 233, 177]"
21,128,256,4,4,4,0.1,0.0001,0.001,0.5134575569358175,0.7102150537634407,0.7749675745784692,0.5477207977207975,0.6141304347826086,0.8233870967741935,0.8994811932555123,0.7827635327635327,"[310, 257, 234, 184]"
18,128,256,4,4,4,0.1,0.0001,0.0001,0.5307108350586611,0.7476635514018689,0.7664233576642336,0.5019920318725097,0.6366459627329193,0.8496884735202492,0.9014598540145985,0.750996015936255,"[321, 274, 251, 190]"
17,128,256,3,4,4,0.1,0.0001,0.0001,0.5472739820565905,0.7394578313253014,0.7297619047619046,0.5627530364372468,0.6604554865424429,0.8381024096385542,0.8702380952380953,0.8117408906882592,"[332, 280, 247, 202]"
21,128,128,4,3,4,0.1,1e-05,0.001,0.48447204968944063,0.7087276550998947,0.758043758043758,0.5785185185185181,0.6321601104209801,0.8094111461619348,0.850965250965251,0.7955555555555556,"[317, 259, 225, 182]"
20,128,256,4,3,4,0.0,0.0001,0.001,0.5148378191856455,0.707304526748971,0.8060836501901142,0.5934959349593496,0.644927536231884,0.8032407407407407,0.926489226869455,0.823170731707317,"[324, 263, 246, 206]"
13,128,256,4,4,4,0.0,0.0001,0.0001,0.5120772946859898,0.7317073170731708,0.8374704491725765,0.5878205128205128,0.6511387163561076,0.8528963414634146,0.9119385342789597,0.823076923076923,"[328, 282, 260, 216]"
