#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
22,128,256,4,3,4,0.1,1e-05,0.0001,0.5900621118012421,0.7560861423220973,0.7469342251950952,0.5453980099502486,0.7156659765355416,0.8321629213483146,0.8890746934225194,0.8152985074626866,"[356, 299, 268, 220]"
32,64,128,3,4,4,0.0,0.0001,0.0001,0.5479641131815046,0.7257257257257257,0.7805456702253857,0.5632411067193674,0.6635610766045548,0.8370870870870871,0.8926453143534994,0.7944664031620553,"[333, 281, 253, 203]"
36,64,128,4,4,4,0.1,1e-05,0.0001,0.5603864734299516,0.7236971484759094,0.7053571428571429,0.4849785407725318,0.6771911663216011,0.8171091445427728,0.8255952380952382,0.723175965665236,"[339, 280, 233, 169]"
19,128,128,4,3,4,0.1,1e-05,0.001,0.42719116632160126,0.7286401925391096,0.7349849849849851,0.5786802030456851,0.5581435472739822,0.7978339350180506,0.8723723723723723,0.7614213197969543,"[277, 222, 197, 151]"
22,64,256,3,4,4,0.1,1e-05,0.001,0.5548654244306419,0.7278719397363462,0.8073446327683615,0.583030303030303,0.7091097308488613,0.8260357815442562,0.9197740112994349,0.7927272727272727,"[354, 295, 275, 219]"
23,64,256,4,3,2,0.1,0.0001,0.001,0.5231193926846104,0.7287968441814595,0.7819148936170213,0.5856389986824769,0.6778812974465147,0.8284023668639053,0.885933806146572,0.8122529644268774,"[338, 282, 253, 207]"
27,64,128,4,4,2,0.1,0.0001,0.001,0.5224292615596963,0.7739130434782608,0.7761276127612764,0.6265206812652067,0.6956521739130435,0.8695652173913043,0.8908140814081409,0.8108272506082724,"[345, 303, 274, 224]"
21,128,256,3,3,4,0.1,1e-05,0.001,0.5417529330572809,0.7707722385141741,0.7619843924191748,0.5984848484848483,0.6842650103519669,0.8687683284457478,0.870680044593088,0.7897727272727273,"[341, 299, 264, 210]"
25,128,128,3,3,2,0.0,1e-05,0.0001,0.5603864734299515,0.7138095238095236,0.767816091954023,0.5916666666666666,0.7016908212560385,0.8214285714285714,0.8856321839080459,0.7961538461538461,"[350, 290, 260, 209]"
31,64,256,4,3,4,0.1,1e-05,0.0001,0.5514147688060732,0.7436289500509684,0.7463503649635036,0.5034722222222219,0.6549344375431333,0.8333333333333334,0.8646593673965938,0.7430555555555556,"[327, 274, 240, 180]"
22,128,256,4,3,4,0.1,0.0001,0.0001,0.5541752933057279,0.7572572572572571,0.7319347319347319,0.559055118110236,0.670807453416149,0.8533533533533533,0.8726689976689976,0.8116797900262467,"[333, 286, 254, 208]"
21,128,256,4,4,2,0.1,0.0001,0.0001,0.5886818495514149,0.7565176908752326,0.7581699346405227,0.5681265206812649,0.7137681159420289,0.8477653631284916,0.8888888888888888,0.8065693430656934,"[358, 306, 274, 222]"
27,128,128,3,3,2,0.1,0.0001,0.0001,0.5783298826777085,0.7541544477028349,0.757222222222222,0.5425925925925925,0.6837474120082816,0.8743890518084065,0.888888888888889,0.7722222222222223,"[341, 300, 270, 210]"
25,64,128,4,4,4,0.1,1e-05,0.001,0.533471359558316,0.7152380952380952,0.7736842105263156,0.5633333333333331,0.7011732229123533,0.81,0.8652046783625731,0.7866666666666666,"[350, 285, 250, 198]"
16,64,256,3,4,4,0.0,1e-05,0.001,0.5493443754313321,0.7442375886524824,0.8069105691056913,0.6588888888888893,0.7567287784679089,0.8623670212765957,0.9075203252032521,0.8116666666666666,"[376, 328, 300, 246]"
19,64,128,3,4,4,0.1,0.0001,0.001,0.5465838509316769,0.7370478983382208,0.7880371660859464,0.5039062499999997,0.6830572808833678,0.8372434017595308,0.8803716608594658,0.744140625,"[341, 287, 256, 192]"
27,64,256,3,4,2,0.0,0.0001,0.0001,0.5707384403036574,0.7245963912630581,0.7828106852497098,0.5514800514800514,0.7039337474120082,0.811965811965812,0.8931475029036006,0.7837837837837838,"[351, 287, 259, 204]"
23,128,128,4,4,2,0.1,0.0001,0.001,0.540372670807453,0.7055393586005835,0.7263593380614658,0.5958333333333331,0.6880607315389925,0.8141399416909622,0.8416075650118202,0.7958333333333333,"[343, 282, 240, 193]"
18,64,256,3,3,4,0.0,0.0001,0.001,0.5493443754313316,0.7386888273314863,0.7767094017094016,0.6212121212121212,0.7251552795031055,0.8559556786703602,0.8701923076923077,0.8090909090909091,"[361, 312, 275, 224]"
28,128,128,3,4,2,0.1,0.0001,0.001,0.5362318840579711,0.7695652173913043,0.7898789878987897,0.5928659286592867,0.6970324361628709,0.8678743961352656,0.8806380638063805,0.8210332103321033,"[345, 303, 271, 224]"
22,128,256,4,4,2,0.1,1e-05,0.0001,0.5859213250517593,0.7593632958801497,0.7459016393442623,0.5415140415140417,0.7116977225672878,0.851123595505618,0.8879781420765027,0.782051282051282,"[356, 305, 273, 214]"
26,64,128,4,3,4,0.0,0.0001,0.0001,0.5610766045548652,0.708086785009862,0.7767527675276754,0.46148459383753465,0.6759834368530022,0.7928994082840237,0.8668511685116852,0.7191876750700281,"[338, 271, 238, 172]"
