#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
16,128,64,2,2,32,128,0.1,1e-05,0.001,0.5062240663900414,0.7517730496453899,0.7961630695443643,0.599867724867725,0.6618257261410787,0.8387031408308004,0.8974820143884891,0.8015873015873016,"[329, 278, 252, 205]",0.1452282157676349,0.4026625172890733,0.2106204307449121,0.5736606649322316,0.6862101770077231,0.6299354209699773
16,64,64,3,2,32,128,0.1,1e-05,0.001,0.5131396957123096,0.7821681864235055,0.7745098039215683,0.5888456549935152,0.6649377593360994,0.8711246200607904,0.884083044982699,0.7866407263294423,"[329, 289, 257, 205]",0.1445366528354081,0.4042185338865837,0.2106500691562932,0.5792589579423372,0.6735217157068683,0.6263903368246027
29,128,128,2,3,64,128,0.2,1e-05,0.001,0.4834024896265555,0.7763578274760383,0.7098765432098766,0.6294706723891272,0.6310511756569847,0.8565495207667733,0.8487654320987655,0.7989985693848355,"[313, 270, 233, 187]",0.1307053941908716,0.367911479944675,0.1909405255878285,0.5474461952022737,0.7041750035640011,0.6258105993831373
30,128,128,3,2,32,64,0.2,1e-05,0.001,0.4764868603042877,0.7705696202531647,0.7708333333333334,0.6179698216735252,0.6400414937759334,0.8515822784810128,0.8799019607843137,0.8127572016460906,"[316, 272, 243, 200]",0.141078838174274,0.3934993084370678,0.2053250345781466,0.5462850284442469,0.7021037763021357,0.6241944023731913
24,64,64,2,3,64,128,0.1,1e-05,0.001,0.5152143845089903,0.7664609053497942,0.723225030084236,0.578838174273859,0.6507607192254494,0.847530864197531,0.8646209386281588,0.8029045643153527,"[324, 277, 241, 195]",0.1376210235131399,0.3852005532503458,0.2005532503457814,0.5751088206678053,0.6727038241561064,0.6239063224119559
18,128,128,2,2,32,128,0.2,0.0001,0.001,0.4923928077455049,0.7569659442724457,0.8022700119474311,0.5968379446640317,0.6535269709543569,0.8563467492260063,0.8990442054958183,0.7944664031620553,"[323, 279, 253, 204]",0.1431535269709545,0.4021438450899032,0.2089903181189488,0.5616309032220906,0.681616061803809,0.6216234825129499
26,128,128,2,3,32,128,0.1,1e-05,0.001,0.4474412171507607,0.7710970464135019,0.8091787439613525,0.6451612903225808,0.6369294605809128,0.8674050632911393,0.8913043478260869,0.801747311827957,"[316, 276, 248, 201]",0.1431535269709545,0.3990318118948824,0.2081604426002766,0.5256292869845033,0.7149813463584197,0.6203053166714615
27,128,128,4,3,32,128,0.2,1e-05,0.001,0.4792531120331948,0.740273396424816,0.7664233576642335,0.6106442577030813,0.6421161825726142,0.8499474237644583,0.8552311435523114,0.7836134453781513,"[317, 274, 238, 187]",0.1341632088520057,0.3692946058091287,0.1942600276625172,0.548857865584732,0.6863997231238051,0.6176287943542687
21,64,64,3,2,64,128,0.2,1e-05,0.001,0.508990318118949,0.788065843621399,0.7421052631578945,0.5525956284153006,0.6559474412171507,0.8691358024691359,0.8450292397660819,0.787568306010929,"[324, 285, 244, 194]",0.1369294605809131,0.380359612724758,0.1988243430152143,0.5731995449520012,0.6494829353341911,0.6113412401430962
23,128,128,3,3,32,128,0.2,0.0001,0.001,0.4972337482710924,0.762593783494105,0.7452471482889738,0.58545197740113,0.6272475795297372,0.8411575562700966,0.8827629911280103,0.7761299435028248,"[311, 263, 236, 185]",0.129322268326418,0.3658367911479945,0.1892807745504841,0.5547244891536051,0.6674395468504584,0.6110820180020318
30,64,64,2,3,32,128,0.2,0.0001,0.001,0.4979253112033195,0.7801635991820038,0.7639383155397387,0.5712418300653594,0.6556016597510373,0.8546012269938651,0.8991696322657177,0.7627450980392156,"[326, 281, 255, 197]",0.1383125864453668,0.3879668049792532,0.2016597510373444,0.5659870443893849,0.6532476390850314,0.6096173417372082
20,64,64,3,2,64,128,0.2,0.0001,0.001,0.5186721991701245,0.7599999999999999,0.7694145758661888,0.5321038251366119,0.6611341632088519,0.8526153846153847,0.8632019115890084,0.7916666666666666,"[325, 279, 244, 195]",0.1396957123098204,0.3884854771784232,0.2030823947836396,0.5813020192340435,0.6364379084967319,0.6088699638653876
19,64,128,4,2,64,128,0.1,0.0001,0.001,0.5062240663900415,0.7832817337461299,0.738690476190476,0.5486968449931412,0.6514522821576763,0.8599587203302373,0.8571428571428571,0.7681755829903978,"[323, 280, 243, 188]",0.1324343015214387,0.3718879668049792,0.1932622011460186,0.5697288775859247,0.6401463191586648,0.6049375983722948
41,64,64,4,3,64,128,0.1,1e-05,0.001,0.5020746887966805,0.7530454042081949,0.7346405228758166,0.5712187958883991,0.6054633471645919,0.8441860465116279,0.8803921568627451,0.7819383259911894,"[301, 255, 227, 180]",0.1272475795297375,0.3544260027662517,0.185131396957123,0.5489433531582812,0.660171478699018,0.6045574159286496
21,128,128,3,3,32,128,0.1,1e-05,0.001,0.4491701244813275,0.7677777777777778,0.7717250324254213,0.620253164556962,0.6054633471645919,0.8447777777777777,0.909857328145266,0.7805907172995781,"[300, 257, 237, 187]",0.1331258644536655,0.3691217150760719,0.1931930448527959,0.5157356642405276,0.691245996644807,0.6034908304426674
30,128,128,2,2,32,64,0.2,1e-05,0.001,0.437067773167358,0.7694444444444445,0.8245283018867924,0.6143654114365412,0.6026970954356845,0.8803333333333334,0.8924528301886793,0.8040446304044632,"[300, 265, 239, 194]",0.1369294605809131,0.3829529737206086,0.1994171112428373,0.5066904746462954,0.6965224379413295,0.6016064562938124
44,64,128,3,4,32,128,0.2,1e-05,0.001,0.4578146611341632,0.7971246006389777,0.792742927429274,0.592818428184282,0.6310511756569847,0.8586794462193823,0.8960639606396065,0.7730352303523036,"[313, 271, 246, 194]",0.1355463347164595,0.3772475795297373,0.1971645919778699,0.5306521159541745,0.6710375263474857,0.6008448211508302
27,64,64,2,2,64,64,0.1,1e-05,0.001,0.5311203319502076,0.7579113924050632,0.7081784386617098,0.5277777777777776,0.6365836791147994,0.8474683544303798,0.8302354399008675,0.7580409356725146,"[316, 269, 228, 175]",0.1217150760719228,0.3393845089903182,0.177010472238688,0.5790894469175789,0.6222917061461688,0.6006905765318739
28,64,128,3,2,128,128,0.2,1e-05,0.001,0.5103734439834025,0.7568565400843882,0.6985018726591761,0.5445906432748536,0.6390041493775933,0.8362869198312236,0.8401997503121099,0.7551169590643274,"[316, 267, 228, 173]",0.1224066390041496,0.3369640387275242,0.1770796285319106,0.5674910496277544,0.6328033009031765,0.6001471752654655
30,64,64,4,2,32,64,0.2,0.0001,0.001,0.5082987551867221,0.7695473251028808,0.72242206235012,0.5397489539748953,0.6556016597510373,0.8493827160493826,0.8483213429256595,0.7412831241283123,"[324, 278, 239, 180]",0.1286307053941911,0.3540802213001383,0.1861687413554633,0.5726289006738117,0.6246631878882022,0.5986460442810069
22,64,64,2,2,128,128,0.1,1e-05,0.001,0.5152143845089902,0.7638888888888886,0.7525062656641603,0.5230880230880227,0.6307053941908713,0.844871794871795,0.8571428571428571,0.7864357864357864,"[312, 266, 231, 183]",0.1286307053941912,0.3601313969571231,0.1873839162220905,0.5671400346073615,0.6282820332407106,0.5977110339240361
28,64,64,2,2,32,64,0.1,1e-05,0.001,0.4709543568464726,0.7450365726227797,0.7779874213836478,0.5579399141630899,0.6424619640387275,0.8211076280041797,0.8666666666666667,0.7503576537911302,"[319, 265, 233, 178]",0.1244813278008301,0.341804979253112,0.179845880260818,0.5434988788948735,0.639998873654545,0.5917488762747092
32,128,128,2,2,128,64,0.1,0.0001,0.001,0.495159059474412,0.7543290043290044,0.7239185750636135,0.5432624113475175,0.6255186721991701,0.8415584415584415,0.8810432569974556,0.7347517730496453,"[308, 262, 235, 174]",0.1210235131396959,0.3399031811894882,0.176625172890733,0.5527570123969217,0.6246613298069126,0.5887091711019171
