#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
19,64,64,2,2,128,128,0.1,0.0001,0.001,0.5145228215767634,0.7435897435897437,0.7334581772784017,0.5326241134751771,0.6320885200553251,0.8496794871794873,0.8645443196004994,0.7539007092198581,"[312, 267, 235, 179]"
37,128,128,3,3,128,128,0.1,1e-05,0.001,0.46818810511756576,0.7053571428571428,0.6791483113069016,0.4796099290780141,0.557399723374827,0.803095238095238,0.8186490455212923,0.6826241134751772,"[280, 227, 188, 131]"
37,128,32,2,4,64,128,0.1,1e-05,0.001,0.47095435684647297,0.7199074074074074,0.7238912732474964,0.5397631133671739,0.5812586445366529,0.7976851851851853,0.8319027181688127,0.7673434856175974,"[288, 233, 197, 153]"
59,64,64,4,3,128,64,0.0,0.0001,0.001,0.41632088520055316,0.6183206106870227,0.6400709219858154,0.4379310344827587,0.5245504840940526,0.7125954198473282,0.7597517730496453,0.5839080459770115,"[262, 188, 145, 86]"
30,32,128,4,2,128,128,0.0,1e-05,0.001,0.5103734439834025,0.7688524590163929,0.7435897435897433,0.5198237885462552,0.6137621023513139,0.8473224043715847,0.8628205128205129,0.8010279001468429,"[305, 260, 227, 183]"
43,64,128,4,3,128,128,0.0,1e-05,0.001,0.47786998616874155,0.6828703703703702,0.6747787610619469,0.47821969696969685,0.5795297372060857,0.778125,0.7654867256637168,0.7291666666666667,"[288, 226, 176, 130]"
23,128,64,3,2,128,128,0.2,1e-05,0.001,0.4854771784232365,0.713888888888889,0.6516393442622949,0.49494949494949475,0.605463347164592,0.8086666666666666,0.796448087431694,0.7104377104377105,"[300, 244, 198, 142]"
18,64,32,2,2,64,128,0.0,1e-05,0.001,0.5103734439834023,0.7917981072555204,0.7454873646209387,0.5730027548209367,0.6390041493775932,0.8647739221871714,0.8610108303249098,0.8119834710743802,"[317, 277, 242, 199]"
32,64,128,2,3,64,64,0.1,0.0001,0.001,0.43637621023513107,0.7681426814268141,0.6924778761061946,0.489473684210526,0.5418395573997234,0.8250922509225092,0.8281710914454277,0.6859649122807017,"[271, 226, 190, 132]"
50,128,64,3,3,64,64,0.2,0.0001,0.001,0.46542185338865805,0.7308132875143183,0.71900826446281,0.5112179487179486,0.5847164591977869,0.8233676975945017,0.8395316804407714,0.7075320512820513,"[291, 242, 208, 148]"
