#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
25,128,128,2,4,2,0.0,0.0001,0.0001,0.2821576763485478,0.5990783410138248,0.8141891891891893,0.5658914728682171,0.4307169202397418,0.6753456221198157,0.8581081081081081,0.7209302325581395,"[217, 148, 129, 94]",0.3409578233267759
28,128,128,2,3,4,0.1,0.0001,0.0001,0.2883817427385891,0.6025641025641025,0.6629629629629631,0.4647435897435897,0.4160788381742739,0.6478365384615384,0.7592592592592593,0.6105769230769231,"[208, 135, 104, 64]",0.3406565071784659
36,64,256,4,4,4,0.0,1e-05,0.0001,0.289073305670816,0.6100323624595467,0.745977011494253,0.4509803921568628,0.4121599815583218,0.6940013869625521,0.803448275862069,0.6092436974789915,"[206, 145, 119, 73]",0.33981401198187705
52,64,128,4,3,4,0.1,0.0001,0.0001,0.2876901798063623,0.5542071197411004,0.6744186046511628,0.3486394557823128,0.413427846934071,0.6162621359223301,0.7596899224806202,0.4744897959183674,"[206, 129, 98, 47]",0.3392841920621549
13,64,256,2,2,4,0.0,1e-05,0.001,0.2835408022130015,0.563301282051282,0.7536231884057971,0.5773809523809523,0.41211387736284,0.6610576923076923,0.8007246376811594,0.7321428571428571,"[208, 138, 112, 83]",0.33594570070833785
12,64,64,2,3,4,0.2,0.0001,0.001,0.2876901798063624,0.608910891089109,0.6924019607843138,0.4222222222222223,0.3990202858460119,0.6674328147100423,0.7683823529411765,0.6238095238095238,"[202, 136, 105, 66]",0.33433076536083045
17,64,64,2,4,4,0.1,1e-05,0.001,0.2835408022130014,0.5816666666666667,0.6988095238095237,0.5178571428571429,0.4002881512217611,0.6927500000000001,0.8,0.6696428571428571,"[200, 140, 112, 76]",0.33194857557199087
29,128,64,4,2,4,0.1,0.0001,0.0001,0.2793914246196404,0.6105610561056107,0.611111111111111,0.4855769230769231,0.405129091747349,0.6784653465346535,0.7463768115942029,0.5817307692307693,"[202, 138, 104, 61]",0.33071205724816854
27,128,128,4,2,2,0.0,0.0001,0.001,0.2690179806362376,0.5171568627450982,0.6341145833333333,0.474074074074074,0.4134854771784232,0.6262254901960784,0.69140625,0.6,"[204, 128, 90, 55]",0.32596180083576154
54,64,64,4,2,4,0.1,0.0001,0.0001,0.2759336099585063,0.5731292517006805,0.6482939632545932,0.3727598566308243,0.3916436145689257,0.6405612244897959,0.7322834645669292,0.532258064516129,"[196, 127, 93, 50]",0.32376070487336045
63,64,64,2,4,4,0.2,1e-05,0.0001,0.2780082987551868,0.5296684118673648,0.5310734463276836,0.360759493670886,0.379149377593361,0.6151832460732984,0.6652542372881356,0.5063291139240507,"[191, 118, 79, 40]",0.32079568490929994
69,64,64,2,2,2,0.1,1e-05,0.0001,0.2572614107883816,0.5679347826086957,0.6350574712643677,0.4962546816479399,0.3676694329183955,0.6290760869565217,0.7629310344827587,0.6123595505617978,"[184, 116, 89, 55]",0.30271239760005114
13,128,64,2,2,4,0.2,0.0001,0.001,0.2551867219917013,0.6005434782608695,0.7073490813648293,0.4003267973856209,0.3645689257722453,0.6809782608695653,0.7952755905511811,0.5392156862745098,"[184, 127, 102, 56]",0.30022525633615443
43,64,128,2,4,4,0.2,1e-05,0.0001,0.2593360995850625,0.5793172690763053,0.5984848484848483,0.2583333333333333,0.3329875518672199,0.6596385542168675,0.7272727272727273,0.40625,"[166, 110, 80, 33]",0.29158279498005263
26,128,256,2,2,4,0.2,0.0001,0.0001,0.2586445366528355,0.5838323353293413,0.5944444444444444,0.4476744186046512,0.3303250345781465,0.7080838323353293,0.7097222222222223,0.5581395348837209,"[167, 120, 86, 49]",0.29012285077726024
21,128,64,4,2,2,0.1,0.0001,0.001,0.2420470262793913,0.4811676082862522,0.5791245791245792,0.3872549019607842,0.3521784232365145,0.556497175141243,0.6868686868686869,0.4852941176470588,"[177, 99, 68, 33]",0.2869070657731278
37,128,64,4,2,2,0.2,0.0001,0.001,0.2282157676348548,0.4171122994652406,0.5294117647058824,0.5178571428571429,0.3715882895343476,0.4494652406417112,0.6529411764705882,0.6071428571428571,"[187, 85, 56, 35]",0.2827666993132106
27,64,64,4,3,2,0.2,1e-05,0.001,0.2254495159059473,0.490791896869245,0.738562091503268,0.4410569105691057,0.3631857999077916,0.5580110497237569,0.803921568627451,0.5853658536585366,"[181, 102, 82, 49]",0.2782030251104915
25,128,64,2,2,4,0.1,0.0001,0.0001,0.2406639004149376,0.5879345603271984,0.6591591591591591,0.4627450980392157,0.3229022591055787,0.6766871165644172,0.7612612612612613,0.6176470588235294,"[163, 111, 85, 53]",0.2757827659320781
39,64,128,4,3,2,0.2,0.0001,0.0001,0.2378976486860304,0.5422077922077922,0.5972222222222222,0.2698412698412698,0.3049100968188105,0.6217532467532467,0.65625,0.4365079365079365,"[154, 96, 63, 28]",0.26726735458191053
39,64,256,2,4,2,0.2,1e-05,0.0001,0.2289073305670816,0.5844017094017093,0.5549828178694158,0.3787878787878787,0.3085408022130013,0.6201923076923077,0.6804123711340206,0.5303030303030303,"[156, 97, 66, 35]",0.26282443680757495
31,128,64,4,2,2,0.2,0.0001,0.0001,0.2330567081604425,0.5806100217864926,0.622895622895623,0.3449074074074074,0.3012332872291379,0.6442577030812324,0.7272727272727273,0.5347222222222222,"[153, 99, 72, 39]",0.2627952569419984
21,128,128,4,2,2,0.2,0.0001,0.0001,0.2295988934993084,0.5483870967741935,0.5299999999999999,0.3715846994535519,0.304921622867681,0.6438709677419354,0.605,0.5163934426229508,"[155, 100, 61, 32]",0.26195315266950747
17,64,64,4,3,2,0.2,0.0001,0.001,0.2040110650069156,0.5242616033755274,0.6810035842293908,0.3432835820895522,0.3106154910096818,0.5870253164556962,0.7204301075268817,0.5,"[158, 93, 67, 34]",0.2462717727551062
39,64,64,2,4,2,0.2,1e-05,0.0001,0.2109266943291839,0.5999999999999999,0.4831649831649832,0.25,0.2893499308437068,0.6810344827586207,0.5858585858585859,0.3793103448275862,"[145, 99, 58, 22]",0.24399150928208613
