#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
36,64,64,2,2,2,0.0,1e-05,0.0001,0.26141078838174275,0.5694444444444444,0.614102564102564,0.42934782608695654,0.40819502074688796,0.6356209150326798,0.6923076923076923,0.5634057971014492,"[204, 130, 92, 53]"
18,64,128,2,2,2,0.1,0.0001,0.001,0.34647302904564314,0.6293103448275862,0.7347560975609756,0.44444444444444464,0.4650760719225449,0.6989942528735633,0.7754065040650406,0.6421188630490956,"[232, 164, 129, 85]"
18,64,128,2,2,2,0.2,1e-05,0.001,0.31535269709543573,0.5595813204508857,0.7274939172749391,0.4032738095238096,0.41528354080221297,0.6602254428341384,0.8102189781021898,0.5892857142857143,"[207, 137, 112, 68]"
8,128,64,2,2,4,0.2,1e-05,0.001,0.28008298755186717,0.531144781144781,0.6350574712643678,0.47480620155038755,0.393326417704011,0.5816498316498316,0.7327586206896551,0.6511627906976745,"[198, 116, 86, 56]"
39,64,64,4,4,4,0.1,0.0001,0.0001,0.21230982019363753,0.6162551440329217,0.665151515151515,0.37349397590361444,0.32313278008298757,0.6728395061728395,0.740909090909091,0.46184738955823296,"[162, 110, 83, 39]"
18,128,64,4,2,2,0.0,1e-05,0.0001,0.31327800829875524,0.558922558922559,0.5985401459854016,0.56957928802589,0.3979944674965422,0.6885521885521886,0.7372262773722628,0.6877022653721683,"[198, 137, 103, 72]"
23,128,256,4,4,4,0.0,0.0001,0.0001,0.28976486860304274,0.5704022988505748,0.6876379690949227,0.4579710144927536,0.4683609958506224,0.6386494252873564,0.7505518763796909,0.5594202898550724,"[232, 151, 115, 66]"
12,128,128,2,4,4,0.2,1e-05,0.001,0.3181189488243431,0.6087301587301588,0.6749408983451537,0.44744744744744763,0.42064315352697096,0.6702380952380952,0.781323877068558,0.6186186186186187,"[210, 141, 111, 70]"
12,128,128,2,4,4,0.2,0.0001,0.001,0.2869986168741355,0.5924092409240923,0.6588541666666667,0.41909385113268616,0.4019709543568465,0.6303630363036303,0.7916666666666667,0.5275080906148867,"[202, 128, 103, 56]"
11,128,64,4,2,4,0.1,0.0001,0.001,0.09266943291839556,0.7528089887640449,0.34328358208955223,0.32608695652173914,0.17859612724757953,0.7528089887640449,0.34328358208955223,0.391304347826087,"[89, 67, 23, 9]"
24,128,256,4,3,4,0.2,0.0001,0.001,0.1120331950207469,0.5333333333333334,0.2476190476190476,0.4444444444444444,0.12776625172890735,0.5384615384615384,0.5142857142857142,0.5,"[65, 35, 18, 9]"
20,128,128,4,3,4,0.1,1e-05,0.0001,0.2710926694329184,0.6054964539007093,0.7401574803149608,0.4587155963302753,0.3738762102351314,0.6666666666666666,0.8385826771653543,0.6009174311926605,"[188, 127, 109, 66]"
26,64,256,2,4,2,0.2,1e-05,0.001,0.33609958506224075,0.5648148148148148,0.6830065359477124,0.5820512820512821,0.4711272475795298,0.6470797720797721,0.840958605664488,0.6756410256410256,"[234, 153, 130, 90]"
9,128,64,2,2,4,0.0,0.0001,0.001,0.31881051175657,0.6499999999999999,0.7037037037037038,0.5222222222222221,0.43758644536652835,0.7348484848484848,0.8302469135802469,0.674074074074074,"[220, 162, 135, 92]"
19,64,64,2,4,4,0.2,1e-05,0.001,0.3091286307053943,0.5860719874804382,0.7146282973621103,0.4837758112094396,0.43724066390041494,0.6474960876369328,0.8105515587529977,0.6592920353982301,"[213, 139, 113, 76]"
32,64,128,4,4,2,0.0,1e-05,0.001,0.29944674965421847,0.5373563218390806,0.7695749440715884,0.6223118279569894,0.4630013831258644,0.6375718390804598,0.8243847874720358,0.7553763440860214,"[232, 149, 124, 96]"
26,128,64,2,3,4,0.2,0.0001,0.0001,0.23443983402489618,0.5464646464646465,0.6222222222222222,0.29279279279279274,0.3342842323651452,0.6323232323232324,0.6952380952380952,0.4301801801801802,"[165, 105, 74, 33]"
18,128,256,4,3,4,0.2,0.0001,0.0001,0.25587828492392806,0.5314814814814813,0.6681159420289855,0.35077519379844957,0.35857538035961267,0.6342592592592593,0.7304347826086957,0.498062015503876,"[180, 115, 86, 44]"
21,128,256,4,2,4,0.1,1e-05,0.001,0.15767634854771784,0.26838235294117646,0.6825396825396826,0.32558139534883723,0.26858575380359606,0.4632352941176471,0.6825396825396826,0.32558139534883723,"[136, 63, 43, 14]"
22,64,64,2,3,4,0.2,1e-05,0.001,0.3112033195020748,0.5816831683168316,0.65947242206235,0.4692556634304207,0.40905947441217155,0.683993399339934,0.737410071942446,0.6003236245954692,"[202, 139, 103, 63]"
16,64,256,4,3,2,0.1,1e-05,0.001,0.18257261410788375,0.4738955823293172,0.6647286821705426,0.3333333333333333,0.3366182572614108,0.5180722891566265,0.6976744186046512,0.4083333333333333,"[166, 86, 60, 25]"
25,64,256,4,2,2,0.1,0.0001,0.001,0.1763485477178424,0.3333333333333333,0.5109289617486339,0.34285714285714286,0.2705739972337483,0.45185185185185184,0.5737704918032787,0.38571428571428573,"[135, 61, 35, 14]"
16,64,64,2,4,2,0.2,0.0001,0.001,0.28146611341632083,0.5962566844919786,0.7142857142857143,0.47896440129449847,0.3744813278008299,0.6706773618538324,0.8029100529100529,0.605177993527508,"[187, 126, 103, 64]"
11,128,128,2,2,2,0.2,1e-05,0.001,0.3118948824343018,0.5365079365079364,0.6139705882352942,0.43537414965986404,0.4208160442600276,0.642063492063492,0.7034313725490197,0.6003401360544217,"[210, 136, 98, 60]"
42,64,64,4,4,4,0.2,1e-05,0.0001,0.25380359612724757,0.5512820512820511,0.5544871794871794,0.35784313725490197,0.34180497925311204,0.6153846153846154,0.6538461538461539,0.5294117647058824,"[169, 104, 68, 36]"
17,64,64,2,3,2,0.1,0.0001,0.001,0.29322268326417694,0.6285714285714286,0.6677631578947367,0.5250737463126844,0.4220262793914246,0.7134920634920635,0.7236842105263158,0.668141592920354,"[210, 152, 113, 76]"
32,64,128,2,2,4,0.0,1e-05,0.0001,0.25242047026279385,0.5354609929078016,0.7094017094017095,0.4192982456140351,0.3775933609958506,0.6210106382978723,0.7991452991452992,0.5456140350877192,"[188, 117, 95, 54]"
26,64,128,4,3,2,0.1,0.0001,0.0001,0.19156293222683263,0.5747126436781609,0.6840277777777778,0.284037558685446,0.2897648686030429,0.6620689655172414,0.7222222222222223,0.36619718309859156,"[145, 96, 71, 27]"
16,128,256,2,4,2,0.0,1e-05,0.0001,0.2904564315352695,0.5677321156773211,0.7233333333333334,0.5068306010928962,0.4408713692946058,0.6811263318112633,0.8022222222222222,0.5683060109289617,"[219, 150, 122, 71]"
37,64,256,2,2,2,0.0,0.0001,0.0001,0.293222683264177,0.537878787878788,0.5590551181102361,0.41187739463601536,0.3950553250345782,0.6334175084175084,0.6771653543307087,0.5114942528735632,"[198, 127, 87, 45]"
7,128,64,4,2,4,0.2,1e-05,0.001,0.24827109266943292,0.4318181818181818,0.5357142857142856,0.35074626865671643,0.35520401106500693,0.5549242424242424,0.6785714285714286,0.39552238805970147,"[176, 98, 67, 27]"
11,128,128,4,3,4,0.1,0.0001,0.001,0.12517289073305676,0.4264705882352941,0.39655172413793105,0.1956521739130435,0.27299446749654216,0.4264705882352941,0.39655172413793105,0.21739130434782608,"[136, 58, 23, 5]"
20,128,256,4,3,2,0.2,0.0001,0.001,0.1887966804979253,0.2857142857142858,0.6226415094339622,0.3484848484848485,0.18568464730290457,0.5824175824175825,0.6226415094339622,0.5757575757575758,"[91, 53, 33, 19]"
18,128,128,2,3,2,0.2,0.0001,0.001,0.30013831258644535,0.5813204508856683,0.6796690307328603,0.43636363636363634,0.41796334716459194,0.675925925925926,0.7695035460992907,0.556060606060606,"[207, 141, 110, 62]"
28,64,256,4,4,2,0.0,1e-05,0.0001,0.2385892116182571,0.5418943533697631,0.725071225071225,0.5122807017543861,0.36298409405255877,0.6357012750455373,0.8034188034188035,0.6298245614035087,"[183, 117, 95, 61]"
21,128,128,2,2,2,0.2,0.0001,0.001,0.3845089903181191,0.6075949367088607,0.7073863636363636,0.4647887323943663,0.47769709543568467,0.7331223628691984,0.793560606060606,0.6549295774647887,"[237, 176, 142, 94]"
28,64,256,4,4,2,0.0,1e-05,0.001,0.2876901798063622,0.5999999999999998,0.7591463414634146,0.5493827160493827,0.49567773167358226,0.6642857142857143,0.8119918699186993,0.682716049382716,"[245, 164, 135, 93]"
19,64,256,2,4,4,0.2,1e-05,0.001,0.31881051175656994,0.5647321428571429,0.704697986577181,0.49731182795698925,0.4523686030428769,0.6614583333333333,0.825503355704698,0.5833333333333333,"[224, 149, 124, 74]"
37,128,128,2,3,4,0.1,0.0001,0.0001,0.30912863070539437,0.5793650793650795,0.6678240740740741,0.48939393939393944,0.42479253112033194,0.6805555555555555,0.7511574074074074,0.6318181818181818,"[210, 144, 110, 71]"
17,128,64,2,3,2,0.2,0.0001,0.001,0.3298755186721992,0.5833333333333331,0.6995614035087718,0.4902777777777779,0.44467496542185336,0.6875,0.7785087719298246,0.6805555555555555,"[220, 152, 120, 83]"
22,64,256,2,2,4,0.2,0.0001,0.001,0.2780082987551869,0.6059870550161813,0.6520681265206814,0.47222222222222227,0.4122579529737206,0.6634304207119742,0.7737226277372263,0.5725308641975309,"[206, 137, 108, 64]"
51,64,64,4,4,4,0.1,1e-05,0.0001,0.2406639004149378,0.6086556169429098,0.6411290322580645,0.5129629629629631,0.36013139695712304,0.6767955801104971,0.7096774193548387,0.6166666666666667,"[181, 124, 90, 56]"
12,128,128,2,3,4,0.2,1e-05,0.001,0.3492392807745506,0.6396198830409358,0.668724279835391,0.46282051282051284,0.45798755186721984,0.7090643274853801,0.7901234567901234,0.6012820512820514,"[228, 162, 130, 80]"
19,128,128,4,2,4,0.0,0.0001,0.0001,0.2614107883817426,0.5800653594771242,0.6706036745406824,0.4209621993127148,0.405515214384509,0.6209150326797385,0.7559055118110236,0.5274914089347079,"[204, 127, 97, 52]"
54,64,64,2,2,2,0.1,0.0001,0.0001,0.26348547717842324,0.5776014109347444,0.599737532808399,0.346743295019157,0.3741355463347164,0.6666666666666666,0.6732283464566929,0.4885057471264368,"[189, 127, 87, 43]"
30,128,64,4,3,2,0.1,1e-05,0.0001,0.33886583679114807,0.5953453453453454,0.6045751633986929,0.40672782874617747,0.44562586445366525,0.6854354354354354,0.7026143790849673,0.5626911314984709,"[222, 153, 109, 63]"
16,128,64,2,3,2,0.2,1e-05,0.001,0.3284923928077455,0.6412037037037038,0.7116228070175441,0.4391534391534392,0.43378284923928073,0.6979166666666666,0.8201754385964912,0.6534391534391534,"[216, 152, 126, 85]"
17,128,256,4,2,4,0.0,1e-05,0.0001,0.33402489626556037,0.5583333333333335,0.693103448275862,0.4321533923303836,0.4434647302904564,0.653030303030303,0.7724137931034483,0.5693215339233038,"[220, 145, 113, 66]"
22,64,256,2,4,4,0.2,0.0001,0.001,0.3437067773167359,0.5413043478260868,0.74120082815735,0.4908136482939634,0.4644709543568465,0.6927536231884057,0.7732919254658385,0.6443569553805775,"[230, 161, 127, 83]"
16,64,128,2,2,2,0.1,1e-05,0.001,0.32226832641770403,0.5920852359208523,0.659041394335512,0.501388888888889,0.44017980636237897,0.6887366818873668,0.7701525054466231,0.6402777777777777,"[219, 153, 120, 78]"
