#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
14,128,256,2,4,2,0.0,1e-05,0.001,0.3291839557399723,0.5624048706240488,0.6918859649122807,0.5490196078431372,0.4370677731673583,0.6872146118721462,0.7763157894736842,0.6848739495798319,"[219, 152, 119, 84]",0.3755311552845894
24,64,128,4,3,2,0.0,1e-05,0.001,0.3022130013831259,0.6058091286307052,0.7343434343434342,0.4558080808080808,0.4802904564315353,0.6777316735822959,0.791919191919192,0.5517676767676768,"[241, 165, 132, 75]",0.3709888280346106
7,128,128,2,2,2,0.0,1e-05,0.001,0.3146611341632091,0.6025641025641026,0.7144373673036095,0.5155038759689923,0.4434647302904564,0.7036199095022625,0.8131634819532909,0.6472868217054264,"[221, 157, 129, 84]",0.36812123563449545
16,64,128,2,3,2,0.1,1e-05,0.001,0.3118948824343013,0.584848484848485,0.6870967741935483,0.4986338797814207,0.4393153526970954,0.6954545454545454,0.7741935483870968,0.5983606557377049,"[220, 155, 122, 74]",0.36479857135353727
12,128,64,2,4,2,0.2,1e-05,0.001,0.3257261410788382,0.5861788617886178,0.6690647482014388,0.3968253968253968,0.4109612724757953,0.675609756097561,0.7482014388489209,0.5730158730158731,"[205, 139, 105, 62]",0.3634128314219189
36,128,64,4,3,4,0.0,1e-05,0.001,0.2959889349930843,0.5862068965517241,0.62751677852349,0.5855072463768117,0.4642116182572615,0.6357758620689655,0.7628635346756153,0.6681159420289856,"[232, 149, 115, 78]",0.3614875098732916
16,128,256,2,3,2,0.0,0.0001,0.0001,0.3042876901798063,0.5106060606060606,0.6353383458646616,0.3697916666666667,0.4419087136929461,0.6,0.7105263157894737,0.4826388888888889,"[220, 133, 96, 47]",0.3604074773399374
34,128,128,2,2,4,0.1,0.0001,0.0001,0.289073305670816,0.5054263565891474,0.6196236559139787,0.4601449275362319,0.4287690179806362,0.5736434108527132,0.7352150537634408,0.5742753623188406,"[215, 124, 92, 54]",0.3453284191057918
29,128,64,4,4,4,0.0,0.0001,0.001,0.2821576763485477,0.5958904109589039,0.6644295302013423,0.4801223241590214,0.4403526970954357,0.6735159817351598,0.7136465324384789,0.5672782874617737,"[219, 149, 109, 64]",0.3439366363530754
59,64,128,4,2,2,0.1,1e-05,0.0001,0.2869986168741357,0.5565891472868217,0.6290726817042606,0.3070175438596491,0.4270401106500692,0.6139534883720931,0.7042606516290726,0.4070175438596491,"[215, 133, 95, 39]",0.34328648120054
