#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
35,128,256,4,3,2,0.1,0.0001,0.001,0.2441217150760718,0.5281923714759538,0.631652661064426,0.4903100775193799,0.4021438450899032,0.5850746268656716,0.6932773109243696,0.627906976744186,"[201, 119, 86, 54]",0.3038133275906597,0.5506428600217647,0.4272280938062122
14,128,256,2,4,2,0.0,1e-05,0.001,0.2780082987551867,0.5499153976311337,0.6770025839793281,0.4587458745874588,0.394536652835408,0.649746192893401,0.7829457364341085,0.6039603960396039,"[197, 129, 101, 62]",0.3261773458916895,0.5214316462702171,0.4238044960809533
29,128,256,4,2,2,0.1,0.0001,0.001,0.2939142461964038,0.592248062015504,0.6677631578947367,0.4613095238095238,0.4349930843706777,0.6925581395348838,0.7335526315789473,0.5252976190476191,"[215, 152, 112, 60]",0.3508008744924819,0.49122854269913097,0.4210147085958064
23,64,64,2,4,4,0.2,1e-05,0.001,0.2918395573997233,0.591869918699187,0.648418491484185,0.425,0.4059474412171507,0.6639024390243902,0.7177615571776156,0.58,"[205, 137, 100, 58]",0.3395635682728197,0.490547263681592,0.41505541597720585
21,128,64,4,4,4,0.0,1e-05,0.001,0.2883817427385893,0.5362318840579713,0.7335858585858587,0.397196261682243,0.4125172890733057,0.6328502415458938,0.7992424242424242,0.5233644859813084,"[207, 132, 107, 56]",0.3394567529226808,0.45163432800417475,0.39554554046342777
38,64,128,4,2,2,0.1,1e-05,0.001,0.2752420470262793,0.5773524720893142,0.7769953051643192,0.4096045197740113,0.4249654218533886,0.6770334928229665,0.8227699530516431,0.5155367231638418,"[209, 142, 118, 62]",0.334096272390417,0.45650580066416524,0.3953010365272911
41,128,128,2,4,2,0.2,1e-05,0.0001,0.2800829875518672,0.5805687203791469,0.730392156862745,0.3958333333333333,0.4180497925311204,0.6407582938388625,0.8137254901960784,0.5044642857142857,"[211, 136, 112, 57]",0.3354337116891605,0.443595041322314,0.3895143765057372
26,64,128,4,2,2,0.0,0.0001,0.001,0.2690179806362379,0.5998498498498499,0.6438356164383563,0.4006116207951071,0.448478561549101,0.649099099099099,0.7271689497716894,0.4908256880733945,"[222, 146, 109, 54]",0.3363048876001933,0.4411537916817474,0.38872933964097034
36,128,128,4,4,2,0.0,0.0001,0.001,0.2455048409405255,0.5809294871794873,0.6050724637681159,0.425531914893617,0.4190871369294606,0.6586538461538461,0.6630434782608695,0.5159574468085106,"[208, 138, 94, 49]",0.3096273332153142,0.4664022118043034,0.3880147725098088
29,128,256,4,4,2,0.2,1e-05,0.0001,0.3035961272475793,0.530595813204509,0.6629072681704261,0.3350877192982455,0.4156293222683264,0.6367149758454107,0.7017543859649122,0.4736842105263157,"[207, 133, 95, 45]",0.3508870624534523,0.3925105605662746,0.37169881150986345
13,128,64,4,2,4,0.2,1e-05,0.001,0.2634854771784234,0.4816849816849818,0.542042042042042,0.3695652173913043,0.3689488243430152,0.6038461538461539,0.6171171171171171,0.4975845410628018,"[182, 111, 69, 35]",0.3074237333508777,0.4241249848613297,0.3657743591061037
26,64,128,2,4,4,0.0,1e-05,0.0001,0.2544951590594745,0.5274822695035462,0.6404958677685951,0.3768115942028985,0.3751728907330566,0.6404255319148936,0.756198347107438,0.4655797101449275,"[188, 121, 92, 44]",0.303269903986304,0.4165186224092255,0.35989426319776474
27,64,128,4,2,4,0.2,1e-05,0.001,0.2544951590594746,0.5024875621890548,0.6082621082621081,0.377906976744186,0.4024896265560165,0.5706467661691542,0.7222222222222222,0.4418604651162791,"[201, 117, 86, 38]",0.3118235422581351,0.40738908131288143,0.3596063117855083
25,64,256,4,4,2,0.1,1e-05,0.001,0.2455048409405256,0.540262172284644,0.566358024691358,0.359903381642512,0.3596127247579529,0.6039325842696629,0.6342592592592593,0.4468599033816425,"[178, 108, 69, 32]",0.2918000395178818,0.39869536289739355,0.3452477012076377
21,128,128,4,2,4,0.1,1e-05,0.0001,0.2759336099585063,0.5246598639455783,0.614406779661017,0.2916666666666666,0.3914246196403873,0.5903061224489796,0.7415254237288136,0.4356060606060606,"[196, 118, 88, 39]",0.3236858512673876,0.349392361111111,0.3365391061892493
14,128,256,4,2,2,0.1,0.0001,0.0001,0.2648686030428767,0.4927140255009109,0.665,0.303030303030303,0.3651452282157676,0.5409836065573771,0.765,0.4415584415584415,"[183, 100, 77, 34]",0.3070266134064521,0.35940803382663844,0.33321732361654527
51,64,64,4,4,4,0.1,0.0001,0.0001,0.2323651452282157,0.5684684684684685,0.5869565217391306,0.3497942386831275,0.3689488243430152,0.6216216216216216,0.7,0.4115226337448559,"[185, 115, 81, 34]",0.2851450373300818,0.37815593371148915,0.33165048552078547
35,64,128,2,2,2,0.1,0.0001,0.0001,0.2593360995850621,0.5118343195266272,0.6343537414965985,0.3022222222222221,0.3381742738589212,0.5798816568047337,0.7602040816326531,0.4133333333333333,"[169, 98, 75, 31]",0.2935540571692023,0.349151138716356,0.32135259794277915
59,64,64,2,4,4,0.2,0.0001,0.0001,0.2614107883817428,0.5091210613598671,0.6508620689655173,0.2911646586345381,0.4004149377593361,0.5706467661691542,0.7083333333333334,0.3614457831325301,"[201, 116, 83, 31]",0.3163152486374693,0.32252085264133457,0.31941805063940193
19,128,128,2,4,2,0.1,0.0001,0.0001,0.2503457814661132,0.5051020408163263,0.6666666666666666,0.3052208835341365,0.3890041493775933,0.5770408163265306,0.7144927536231884,0.3674698795180723,"[196, 115, 83, 31]",0.3046392689555191,0.33346520409998204,0.3190522365277506
48,64,128,2,2,4,0.2,1e-05,0.0001,0.2704011065006916,0.5215889464594128,0.6100917431192661,0.2662037037037037,0.3807053941908713,0.5549222797927461,0.6483180428134557,0.4027777777777778,"[193, 109, 72, 30]",0.3162098972461619,0.32054978854286814,0.31837984289451504
20,128,128,4,3,4,0.1,0.0001,0.0001,0.2738589211618258,0.5334967320261438,0.6861111111111112,0.243445692883895,0.4090594744121715,0.5813725490196078,0.7333333333333333,0.4082397003745319,"[204, 120, 89, 37]",0.3280760544146227,0.30500667269361564,0.31654136355411916
31,64,256,4,2,2,0.0,0.0001,0.001,0.1701244813278008,0.3759124087591239,0.4615384615384616,0.3333333333333333,0.2686721991701244,0.4708029197080292,0.5,0.4545454545454545,"[137, 65, 33, 15]",0.2083321071579215,0.3846153846153846,0.29647374588665304
33,64,128,4,3,2,0.1,1e-05,0.0001,0.2593360995850623,0.5025906735751297,0.5499999999999999,0.2445887445887446,0.3890041493775933,0.5652849740932642,0.696969696969697,0.3181818181818182,"[193, 110, 77, 25]",0.3112033195020747,0.2765734265734266,0.2938883730377506
39,64,64,2,2,2,0.2,1e-05,0.0001,0.2289073305670815,0.5119760479041915,0.6767676767676768,0.2644444444444444,0.3333333333333333,0.592814371257485,0.7575757575757576,0.36,"[167, 99, 75, 27]",0.2714227142271422,0.30491103202846975,0.288166873127806
39,64,256,2,3,2,0.2,1e-05,0.0001,0.2171507607192253,0.4895178197064989,0.5890151515151515,0.2309941520467836,0.3167358229598894,0.5534591194968553,0.6363636363636364,0.3742690058479532,"[159, 88, 57, 22]",0.2576555658274747,0.28567392716896906,0.27166474649822187
40,64,64,4,4,4,0.2,0.0001,0.0001,0.2330567081604425,0.5120481927710844,0.6631578947368421,0.2213930348258706,0.3295297372060857,0.5662650602409639,0.7017543859649121,0.3432835820895522,"[166, 95, 67, 23]",0.2730215646919505,0.2691827207574462,0.27110214272469835
23,128,256,4,2,4,0.0,0.0001,0.001,0.1556016597510373,0.2622222222222222,0.5263157894736842,0.3,0.1545643153526971,0.5066666666666667,0.5263157894736842,0.45,"[75, 38, 20, 9]",0.1550812528622378,0.36000000000000004,0.2575406264311189
17,64,128,4,4,4,0.0,0.0001,0.001,0.1881051175656985,0.4084507042253521,0.2525252525252525,0.2608695652173913,0.2845781466113416,0.4647887323943662,0.3484848484848485,0.2608695652173913,"[142, 66, 23, 6]",0.2264967253205118,0.2608695652173913,0.24368314526895155
35,64,128,4,3,4,0.2,0.0001,0.001,0.2047026279391425,0.4520383693045563,0.4301075268817204,0.2045454545454545,0.280774550484094,0.6633093525179856,0.4731182795698925,0.25,"[139, 93, 44, 11]",0.2367785382999767,0.22499999999999998,0.23088926914998834
