#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
37,128,128,2,3,4,0.1,0.0001,0.0001,0.3257261410788381,0.5708898944193062,0.6870748299319726,0.5403225806451614,0.4469225449515906,0.6613876319758673,0.8378684807256236,0.6532258064516129,"[221, 147, 124, 82]"
58,64,128,4,2,2,0.1,1e-05,0.0001,0.32987551867219905,0.5911949685534591,0.6095571095571096,0.4182098765432099,0.42825034578146615,0.6705974842767295,0.7494172494172494,0.5648148148148148,"[212, 143, 108, 62]"
26,128,128,2,4,2,0.0,0.0001,0.0001,0.3533886583679117,0.5307582260371959,0.7631027253668764,0.5012531328320803,0.4732019363762103,0.6809728183118742,0.8364779874213837,0.6553884711779447,"[233, 159, 133, 88]"
20,128,256,4,3,2,0.0,1e-05,0.001,0.19640387275242033,0.36944444444444446,0.43253968253968256,0.2682926829268293,0.3668741355463347,0.4638888888888889,0.4880952380952381,0.2682926829268293,"[180, 84, 41, 11]"
54,128,64,2,3,2,0.1,1e-05,0.0001,0.36583679114799456,0.5991902834008095,0.7415730337078653,0.5449561403508771,0.5015560165975104,0.7172739541160593,0.8464419475655431,0.6875,"[247, 178, 152, 105]"
9,128,128,2,4,4,0.0,1e-05,0.001,0.35131396957123084,0.5352303523035231,0.6719745222929936,0.5121951219512195,0.49878976486860305,0.6327913279132791,0.7760084925690021,0.6707317073170732,"[246, 157, 123, 83]"
44,64,256,4,3,2,0.1,0.0001,0.001,0.2704011065006915,0.5544871794871796,0.61328125,0.43877551020408173,0.4234094052558783,0.6113782051282051,0.76171875,0.5068027210884354,"[208, 128, 98, 50]"
28,64,128,2,4,2,0.1,0.0001,0.001,0.372752420470263,0.6575091575091575,0.7208538587848933,0.6090909090909089,0.5541147994467496,0.7387057387057387,0.8013136288998359,0.7424242424242424,"[273, 203, 165, 124]"
49,64,128,4,2,2,0.1,0.0001,0.0001,0.2579529737206086,0.5721925133689839,0.624661246612466,0.29962546816479396,0.3788035961272476,0.6524064171122994,0.7208672086720866,0.42696629213483145,"[187, 123, 89, 38]"
48,64,64,2,2,2,0.2,0.0001,0.0001,0.20677731673582295,0.547945205479452,0.587121212121212,0.27298850574712646,0.297372060857538,0.6027397260273972,0.6553030303030303,0.4396551724137931,"[146, 88, 58, 26]"
12,64,256,2,3,4,0.0,1e-05,0.001,0.3070539419087139,0.5437405731523378,0.7011494252873564,0.5244252873563219,0.44813278008298757,0.6538461538461539,0.8,0.6566091954022988,"[221, 145, 116, 77]"
31,128,64,4,3,2,0.1,0.0001,0.001,0.18118948824343015,0.4340044742729306,0.5090090090090089,0.3181818181818182,0.3049792531120332,0.4966442953020134,0.5945945945945946,0.38636363636363635,"[149, 74, 44, 17]"
