#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
10,128,128,2,4,4,0.1,1e-05,0.001,0.3692946058091286,0.6026666666666669,0.6826347305389222,0.4598540145985402,0.5046680497925311,0.659,0.8053892215568862,0.6313868613138686,"[250, 167, 137, 87]",0.4264969156703645
12,64,64,2,3,4,0.0,0.0001,0.001,0.3526970954356845,0.5516339869281047,0.6896551724137931,0.5623501199040768,0.5189315352697095,0.6679084967320261,0.7777777777777777,0.6690647482014388,"[255, 174, 139, 94]",0.41996244449080916
18,64,64,2,4,4,0.2,0.0001,0.001,0.3637621023513138,0.5891812865497077,0.6578947368421051,0.4187327823691462,0.4642980636237897,0.6527046783625731,0.7817982456140351,0.5785123966942148,"[228, 152, 121, 71]",0.4079269760369364
17,128,256,2,4,4,0.0,1e-05,0.0001,0.3340248962655605,0.5927367055771724,0.6897880539499038,0.4849624060150376,0.5203146611341631,0.6650453955901426,0.7447013487475914,0.6240601503759399,"[257, 173, 133, 84]",0.4068594254016812
11,128,64,2,2,2,0.2,1e-05,0.001,0.346473029045643,0.5265804597701149,0.579710144927536,0.3712871287128713,0.4680152143845089,0.5844109195402298,0.7137681159420289,0.5,"[232, 138, 101, 51]",0.3981755421891554
26,64,256,2,4,2,0.0,1e-05,0.0001,0.3243430152143843,0.5588235294117646,0.541095890410959,0.4713804713804714,0.486082295988935,0.6060924369747899,0.660958904109589,0.5606060606060606,"[238, 146, 99, 57]",0.3890732319041031
12,128,128,2,3,4,0.1,1e-05,0.001,0.3395573997233747,0.5317109144542772,0.7281323877068558,0.4897660818713451,0.4532330567081604,0.6146755162241887,0.7966903073286051,0.6710526315789473,"[226, 141, 114, 78]",0.3882454359938182
9,64,64,2,4,2,0.0,1e-05,0.001,0.3271092669432915,0.5527065527065529,0.7156862745098038,0.4887005649717514,0.4725103734439834,0.6363960113960113,0.7538126361655774,0.6483050847457628,"[234, 153, 118, 77]",0.38659010878097994
15,64,64,2,4,2,0.0,0.0001,0.001,0.3091286307053941,0.589519650655022,0.6677215189873417,0.5000000000000001,0.4636065006915629,0.6818777292576419,0.7626582278481012,0.6446280991735537,"[229, 158, 121, 78]",0.3709266912345964
42,64,256,4,3,2,0.2,0.0001,0.0001,0.3098201936376208,0.5,0.6472019464720196,0.3483333333333334,0.459716459197787,0.6035242290748899,0.7068126520681265,0.48,"[227, 137, 100, 48]",0.3701693529015655
