#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
24,64,128,4,3,2,0.0,1e-05,0.001,0.3022130013831259,0.6058091286307052,0.7343434343434342,0.4558080808080808,0.4802904564315353,0.6777316735822959,0.791919191919192,0.5517676767676768,"[241, 165, 132, 75]"
29,128,64,4,4,4,0.0,0.0001,0.001,0.2821576763485477,0.5958904109589039,0.6644295302013423,0.48012232415902145,0.4403526970954357,0.6735159817351598,0.7136465324384789,0.5672782874617737,"[219, 149, 109, 64]"
51,64,128,4,4,4,0.1,1e-05,0.001,0.25726141078838166,0.5719874804381846,0.6238095238095238,0.4385964912280702,0.4289419087136929,0.6502347417840375,0.6702380952380953,0.5298245614035088,"[213, 140, 95, 51]"
12,64,256,2,2,4,0.0,0.0001,0.001,0.29045643153526973,0.5600961538461537,0.6813725490196078,0.4744897959183674,0.41217150760719223,0.6482371794871795,0.7144607843137254,0.608843537414966,"[208, 136, 98, 61]"
28,64,256,2,2,2,0.2,0.0001,0.0001,0.21715076071922554,0.5010615711252654,0.5674157303370787,0.22311827956989247,0.3115491009681881,0.5668789808917197,0.6966292134831461,0.3548387096774194,"[157, 89, 62, 22]"
24,128,64,2,2,2,0.2,1e-05,0.0001,0.24896265560165964,0.5515873015873017,0.5963302752293578,0.3547008547008547,0.3373098201936376,0.6458333333333334,0.7155963302752294,0.46153846153846156,"[168, 109, 78, 36]"
42,64,128,2,4,2,0.1,1e-05,0.0001,0.19640387275242047,0.5286624203821657,0.5989583333333334,0.28125,0.3155255878284923,0.6072186836518046,0.6666666666666666,0.3177083333333333,"[157, 96, 64, 21]"
37,64,128,2,4,4,0.2,0.0001,0.0001,0.1887966804979254,0.42982456140350883,0.46354166666666663,0.28378378378378377,0.2626210235131397,0.48120300751879697,0.578125,0.43243243243243246,"[133, 64, 37, 16]"
25,128,64,2,4,4,0.1,1e-05,0.0001,0.25449515905947445,0.6085069444444443,0.6015625,0.4166666666666667,0.38813969571230983,0.6631944444444444,0.66796875,0.5116279069767443,"[192, 128, 86, 45]"
13,128,128,4,3,2,0.2,1e-05,0.0001,0.19571230982019366,0.514102564102564,0.4675324675324675,0.3074074074074074,0.26054633471645916,0.5871794871794871,0.5844155844155844,0.4666666666666667,"[130, 77, 45, 21]"
35,64,64,2,3,4,0.1,1e-05,0.0001,0.2607192254495158,0.5027932960893855,0.4599358974358974,0.30701754385964913,0.35909405255878285,0.5744878957169459,0.5448717948717948,0.45321637426900585,"[179, 104, 57, 27]"
16,128,256,4,3,2,0.0,1e-05,0.0001,0.22475795297372053,0.5597302504816957,0.6740412979351033,0.4036144578313252,0.34716459197787,0.6502890173410405,0.7315634218289084,0.5502008032128515,"[173, 113, 83, 46]"
36,64,128,4,3,4,0.1,0.0001,0.0001,0.2178423236514522,0.4920634920634921,0.5247524752475248,0.29569892473118276,0.3386929460580913,0.6011904761904762,0.6138613861386139,0.3548387096774194,"[168, 101, 62, 22]"
7,128,128,2,2,2,0.0,1e-05,0.001,0.3146611341632091,0.6025641025641026,0.7144373673036095,0.5155038759689923,0.4434647302904564,0.7036199095022625,0.8131634819532909,0.6472868217054264,"[221, 157, 129, 84]"
16,64,256,4,2,2,0.2,0.0001,0.001,0.17704011065006928,0.43617021276595747,0.42187499999999994,0.35714285714285715,0.28181189488243424,0.44917257683215134,0.546875,0.45714285714285713,"[141, 64, 35, 16]"
36,64,128,2,2,2,0.0,0.0001,0.0001,0.21161825726141067,0.5313725490196078,0.5740740740740741,0.29901960784313725,0.343015214384509,0.5803921568627451,0.6818181818181818,0.37254901960784315,"[170, 99, 68, 26]"
28,128,128,4,4,2,0.2,0.0001,0.001,0.177731673582296,0.5000000000000001,0.392156862745098,0.2236842105263158,0.2505186721991701,0.6854838709677419,0.4470588235294118,0.23684210526315788,"[124, 85, 38, 9]"
17,64,128,2,2,2,0.2,0.0001,0.001,0.27455048409405247,0.5135363790186124,0.5798898071625345,0.3048780487804878,0.4000691562932227,0.6091370558375635,0.6694214876033058,0.3861788617886179,"[197, 121, 82, 33]"
24,64,256,4,2,2,0.2,1e-05,0.001,0.19847856154910104,0.4151873767258382,0.5763052208835342,0.3076923076923077,0.33886583679114796,0.48520710059171596,0.6265060240963856,0.40384615384615385,"[169, 83, 52, 21]"
24,128,64,4,4,2,0.1,0.0001,0.0001,0.21922544951590603,0.5520833333333334,0.6326860841423949,0.33333333333333337,0.3188105117565698,0.64375,0.6796116504854369,0.4619047619047618,"[160, 103, 70, 33]"
28,64,128,4,3,4,0.0,1e-05,0.0001,0.22614107883817422,0.5474806201550388,0.5657051282051282,0.3529411764705882,0.3466459197786998,0.6017441860465116,0.6490384615384616,0.44362745098039214,"[172, 104, 68, 32]"
22,64,128,2,4,2,0.2,0.0001,0.001,0.2821576763485477,0.6457242582897033,0.597323600973236,0.42783505154639173,0.37966804979253116,0.7146596858638743,0.705596107055961,0.6185567010309279,"[191, 137, 97, 60]"
29,64,128,4,3,2,0.2,1e-05,0.001,0.26279391424619636,0.5164424514200299,0.6023622047244095,0.40613026819923365,0.44899723374827105,0.5627802690582959,0.6758530183727035,0.4827586206896552,"[223, 127, 87, 42]"
15,128,64,4,2,2,0.2,1e-05,0.0001,0.23236514522821586,0.5395299145299145,0.564236111111111,0.17796610169491525,0.31137621023513135,0.611111111111111,0.609375,0.27683615819209045,"[156, 96, 59, 17]"
22,128,128,2,4,2,0.0,0.0001,0.0001,0.287344398340249,0.5841194968553459,0.6923076923076923,0.4077380952380953,0.4227178423236515,0.6721698113207547,0.7668997668997669,0.5639880952380952,"[212, 143, 112, 64]"
20,64,64,4,3,2,0.1,1e-05,0.001,0.2856154910096819,0.5845181674565562,0.6048951048951049,0.4504950495049505,0.41735822959889346,0.6706161137440758,0.6899766899766899,0.5396039603960396,"[211, 143, 101, 55]"
14,128,64,4,4,2,0.0,1e-05,0.0001,0.2399723374827108,0.560374149659864,0.6306666666666666,0.43820224719101125,0.3896957123098202,0.6377551020408163,0.7013333333333333,0.5318352059925094,"[196, 125, 89, 49]"
34,128,128,2,2,4,0.1,0.0001,0.0001,0.289073305670816,0.5054263565891474,0.6196236559139787,0.46014492753623193,0.42876901798063627,0.5736434108527132,0.7352150537634408,0.5742753623188406,"[215, 124, 92, 54]"
16,64,128,2,3,2,0.1,1e-05,0.001,0.31189488243430136,0.584848484848485,0.6870967741935483,0.49863387978142076,0.4393153526970954,0.6954545454545454,0.7741935483870968,0.5983606557377049,"[220, 155, 122, 74]"
59,64,128,4,2,2,0.1,1e-05,0.0001,0.28699861687413575,0.5565891472868217,0.6290726817042606,0.3070175438596491,0.4270401106500692,0.6139534883720931,0.7042606516290726,0.40701754385964917,"[215, 133, 95, 39]"
36,128,64,4,3,4,0.0,1e-05,0.001,0.2959889349930843,0.5862068965517241,0.62751677852349,0.5855072463768117,0.4642116182572615,0.6357758620689655,0.7628635346756153,0.6681159420289856,"[232, 149, 115, 78]"
32,64,64,2,4,4,0.1,1e-05,0.0001,0.18672199170124482,0.48737373737373735,0.516431924882629,0.31851851851851853,0.26106500691562934,0.5378787878787878,0.6338028169014085,0.38518518518518524,"[132, 71, 45, 18]"
24,128,128,2,3,4,0.0,0.0001,0.0001,0.23582295988934987,0.6028911564625852,0.7012345679012346,0.47572815533980584,0.398686030428769,0.6862244897959183,0.7493827160493827,0.5647249190938511,"[196, 135, 103, 59]"
22,128,256,2,3,2,0.1,1e-05,0.0001,0.2683264177040112,0.595117845117845,0.6592592592592592,0.4052287581699346,0.3969571230982019,0.6759259259259259,0.7530864197530863,0.5212418300653594,"[198, 135, 102, 54]"
23,128,128,4,2,2,0.1,0.0001,0.001,0.16390041493775934,0.5470085470085471,0.21014492753623187,0.42105263157894735,0.23305670816044258,0.5897435897435898,0.2753623188405797,0.5789473684210527,"[117, 69, 19, 11]"
43,128,256,4,2,2,0.1,1e-05,0.001,0.13208852005532518,0.3916083916083916,0.35714285714285715,0.3333333333333333,0.2920124481327801,0.3916083916083916,0.5357142857142857,0.3333333333333333,"[143, 56, 30, 10]"
9,64,64,2,4,2,0.0,1e-05,0.001,0.23236514522821555,0.5723905723905723,0.7388451443569554,0.5016835016835017,0.39367219917012447,0.6363636363636364,0.7637795275590551,0.6397306397306397,"[198, 127, 99, 64]"
26,64,128,4,4,2,0.0,0.0001,0.001,0.22406639004149387,0.45707070707070707,0.33130081300813014,0.27419354838709675,0.2646957123098202,0.6174242424242424,0.3780487804878049,0.3548387096774194,"[132, 82, 31, 11]"
33,128,128,2,2,4,0.1,1e-05,0.0001,0.2869986168741355,0.6081300813008131,0.6044600938967137,0.44949494949494956,0.41355463347164595,0.6894308943089431,0.6877934272300469,0.6077441077441077,"[205, 142, 99, 61]"
16,128,256,2,4,2,0.1,0.0001,0.0001,0.22337482710926698,0.4908536585365853,0.5446735395189003,0.3074712643678161,0.3250345781466113,0.5894308943089431,0.5893470790378007,0.3936781609195402,"[164, 97, 58, 24]"
