#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
28,64,64,3,2,32,64,0.2,0.0001,0.001,0.511065006915629,0.6844305120167187,0.7633986928104574,0.533923303834808,0.6543914246196404,0.7978056426332288,0.8764705882352941,0.7721238938053098,"[319, 255, 226, 176]"
24,128,128,4,4,32,64,0.1,0.0001,0.001,0.34301521438450877,0.6275303643724697,0.7286821705426357,0.4312354312354313,0.5046680497925311,0.6909581646423752,0.8284883720930233,0.5804195804195804,"[247, 172, 143, 83]"
45,64,64,4,3,128,128,0.0,1e-05,0.001,0.4619640387275242,0.5607101947308134,0.6964912280701755,0.4348785871964682,0.5937067773167357,0.6529209621993127,0.781578947368421,0.695364238410596,"[291, 190, 151, 106]"
15,32,32,3,2,32,128,0.0,1e-05,0.001,0.5193637621023514,0.759958071278826,0.7518939393939396,0.5375886524822693,0.6483402489626556,0.8223270440251572,0.8806818181818182,0.7978723404255319,"[318, 264, 235, 190]"
22,32,32,3,4,32,128,0.0,1e-05,0.001,0.4951590594744121,0.6524943310657595,0.6936936936936937,0.5114035087719297,0.6020055325034579,0.7551020408163265,0.8468468468468469,0.7052631578947368,"[294, 222, 190, 135]"
21,32,128,3,4,32,128,0.0,1e-05,0.001,0.50207468879668,0.7242524916943521,0.6838134430727025,0.503174603174603,0.6115145228215767,0.8073089700996677,0.8559670781893004,0.7023809523809523,"[301, 243, 210, 148]"
30,128,128,4,4,32,128,0.1,0.0001,0.001,0.46611341632088515,0.7292340884573896,0.736625514403292,0.5110584518167456,0.6305325034578145,0.7864077669902912,0.8580246913580247,0.7180094786729858,"[309, 243, 211, 152]"
65,128,64,4,3,128,64,0.0,1e-05,0.001,0.4190871369294606,0.6089494163424123,0.6433891992551211,0.47065727699530513,0.5209197786998616,0.6964980544747081,0.7877094972067039,0.6866197183098591,"[257, 179, 142, 98]"
18,32,32,2,2,64,128,0.0,1e-05,0.001,0.5401106500691558,0.7305295950155761,0.688131313131313,0.5470085470085467,0.6554287690179806,0.8193146417445483,0.875,0.7542735042735043,"[321, 264, 234, 178]"
29,128,64,2,2,32,64,0.2,1e-05,0.001,0.5110650069156292,0.7402263374485595,0.7916666666666667,0.5362021857923495,0.6614799446749655,0.8395061728395061,0.8823529411764706,0.7581967213114754,"[324, 272, 244, 187]"
40,128,128,3,3,64,64,0.2,0.0001,0.001,0.43983402489626516,0.6923937360178972,0.7157287157287158,0.5326460481099655,0.6097856154910096,0.7734899328859061,0.8268398268398268,0.6932989690721649,"[298, 231, 194, 136]"
39,64,64,3,3,32,64,0.1,0.0001,0.001,0.4681881051175653,0.6804232804232803,0.7436440677966104,0.5429292929292927,0.6388312586445367,0.7476190476190476,0.8305084745762712,0.7752525252525253,"[315, 236, 198, 155]"
31,32,32,3,4,64,128,0.0,0.0001,0.001,0.4495159059474409,0.7152046783625732,0.7452692867540028,0.5104166666666666,0.5848893499308436,0.8017543859649123,0.8318777292576419,0.7265625,"[285, 229, 192, 142]"
31,64,128,3,3,128,128,0.0,1e-05,0.001,0.470954356846473,0.6709245742092458,0.7281931464174457,0.4735883424408014,0.5593015214384509,0.7773722627737226,0.8481308411214953,0.6994535519125683,"[274, 214, 183, 129]"
17,32,128,2,3,32,128,0.0,1e-05,0.001,0.4771784232365144,0.738095238095238,0.7699004975124378,0.5638297872340424,0.6609612724757954,0.8299689440993789,0.8638059701492538,0.7595744680851064,"[322, 268, 235, 180]"
39,128,32,4,2,128,128,0.2,1e-05,0.001,0.5103734439834026,0.6856677524429966,0.6806136680613668,0.5310457516339867,0.6293222683264178,0.7752442996742671,0.8430962343096234,0.7647058823529411,"[307, 239, 204, 158]"
31,32,64,4,4,32,128,0.1,1e-05,0.001,0.46680497925311193,0.7111486486486487,0.7579710144927538,0.533653846153846,0.6073651452282157,0.7708333333333334,0.8934782608695652,0.7451923076923077,"[296, 230, 208, 157]"
20,128,128,3,2,64,128,0.2,1e-05,0.001,0.5089903181189487,0.7559880239520956,0.803886925795053,0.5967948717948718,0.68067081604426,0.842814371257485,0.911660777385159,0.8057692307692308,"[334, 283, 260, 211]"
54,128,64,3,3,128,64,0.2,1e-05,0.001,0.43291839557399714,0.6318407960199005,0.6649395509499139,0.39909297052154213,0.5447786998616874,0.7182835820895522,0.7538860103626943,0.608843537414966,"[268, 193, 147, 92]"
17,32,128,4,2,64,128,0.1,0.0001,0.001,0.4799446749654219,0.7677419354838712,0.7760814249363868,0.5577200577200574,0.6365836791147995,0.8419354838709677,0.8759541984732825,0.8116883116883117,"[310, 262, 231, 189]"
18,128,128,3,2,64,128,0.0,1e-05,0.001,0.5152143845089903,0.7253176930596282,0.7951015531660691,0.5846560846560845,0.6972683264177041,0.8128054740957967,0.8978494623655914,0.8115079365079365,"[341, 279, 252, 205]"
