#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
51,32,32,4,2,128,64,0.1,0.0001,0.001,0.4674965421853389,0.5937499999999999,0.620967741935484,0.3708920187793428,0.5506569847856154,0.6770833333333334,0.760752688172043,0.5974178403755869,"[272, 186, 142, 87]",0.5056805864697926
71,32,32,4,2,128,64,0.0,1e-05,0.001,0.4536652835408022,0.6534772182254195,0.6300813008130082,0.4469214437367304,0.5617219917012448,0.7356115107913669,0.759349593495935,0.6656050955414012,"[278, 205, 157, 105]",0.5019439830492309
49,64,32,4,4,128,128,0.0,0.0001,0.001,0.4605809128630705,0.594017094017094,0.6629834254143646,0.386473429951691,0.5503112033195021,0.6575091575091575,0.7578268876611419,0.6123188405797102,"[273, 181, 138, 86]",0.5014636721885253
85,64,128,3,3,128,64,0.0,1e-05,0.001,0.4536652835408022,0.6413043478260868,0.7114427860696518,0.4058823529411765,0.5579183955739971,0.7228260869565217,0.8432835820895522,0.6372549019607843,"[276, 201, 170, 110]",0.5004197128648671
64,128,128,3,4,64,64,0.1,0.0001,0.001,0.4412171507607192,0.7376654632972323,0.680866965620329,0.5197594501718211,0.562759336099585,0.8002406738868834,0.8617339312406578,0.7164948453608248,"[277, 223, 194, 140]",0.4946312470212298
57,64,32,4,4,128,128,0.2,1e-05,0.001,0.4370677731673583,0.5644768856447687,0.6407407407407406,0.4539007092198582,0.5586099585062241,0.6508515815085159,0.7787037037037038,0.6453900709219859,"[274, 180, 141, 93]",0.49042055047881045
46,32,64,2,3,32,64,0.2,0.0001,0.001,0.4177040110650066,0.7679180887372014,0.7485994397759107,0.5269841269841268,0.5926694329183955,0.8043230944254836,0.876750700280112,0.7214285714285714,"[293, 238, 210, 152]",0.49003742297427894
91,128,32,4,3,128,64,0.0,1e-05,0.001,0.4273858921161828,0.5643939393939394,0.6159003831417624,0.4821882951653945,0.5368257261410788,0.6553030303030303,0.7452107279693487,0.6870229007633588,"[264, 174, 131, 90]",0.4758949955247435
69,64,32,3,4,64,64,0.2,0.0001,0.001,0.412863070539419,0.6015037593984961,0.6584249084249085,0.4849537037037038,0.5389004149377593,0.6773182957393483,0.7866300366300367,0.6527777777777778,"[266, 182, 144, 95]",0.4675364907797889
37,32,32,2,4,32,64,0.0,1e-05,0.001,0.4087136929460581,0.6260923845193506,0.6396160558464222,0.4474885844748859,0.5416666666666666,0.7134831460674157,0.7574171029668413,0.6198630136986302,"[267, 191, 146, 91]",0.4658904857194834
76,64,64,3,4,128,64,0.2,0.0001,0.001,0.4232365145228216,0.5468540829986613,0.5838574423480084,0.3725490196078432,0.5036307053941909,0.6345381526104418,0.740041928721174,0.5630252100840336,"[249, 159, 119, 68]",0.45994701242491304
48,64,64,3,4,64,64,0.0,1e-05,0.001,0.392116182572614,0.6136363636363634,0.7146739130434783,0.4321839080459771,0.5357883817427386,0.6906565656565656,0.7835144927536233,0.6482758620689655,"[264, 184, 145, 94]",0.45282953224987177
38,128,64,2,4,32,64,0.1,0.0001,0.001,0.383817427385892,0.7001287001287,0.6700854700854701,0.4373601789709173,0.523686030428769,0.747104247104247,0.7623931623931625,0.6442953020134228,"[259, 195, 149, 97]",0.4429731329974727
45,64,32,3,4,32,64,0.0,1e-05,0.001,0.3838174273858921,0.675438596491228,0.6631762652705061,0.4076576576576578,0.501210235131397,0.7685560053981105,0.774869109947644,0.5912162162162162,"[247, 191, 148, 88]",0.434728158621489
42,32,32,4,4,128,64,0.0,0.0001,0.001,0.3367911479944676,0.4356725146198829,0.4204204204204203,0.454022988505747,0.4631742738589212,0.4868421052631579,0.515015015015015,0.6551724137931034,"[228, 111, 58, 38]",0.38999934535430236
