#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
20,64,32,3,2,64,128,0.1,1e-05,0.001,0.511756569847856,0.7310606060606062,0.7220026350461131,0.5387596899224802,0.6233575380359614,0.8136904761904762,0.8326745718050066,0.8,"[308, 253, 215, 174]"
37,128,128,4,4,64,128,0.0,1e-05,0.001,0.47026279391424614,0.7163242009132422,0.7217573221757324,0.5566343042071195,0.5936203319502075,0.8081621004566211,0.8451882845188283,0.7427184466019418,"[292, 239, 206, 155]"
52,128,64,4,4,64,64,0.0,0.0001,0.001,0.43084370677731676,0.6538929440389294,0.7104377104377106,0.4263803680981596,0.5535096818810512,0.7110097323600973,0.7971380471380471,0.6625766871165644,"[274, 198, 163, 108]"
60,128,32,4,4,128,128,0.0,0.0001,0.001,0.47717842323651466,0.571078431372549,0.6480446927374302,0.39084507042253547,0.5545470262793913,0.6485906862745098,0.7672253258845436,0.6373239436619719,"[272, 179, 142, 91]"
49,32,64,4,4,64,64,0.0,1e-05,0.001,0.45089903181189483,0.6113207547169811,0.6012544802867382,0.3893034825870648,0.5338001383125864,0.6921383647798743,0.6980286738351253,0.6455223880597015,"[265, 186, 134, 87]"
27,128,64,4,4,32,128,0.0,1e-05,0.001,0.48478561549100974,0.7020023557126033,0.6759259259259259,0.5543478260869563,0.5718360995850622,0.7594228504122498,0.83179012345679,0.7880434782608695,"[283, 216, 184, 147]"
37,64,32,4,4,32,128,0.2,0.0001,0.001,0.4944674965421853,0.6853107344632765,0.7039473684210528,0.5137457044673537,0.5925829875518672,0.7671751412429378,0.8406432748538011,0.7551546391752577,"[295, 228, 194, 149]"
20,64,128,4,2,32,128,0.2,0.0001,0.001,0.507607192254495,0.7482482482482481,0.7458033573141486,0.6170068027210885,0.6790283540802213,0.8212712712712713,0.8663069544364509,0.8163265306122449,"[333, 278, 245, 202]"
35,32,128,4,3,64,128,0.2,0.0001,0.001,0.5235131396957121,0.702194357366771,0.7389322916666664,0.5799999999999997,0.6496369294605809,0.7935736677115988,0.8600260416666666,0.8244444444444444,"[319, 256, 225, 187]"
52,128,32,4,3,128,64,0.2,0.0001,0.001,0.433609958506224,0.5455729166666666,0.5807453416149069,0.3903133903133904,0.5178941908713693,0.6227213541666666,0.7101449275362318,0.594017094017094,"[256, 161, 117, 70]"
37,64,128,4,4,32,64,0.0,0.0001,0.001,0.4308437067773168,0.7042824074074074,0.6827217125382266,0.45714285714285713,0.5801348547717843,0.7458912037037037,0.7859327217125383,0.68,"[288, 218, 175, 120]"
47,32,64,3,4,64,64,0.1,1e-05,0.001,0.4149377593360996,0.586206896551724,0.6457142857142856,0.41228070175438614,0.5248098201936376,0.6625159642401022,0.739047619047619,0.6015037593984962,"[261, 175, 133, 81]"
20,32,128,2,2,64,64,0.0,0.0001,0.001,0.47441217150760717,0.7287472035794184,0.7610192837465566,0.5305810397553513,0.6046853388658369,0.8034116331096197,0.8815426997245179,0.7385321100917431,"[298, 242, 218, 163]"
33,64,64,4,4,128,64,0.2,0.0001,0.001,0.3506224066390039,0.39285714285714296,0.3644067796610169,0.25757575757575757,0.48158713692946065,0.49159663865546216,0.3728813559322034,0.45454545454545453,"[238, 118, 44, 20]"
33,64,32,4,2,32,64,0.2,1e-05,0.001,0.5408022130013831,0.7374213836477989,0.7259259259259261,0.5185185185185183,0.6437586445366529,0.844077568134172,0.8481481481481481,0.7521367521367521,"[318, 270, 234, 178]"
33,128,128,4,3,64,128,0.1,1e-05,0.001,0.48409405255878296,0.7125850340136052,0.7313642756680733,0.5721153846153844,0.5933609958506224,0.7998866213151928,0.8642756680731364,0.8076923076923077,"[294, 237, 208, 170]"
22,64,64,4,2,64,64,0.0,0.0001,0.001,0.5027662517289074,0.6559322033898303,0.6814641744548289,0.4209523809523811,0.5974239280774551,0.7180225988700565,0.7982866043613708,0.7,"[295, 214, 175, 125]"
36,64,128,3,4,32,64,0.1,0.0001,0.001,0.3651452282157672,0.6978021978021978,0.6985294117647058,0.5284552845528455,0.5555843706777317,0.7408424908424909,0.7826797385620915,0.698170731707317,"[273, 204, 164, 116]"
33,128,64,2,2,32,64,0.2,0.0001,0.001,0.48063623789764837,0.7184466019417477,0.7592592592592593,0.558035714285714,0.6254322268326419,0.8098705501618123,0.8670634920634922,0.7723214285714286,"[309, 252, 224, 174]"
28,64,32,3,3,32,128,0.0,0.0001,0.001,0.505532503457815,0.7032786885245903,0.7131147540983604,0.5238095238095235,0.6174792531120332,0.7909836065573771,0.8422131147540983,0.7738095238095238,"[305, 244, 210, 163]"
27,64,32,3,2,32,64,0.1,1e-05,0.001,0.5103734439834023,0.6829004329004327,0.7056010928961748,0.5279106858054223,0.6257780082987552,0.7818722943722943,0.8387978142076502,0.7392344497607656,"[308, 244, 209, 156]"
30,32,32,2,2,128,64,0.0,0.0001,0.001,0.512448132780083,0.6385281385281386,0.6856060606060607,0.4935185185185184,0.6212828492392809,0.7071969696969697,0.7946969696969698,0.7666666666666667,"[308, 220, 180, 139]"
20,64,64,3,2,32,64,0.0,1e-05,0.001,0.4944674965421854,0.6688102893890674,0.745762711864407,0.5187908496732024,0.628198478561549,0.7486066452304394,0.8488700564971752,0.7524509803921569,"[311, 236, 204, 156]"
32,128,64,4,3,64,128,0.2,1e-05,0.001,0.48962655601659755,0.687005649717514,0.7048458149779736,0.5042301184433162,0.5984612724757954,0.7603954802259887,0.8480176211453744,0.7258883248730964,"[295, 227, 197, 146]"
21,32,64,2,2,128,128,0.2,1e-05,0.001,0.5290456431535271,0.701453790238837,0.7351421188630491,0.5489766081871341,0.6520573997233748,0.7953790238836967,0.8733850129198967,0.7785087719298246,"[321, 258, 228, 179]"
45,128,64,4,3,128,128,0.2,0.0001,0.001,0.4564315352697095,0.6185318892900121,0.6605584642233858,0.38505747126436807,0.5573132780082988,0.6786401925391096,0.7452006980802791,0.6689655172413793,"[277, 191, 145, 98]"
31,64,128,3,2,32,64,0.2,0.0001,0.001,0.5031120331950206,0.720398009950249,0.7545454545454542,0.5904558404558403,0.6817946058091287,0.8108955223880596,0.8357575757575757,0.7863247863247863,"[335, 275, 234, 188]"
53,64,32,4,4,128,64,0.1,0.0001,0.001,0.4080221300138313,0.5293333333333332,0.5160919540229882,0.41481481481481486,0.5091632088520055,0.5736666666666667,0.5988505747126437,0.6111111111111112,"[250, 145, 90, 56]"
