#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
43,32,32,3,4,32,64,0.0,1e-05,0.001,0.41562932226832644,0.6992187500000001,0.6433333333333335,0.5232067510548524,0.5204011065006916,0.7791666666666667,0.7775,0.7531645569620253,"[256, 200, 158, 121]"
42,64,64,4,2,64,64,0.1,0.0001,0.001,0.4965421853388657,0.7343400447427293,0.7146666666666666,0.5395348837209301,0.6053250345781466,0.8361297539149888,0.8403333333333333,0.7790697674418605,"[298, 250, 215, 168]"
89,64,32,4,4,128,64,0.0,1e-05,0.001,0.4045643153526969,0.6154371584699455,0.6417624521072797,0.36923076923076936,0.49291147994467494,0.7030054644808743,0.7413793103448276,0.5961538461538461,"[244, 174, 130, 78]"
38,64,128,3,2,128,64,0.0,1e-05,0.001,0.4412171507607192,0.701593137254902,0.6253968253968253,0.503992015968064,0.5527316735822959,0.7629901960784312,0.7785714285714286,0.7335329341317365,"[272, 210, 167, 123]"
24,64,128,3,2,64,128,0.2,0.0001,0.001,0.5034578146611338,0.7349397590361445,0.7726190476190473,0.6486666666666667,0.6752247579529737,0.8402610441767069,0.8798214285714285,0.8393333333333334,"[332, 280, 250, 212]"
19,32,64,2,2,64,128,0.0,1e-05,0.001,0.515905947441217,0.7259371833839919,0.7852112676056338,0.6195928753180663,0.6693464730290456,0.8600810536980751,0.9119718309859155,0.7926208651399491,"[329, 284, 262, 211]"
68,64,64,3,2,128,64,0.1,1e-05,0.001,0.49723374827109296,0.6855555555555555,0.6758087201125176,0.519400352733686,0.6047717842323651,0.7848888888888889,0.7827004219409283,0.7777777777777778,"[300, 237, 189, 148]"
69,128,128,3,3,128,64,0.2,0.0001,0.001,0.4453665283540802,0.7120181405895692,0.6866952789699571,0.5455326460481099,0.5942254495159058,0.7881519274376417,0.8090128755364807,0.7242268041237113,"[294, 233, 194, 142]"
44,64,64,2,3,32,64,0.1,1e-05,0.001,0.47372060857538034,0.7105263157894737,0.7547425474254742,0.5848765432098764,0.6147648686030429,0.799890350877193,0.8658536585365854,0.7824074074074074,"[304, 246, 216, 170]"
57,32,32,4,4,32,64,0.0,0.0001,0.001,0.44052558782849227,0.6737451737451735,0.5953565505804311,0.4787472035794185,0.5257607192254495,0.7633204633204633,0.736318407960199,0.6577181208053692,"[259, 201, 149, 100]"
38,32,64,4,3,64,128,0.0,1e-05,0.001,0.4702627939142459,0.7072222222222223,0.6686666666666667,0.6159420289855071,0.6077455048409404,0.8266666666666667,0.8193333333333334,0.782608695652174,"[300, 250, 207, 164]"
24,32,64,2,2,32,64,0.0,1e-05,0.001,0.4723374827109265,0.7188888888888888,0.7661290322580644,0.5874811463046756,0.6115663900414937,0.8166666666666667,0.8810483870967742,0.7918552036199095,"[300, 248, 221, 176]"
47,32,32,4,3,32,64,0.1,0.0001,0.001,0.4598893499308436,0.6841216216216217,0.6948051948051948,0.5250431778929188,0.6029045643153528,0.7781531531531531,0.8232323232323232,0.7253886010362695,"[296, 231, 193, 142]"
28,32,128,2,2,64,64,0.1,0.0001,0.001,0.5089903181189489,0.7195253505933115,0.761627906976744,0.5747126436781606,0.6294951590594743,0.8299892125134845,0.8837209302325582,0.7974137931034483,"[309, 258, 232, 187]"
17,128,64,2,2,64,128,0.0,1e-05,0.001,0.5034578146611339,0.752044989775051,0.7971014492753623,0.6220472440944882,0.6639004149377593,0.8419222903885482,0.9112318840579711,0.8287401574803149,"[326, 276, 254, 213]"
46,64,128,3,4,128,64,0.0,0.0001,0.001,0.35338865836791156,0.6422222222222224,0.5458333333333333,0.415915915915916,0.4500864453665284,0.7088888888888889,0.690625,0.5585585585585585,"[225, 160, 111, 62]"
67,64,64,3,3,128,64,0.1,1e-05,0.001,0.4211618257261411,0.6154345006485085,0.644320297951583,0.4154411764705883,0.5188450899031811,0.6914396887159533,0.7541899441340782,0.6580882352941176,"[257, 179, 136, 90]"
25,128,128,4,3,32,128,0.1,1e-05,0.001,0.49585062240663885,0.7134595162986331,0.7578027465667916,0.6285310734463277,0.6429806362378977,0.8391167192429022,0.8707865168539326,0.8008474576271186,"[317, 267, 236, 192]"
63,32,64,3,4,64,64,0.1,1e-05,0.001,0.4453665283540801,0.6376262626262623,0.681423611111111,0.456475583864119,0.5369986168741355,0.7252525252525253,0.8020833333333334,0.6560509554140127,"[264, 192, 157, 105]"
37,64,64,3,3,128,128,0.0,0.0001,0.001,0.4820193637621023,0.6173285198555957,0.6747967479674799,0.46728016359918195,0.5610304287690179,0.7346570397111913,0.7878048780487805,0.6993865030674846,"[277, 205, 163, 115]"
57,128,32,2,3,64,64,0.2,0.0001,0.001,0.46058091286307007,0.6925287356321839,0.7207977207977206,0.5509499136442142,0.5850276625172891,0.804022988505747,0.811965811965812,0.7435233160621761,"[290, 234, 193, 145]"
39,32,128,2,2,128,64,0.2,1e-05,0.001,0.4840940525587829,0.7273242630385489,0.7350948509485091,0.5499999999999995,0.600103734439834,0.8340136054421768,0.8414634146341463,0.8095238095238095,"[294, 246, 210, 173]"
38,64,128,2,3,128,64,0.2,0.0001,0.001,0.3907330567081605,0.6905684754521962,0.675213675213675,0.4394904458598728,0.5228215767634855,0.7537467700258398,0.7948717948717948,0.5923566878980892,"[258, 195, 157, 95]"
27,64,128,3,3,32,64,0.0,0.0001,0.001,0.4004149377593361,0.7116788321167886,0.6967592592592593,0.5451977401129944,0.5575726141078838,0.786374695863747,0.8032407407407407,0.7429378531073446,"[274, 216, 177, 133]"
27,128,32,3,3,32,64,0.0,0.0001,0.001,0.4107883817427385,0.6801470588235293,0.6658730158730162,0.4565656565656566,0.5461272475795298,0.7647058823529411,0.7761904761904762,0.6333333333333333,"[272, 210, 165, 105]"
47,64,64,3,4,64,64,0.1,0.0001,0.001,0.4515905947441217,0.6504796163069546,0.6258169934640524,0.4245283018867925,0.5620677731673581,0.7318944844124701,0.7671568627450981,0.5911949685534591,"[278, 204, 159, 96]"
43,64,128,2,3,128,64,0.1,1e-05,0.001,0.42116182572614086,0.6352657004830918,0.6403061224489798,0.4910514541387025,0.5556362378976487,0.7065217391304348,0.75,0.6845637583892618,"[276, 196, 149, 102]"
46,32,128,2,4,64,64,0.2,0.0001,0.001,0.39834024896265546,0.7258269720101782,0.6442307692307693,0.536231884057971,0.5262448132780083,0.7894402035623409,0.7668269230769231,0.7204968944099379,"[262, 208, 161, 117]"
34,64,64,3,2,64,64,0.1,1e-05,0.001,0.4840940525587825,0.7276159654800434,0.7222222222222223,0.5571205007824723,0.628457814661134,0.8192017259978425,0.8235294117647058,0.7769953051643192,"[309, 255, 213, 167]"
36,64,32,4,3,64,128,0.1,0.0001,0.001,0.48755186721991706,0.7160087719298247,0.7222222222222223,0.6097756410256407,0.6149723374827109,0.7942982456140351,0.8415637860082305,0.8317307692307693,"[304, 243, 208, 176]"
18,32,64,3,3,32,128,0.0,0.0001,0.001,0.4875518672199171,0.71078431372549,0.7025745257452575,0.5869565217391303,0.6232710926694328,0.7985838779956427,0.8353658536585366,0.7995169082125604,"[306, 246, 207, 167]"
18,32,128,2,2,32,128,0.1,0.0001,0.001,0.47510373443983406,0.7540160642570283,0.8021914648212224,0.6812420785804816,0.6775587828492392,0.8663654618473895,0.8953287197231834,0.8314321926489227,"[332, 289, 263, 221]"
40,32,64,4,2,64,64,0.1,0.0001,0.001,0.511756569847856,0.7105263157894739,0.6733333333333332,0.5283171521035597,0.6141078838174274,0.818969298245614,0.81,0.7548543689320388,"[304, 250, 206, 157]"
25,128,128,2,2,32,64,0.2,1e-05,0.001,0.4571230982019365,0.6946236559139787,0.8029100529100529,0.6275811209439528,0.6284232365145228,0.8059139784946235,0.876984126984127,0.8185840707964602,"[310, 252, 226, 186]"
28,128,32,4,3,64,128,0.0,1e-05,0.001,0.4937759336099582,0.6443236714975846,0.6336477987421382,0.41375968992248074,0.5554979253112033,0.763768115942029,0.8018867924528302,0.6046511627906976,"[276, 212, 172, 105]"
24,64,64,4,3,32,128,0.0,1e-05,0.001,0.532503457814661,0.7026748971193415,0.7256809338521402,0.5700589970501472,0.6581085753803596,0.7915637860082305,0.8684824902723735,0.8104719764011798,"[324, 257, 226, 185]"
22,32,64,2,3,32,128,0.1,0.0001,0.001,0.463347164591978,0.722772277227723,0.7364498644986456,0.6470125786163522,0.615491009681881,0.809020902090209,0.8414634146341463,0.8726415094339622,"[303, 246, 212, 186]"
43,32,32,3,3,64,64,0.0,0.0001,0.001,0.4508990318118945,0.7089285714285715,0.6615271659324522,0.49544626593806923,0.5701936376210235,0.8052380952380952,0.7929515418502202,0.674863387978142,"[280, 227, 183, 126]"
46,32,64,4,4,64,128,0.1,1e-05,0.001,0.46058091286307035,0.7084765177548682,0.6709770114942527,0.557017543859649,0.5890387275242046,0.7914089347079039,0.8071120689655172,0.7587719298245613,"[291, 232, 190, 146]"
63,64,32,4,4,64,64,0.2,0.0001,0.001,0.3907330567081604,0.5826502732240436,0.6124497991967871,0.36135693215339226,0.49132088520055317,0.6721311475409836,0.6746987951807228,0.6017699115044248,"[244, 166, 113, 69]"
22,128,128,3,3,64,128,0.0,0.0001,0.001,0.5055325034578148,0.7064270152505445,0.7106666666666669,0.5594135802469135,0.6213692946058091,0.8072984749455336,0.856,0.7847222222222222,"[306, 250, 216, 171]"
46,32,32,4,3,64,128,0.2,1e-05,0.001,0.518672199170124,0.6741693461950696,0.7123098201936378,0.5264423076923074,0.6303596127247579,0.7657020364415863,0.8475103734439834,0.7532051282051282,"[311, 241, 208, 159]"
50,32,32,4,4,64,128,0.2,1e-05,0.001,0.45850622406638997,0.6329723225030086,0.6383333333333332,0.4727463312368974,0.5625,0.7101083032490976,0.785,0.660377358490566,"[277, 200, 159, 106]"
67,64,32,4,3,128,64,0.2,0.0001,0.001,0.41217150760719234,0.5740025740025739,0.6091617933723196,0.3347222222222222,0.5234785615491009,0.6525096525096525,0.695906432748538,0.5125,"[259, 171, 120, 62]"
77,64,64,4,3,128,64,0.0,1e-05,0.001,0.4239280774550484,0.6006410256410256,0.6401098901098902,0.47183098591549316,0.5264868603042877,0.694871794871795,0.7710622710622711,0.6795774647887324,"[260, 182, 142, 98]"
33,128,128,3,4,32,128,0.1,0.0001,0.001,0.454356846473029,0.7533783783783781,0.71680216802168,0.601644245142003,0.6004495159059474,0.8236486486486486,0.8963414634146342,0.7869955156950673,"[296, 246, 223, 177]"
63,128,128,3,3,128,64,0.1,0.0001,0.001,0.4512448132780081,0.7041522491349478,0.6767676767676771,0.5407608695652172,0.5863589211618258,0.7901960784313725,0.7852813852813854,0.7418478260869565,"[289, 231, 184, 139]"
33,64,32,4,4,64,128,0.2,0.0001,0.001,0.4377593360995852,0.6166056166056165,0.6131578947368421,0.3506172839506173,0.54716459197787,0.6941391941391941,0.7026315789473684,0.5925925925925926,"[273, 190, 135, 80]"
46,32,32,3,4,64,128,0.2,0.0001,0.001,0.48409405255878274,0.6881533101045293,0.6569940476190476,0.5320855614973261,0.5809474412171507,0.7787456445993032,0.828125,0.7379679144385026,"[287, 224, 187, 140]"
56,32,64,2,4,128,64,0.1,1e-05,0.001,0.3955739972337483,0.6049382716049384,0.5808383233532936,0.4222222222222223,0.49062932226832645,0.6831275720164609,0.7095808383233533,0.6375,"[243, 167, 120, 77]"
