#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
42,64,128,3,3,128,128,0.2,0.0001,0.001,0.4612724757952975,0.7093287827076222,0.7200854700854699,0.5849673202614377,0.5943983402489627,0.78839590443686,0.8589743589743588,0.7883986928104574,"[293, 234, 204, 163]"
44,64,64,4,3,32,64,0.1,0.0001,0.001,0.46680497925311193,0.7375757575757577,0.7264011799410026,0.5393634840871019,0.5560165975103735,0.8127272727272729,0.8694690265486724,0.76214405360134,"[275, 226, 199, 153]"
36,64,64,3,3,128,128,0.0,0.0001,0.001,0.4398340248962655,0.7009803921568628,0.7188473520249221,0.5280797101449275,0.5513485477178424,0.7757352941176472,0.8457943925233643,0.7518115942028986,"[272, 214, 184, 140]"
25,32,64,2,2,128,128,0.0,1e-05,0.001,0.5048409405255876,0.7430555555555555,0.7340823970037453,0.6495726495726495,0.631569847856155,0.8472222222222223,0.8639200998751561,0.8653846153846154,"[312, 267, 234, 203]"
27,64,64,3,3,32,128,0.1,1e-05,0.001,0.497579529737206,0.7303433001107417,0.7171314741035857,0.5896296296296295,0.6106500691562933,0.8250276854928019,0.8891102257636122,0.7948148148148148,"[301, 251, 225, 181]"
51,64,128,4,4,64,128,0.1,1e-05,0.001,0.492392807745505,0.6796959826275787,0.718487394957983,0.6208530805687201,0.617911479944675,0.7698154180238872,0.8739495798319328,0.8096366508688783,"[307, 238, 211, 172]"
27,128,64,2,4,32,128,0.0,0.0001,0.001,0.4391424619640388,0.7061403508771931,0.6797235023041472,0.5800744878957168,0.5408022130013832,0.8101503759398496,0.8110599078341014,0.8044692737430168,"[266, 217, 179, 144]"
45,64,128,3,4,32,64,0.1,1e-05,0.001,0.3990318118948826,0.7245817245817245,0.6545893719806763,0.5512820512820513,0.5184993084370678,0.7915057915057915,0.8019323671497585,0.742603550295858,"[259, 207, 169, 126]"
34,64,128,3,4,32,64,0.1,0.0001,0.001,0.3354080221300139,0.716535433070866,0.7117346938775512,0.5524109014675053,0.5095089903181189,0.760498687664042,0.7959183673469387,0.7232704402515723,"[254, 196, 159, 116]"
39,32,128,3,3,128,128,0.0,1e-05,0.001,0.4488243430152145,0.6903914590747331,0.7227272727272726,0.5742659758203797,0.571058091286307,0.7704626334519574,0.8659090909090907,0.7711571675302246,"[281, 220, 193, 151]"
