Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.2588699080157687,0.22850572554908957,0.2372974156811213,0.5926412614980289,0.8004434589800443,0.7700831024930748,0.7086330935251799,0.552797071522433,0.7886178861788617,0.7414589104339796,0.6960431654676259,"[451, 361, 278, 197]"
123,0.22207621550591328,0.20263333541914358,0.20786246167323696,0.5361366622864652,0.7990196078431373,0.7208588957055214,0.7191489361702128,0.5038269403249692,0.7875816993464052,0.7111451942740286,0.7127659574468085,"[408, 326, 235, 169]"
47899,0.24967148488830487,0.21895532194480946,0.22771207475543873,0.5624178712220762,0.8154205607476636,0.7507163323782235,0.7251908396946565,0.5196133950733163,0.8089953271028038,0.7335243553008596,0.7169211195928753,"[428, 349, 262, 190]"
2025,0.19316688567674112,0.1679749911353065,0.17460213169805813,0.5243101182654402,0.7719298245614035,0.7272727272727273,0.65625,0.49040475147571067,0.7549707602339181,0.7115800865800866,0.6383928571428571,"[399, 308, 224, 147]"
1,0.21550591327201052,0.1837546670003963,0.19276536720689152,0.5479632063074902,0.7218225419664268,0.7641196013289037,0.7130434782608696,0.5117660555242683,0.7150279776179057,0.7524916943521595,0.6956521739130435,"[417, 301, 230, 164]"
20,0.2628120893561104,0.23642137538326763,0.24424003504161187,0.5492772667542707,0.8444976076555024,0.7847025495750708,0.7220216606498195,0.5146147508499676,0.8325358851674641,0.7641643059490085,0.7129963898916968,"[418, 353, 277, 200]"
99,0.2614980289093298,0.23224193312892394,0.24076507519345888,0.5847568988173456,0.7955056179775281,0.7627118644067796,0.737037037037037,0.5442671505746407,0.7810861423220975,0.7410546139359699,0.7296296296296296,"[445, 354, 270, 199]"
1020,0.26938239159001315,0.24310118265440206,0.2505183238428968,0.5637319316688568,0.8391608391608392,0.7861111111111111,0.7243816254416962,0.5351323446592828,0.8296425796425797,0.7689814814814814,0.7173144876325088,"[429, 360, 283, 205]"
345,0.24704336399474375,0.21455686961600237,0.22336107460943205,0.5611038107752957,0.8313817330210773,0.7323943661971831,0.7230769230769231,0.5257952151513255,0.8177205308352848,0.7145539906103286,0.7038461538461539,"[427, 355, 260, 188]"
78,0.3363994743758213,0.30008030369396993,0.31022047014162646,0.6136662286465178,0.8565310492505354,0.8025,0.7975077881619937,0.5738189099555723,0.8431477516059958,0.77875,0.7912772585669782,"[467, 400, 321, 256]"
