#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
26,128,256,4,4,4,0.1,0.0001,0.001,0.5555555555555551,0.7280193236714976,0.7745433789954339,0.5827114427860697,0.6949620427881297,0.8357487922705316,0.908675799086758,0.8003731343283582,"[345, 292, 268, 215]",0.6174883492764285
15,128,128,4,3,4,0.1,0.0001,0.0001,0.5590062111801245,0.7490019960079839,0.7440476190476188,0.5033738191632925,0.6690821256038648,0.8358283433133732,0.8684523809523809,0.7651821862348178,"[334, 280, 247, 191]",0.6091110106649403
14,128,256,4,3,2,0.0,0.0001,0.0001,0.5431331953071085,0.7438544739429694,0.7926553672316382,0.5827067669172934,0.6837474120082816,0.8652900688298918,0.8898305084745762,0.8038847117794485,"[339, 295, 266, 215]",0.605382324005645
18,128,256,3,3,2,0.0,1e-05,0.0001,0.5452035886818495,0.7361932938856016,0.7836757990867578,0.6256410256410257,0.679951690821256,0.8535502958579881,0.882420091324201,0.8519230769230769,"[338, 292, 260, 222]",0.605167537810215
14,128,128,4,3,4,0.0,0.0001,0.0001,0.5445134575569354,0.7401380670611438,0.7845238095238094,0.5846354166666665,0.6790890269151139,0.821499013806706,0.9005952380952381,0.8515625,"[338, 280, 256, 218]",0.6044007244625207
14,128,128,3,3,2,0.0,0.0001,0.0001,0.5438233264320219,0.7485207100591714,0.7629107981220657,0.5698717948717951,0.6742581090407177,0.834319526627219,0.8984741784037559,0.801923076923077,"[338, 284, 260, 209]",0.6020570990641195
30,64,128,3,3,2,0.1,0.0001,0.0001,0.5596963423050381,0.7124999999999998,0.7376425855513307,0.4541484716157202,0.6442374051069704,0.8177083333333333,0.8580481622306717,0.7270742358078602,"[320, 263, 229, 167]",0.5989986076718291
22,64,256,4,3,2,0.0,1e-05,0.0001,0.5472739820565906,0.734848484848485,0.752415458937198,0.5664010624169986,0.6613181504485852,0.8303030303030303,0.8985507246376813,0.8266932270916335,"[330, 276, 251, 208]",0.5989153956382333
18,128,128,4,3,4,0.1,1e-05,0.0001,0.562456866804693,0.7547169811320755,0.7420343137254903,0.5340136054421765,0.6383712905452037,0.85062893081761,0.8933823529411766,0.7918367346938775,"[318, 272, 245, 195]",0.5980144848210817
25,64,256,3,3,4,0.1,1e-05,0.0001,0.5576259489302967,0.738095238095238,0.7605721393034822,0.4979079497907946,0.6421670117322291,0.8281573498964803,0.8849502487562189,0.7949790794979079,"[322, 268, 239, 191]",0.5969179700657361
17,128,128,3,4,4,0.1,1e-05,0.0001,0.5486542443064181,0.7760736196319018,0.7514827995255045,0.5450980392156859,0.652864044168392,0.8609406952965234,0.8973902728351126,0.8156862745098039,"[326, 281, 255, 209]",0.5962399943869863
27,64,128,3,4,4,0.0,1e-05,0.0001,0.5334713595583158,0.7251984126984127,0.7934523809523808,0.5564202334630349,0.6725327812284334,0.826388888888889,0.9077380952380952,0.7801556420233463,"[336, 280, 257, 202]",0.594984652234139
23,64,256,3,3,4,0.0,1e-05,0.0001,0.5410628019323668,0.7210365853658534,0.7763788968824938,0.545515394912985,0.6585576259489304,0.841971544715447,0.88189448441247,0.7831325301204819,"[328, 278, 249, 197]",0.5940562965556867
