#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
16,64,256,3,4,2,0.0,0.0001,0.001,0.551414768806073,0.7223809523809521,0.7933333333333332,0.6200980392156864,0.7089371980676328,0.8530952380952382,0.8905555555555554,0.8033088235294118,"[350, 300, 272, 222]",0.6203321793358396
18,128,128,3,3,2,0.0,0.0001,0.0001,0.5576259489302965,0.7270955165692008,0.7833914053426247,0.6213836477987423,0.6949620427881298,0.8318713450292398,0.908246225319396,0.8534591194968554,"[342, 287, 265, 229]",0.6187651025595688
17,128,256,3,4,4,0.1,1e-05,0.0001,0.55831608005521,0.764094955489614,0.771899886234357,0.5371069182389935,0.6821946169772256,0.8622650840751732,0.8879408418657564,0.7773584905660378,"[337, 293, 265, 208]",0.6140700363110713
20,128,256,3,3,2,0.1,0.0001,0.001,0.5431331953071088,0.722543352601156,0.8051643192488263,0.6000000000000002,0.6996204278812975,0.8140655105973024,0.9242957746478874,0.8339622641509434,"[346, 284, 265, 223]",0.6115243945495837
18,64,128,4,3,2,0.1,0.0001,0.001,0.5548654244306417,0.7230538922155688,0.7857142857142855,0.5986005089058527,0.6782263630089717,0.8505489021956089,0.8972125435540069,0.8244274809160306,"[334, 287, 262, 220]",0.6103752577128452
17,128,128,3,4,2,0.0,1e-05,0.0001,0.5376121463077984,0.7353506243996157,0.801832760595647,0.592239185750636,0.7042788129744652,0.8287704130643613,0.8883161512027491,0.8454198473282443,"[347, 291, 262, 223]",0.6097618175127628
32,64,128,3,3,4,0.1,0.0001,0.0001,0.5603864734299517,0.7227272727272723,0.7369402985074625,0.483122362869198,0.6675293305728088,0.8032828282828284,0.8684701492537313,0.729957805907173,"[330, 268, 237, 175]",0.6092834805958924
16,128,128,3,4,2,0.0,0.0001,0.001,0.5410628019323671,0.7256335282651067,0.7928082191780824,0.6005089058524175,0.6953071083505867,0.847953216374269,0.8829908675799089,0.8091603053435115,"[342, 292, 262, 215]",0.6085635198960201
15,128,128,3,4,4,0.0,0.0001,0.0001,0.5486542443064184,0.7418397626112762,0.7770114942528735,0.5978535353535352,0.6828847481021395,0.851137487636004,0.8913793103448275,0.8352272727272727,"[337, 290, 264, 222]",0.6084543286536295
15,64,128,4,3,4,0.0,0.0001,0.001,0.5521048999309868,0.7342342342342343,0.7728873239436619,0.5771725032425421,0.677191166321601,0.8465965965965965,0.8955399061032863,0.8210116731517509,"[333, 284, 257, 213]",0.6082839950116837
20,64,256,3,3,2,0.1,0.0001,0.001,0.5507246376811595,0.7370259481037922,0.8315727699530514,0.5574282147315857,0.6778812974465147,0.8425648702594809,0.926056338028169,0.8164794007490637,"[334, 284, 267, 221]",0.6077228202357183
18,128,128,3,3,2,0.0,0.0001,0.001,0.5427881297446515,0.7286135693215341,0.7963615023474178,0.6329516539440205,0.689095928226363,0.8279744346116028,0.9078638497652584,0.8625954198473282,"[339, 284, 262, 227]",0.6072537227451367
23,128,128,3,4,4,0.1,0.0001,0.001,0.5500345065562456,0.7495039682539678,0.7842465753424658,0.5873907615480649,0.6777087646652864,0.8608630952380952,0.9012557077625568,0.8370786516853933,"[336, 292, 267, 226]",0.6072331483285365
26,64,128,4,3,2,0.0,0.0001,0.0001,0.5548654244306416,0.7198581560283688,0.7503052503052505,0.5836707152496625,0.6644237405106971,0.824468085106383,0.8882783882783882,0.8016194331983806,"[329, 273, 247, 200]",0.6047224421911424
22,128,128,4,4,2,0.1,1e-05,0.0001,0.5562456866804693,0.7283384301732923,0.7518115942028981,0.5686666666666665,0.6611456176673568,0.8371559633027523,0.8867753623188406,0.836,"[327, 276, 250, 211]",0.6041761540134802
25,128,128,4,3,4,0.1,0.0001,0.001,0.5438233264320224,0.733433734939759,0.7526501766784456,0.6253280839895013,0.6733954451345756,0.8428714859437753,0.8828032979976442,0.8366141732283464,"[332, 283, 254, 216]",0.6017129533846017
15,64,256,4,3,2,0.0,1e-05,0.001,0.5362318840579712,0.7054726368159204,0.7765700483091785,0.6383399209486167,0.6792615596963424,0.8156716417910449,0.9042874396135264,0.8155467720685112,"[335, 276, 253, 209]",0.599331420166425
30,64,128,3,4,2,0.1,1e-05,0.0001,0.5493443754313315,0.7117948717948718,0.7400497512437809,0.5437853107344629,0.6571773636991028,0.8138461538461539,0.86318407960199,0.7923728813559322,"[325, 268, 236, 190]",0.5984420780832097
22,64,128,4,4,4,0.1,0.0001,0.001,0.546583850931677,0.701538461538461,0.8054522924411399,0.5839843750000003,0.6595928226363008,0.8128717948717948,0.9343246592317224,0.806640625,"[325, 269, 256, 209]",0.597794324735174
31,64,128,4,4,4,0.1,1e-05,0.0001,0.5438233264320222,0.7055214723926378,0.7323232323232325,0.5356622998544395,0.6595928226363008,0.801635991820041,0.8478535353535352,0.7532751091703057,"[326, 264, 229, 175]",0.5961395202722927
26,128,256,4,3,2,0.1,0.0001,0.001,0.5279503105590063,0.7611275964391692,0.7950450450450449,0.6396063960639609,0.6842650103519667,0.8716617210682492,0.8947072072072073,0.8542435424354243,"[337, 296, 271, 235]",0.5960293002211838
17,128,256,4,4,4,0.0,0.0001,0.0001,0.5314009661835749,0.7557557557557555,0.7984234234234234,0.6271929824561405,0.6752933057280883,0.8846346346346348,0.8826013513513513,0.8571428571428571,"[333, 296, 266, 231]",0.5947679101065234
