#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
26,64,256,4,4,4,0.1,0.0001,0.0001,0.5235131396957124,0.6988017429193898,0.691256830601093,0.5515297906602252,0.6146265560165975,0.7946623093681917,0.8367486338797814,0.7962962962962964,"[306, 244, 207, 166]",0.1154910096818813,0.3279737206085753,0.16912665481130215
17,128,128,4,3,4,0.0,1e-05,0.0001,0.4917012448132781,0.7304730473047307,0.8140283140283141,0.587301587301587,0.6132434301521438,0.8503850385038503,0.882882882882883,0.8246753246753248,"[303, 259, 231, 193]",0.13623789764868632,0.3798409405255879,0.19796482908516105
15,64,128,4,4,2,0.1,1e-05,0.001,0.46403872752420505,0.748888888888889,0.7377158034528551,0.5525889967637537,0.6047717842323651,0.835,0.8127490039840638,0.7823624595469256,"[300, 251, 206, 164]",0.11341632088520079,0.31932918395573995,0.16546137127049992
24,64,256,4,4,2,0.1,1e-05,0.0001,0.5069156293222683,0.7365771812080537,0.7450980392156862,0.493798449612403,0.6007952973720608,0.8529082774049217,0.8326797385620915,0.7596899224806202,"[298, 255, 215, 166]",0.11479944674965446,0.3220954356846473,0.16719027860106703
25,64,256,3,3,2,0.0,1e-05,0.0001,0.49239280774550437,0.7300546448087429,0.7416020671834623,0.5462555066079293,0.6156639004149379,0.8426229508196721,0.8682170542635659,0.7701908957415564,"[305, 258, 227, 176]",0.12344398340248992,0.34716459197787003,0.18002371072910497
10,128,128,3,3,2,0.1,1e-05,0.001,0.3914246196403873,0.7014925373134329,0.7377567140600315,0.5009633911368016,0.5409751037344398,0.7873134328358209,0.8056872037914692,0.7244701348747592,"[268, 211, 173, 127]",0.08990318118948831,0.2479253112033195,0.12981624184943685
12,64,256,3,3,4,0.0,0.0001,0.001,0.4612724757952975,0.7600210970464134,0.7633209417596034,0.5836879432624115,0.6396957123098201,0.8496835443037974,0.8612143742255267,0.7893617021276594,"[316, 269, 235, 188]",0.13139695712309854,0.37188796680497926,0.192086544161233
20,64,256,4,3,4,0.1,1e-05,0.001,0.5214384508990316,0.7244174265450861,0.7915151515151518,0.563100137174211,0.6633817427385892,0.8333333333333333,0.8763636363636363,0.784636488340192,"[329, 275, 243, 194]",0.13554633471645952,0.3784578146611342,0.1972041098597116
20,64,256,4,4,4,0.1,1e-05,0.001,0.4944674965421854,0.731720430107527,0.7335907335907333,0.5342679127725856,0.6253457814661134,0.8344086021505375,0.815958815958816,0.764018691588785,"[310, 259, 214, 166]",0.11549100968188128,0.3272821576763486,0.1690574985180794
23,64,128,4,3,2,0.0,0.0001,0.0001,0.5200553250345783,0.7176981541802387,0.7431372549019609,0.48903508771929804,0.6194674965421855,0.8295331161780672,0.8797385620915033,0.7134502923976609,"[307, 255, 228, 165]",0.1154910096818813,0.3245159059474412,0.1683659355858526
17,128,128,3,3,4,0.1,1e-05,0.0001,0.5408022130013832,0.7319958847736623,0.74330900243309,0.5049435028248587,0.6533540802213,0.845679012345679,0.851581508515815,0.7570621468926555,"[324, 274, 236, 181]",0.12793914246196433,0.35442600276625175,0.18527958901402886
15,128,128,3,4,2,0.0,1e-05,0.001,0.4889349930843705,0.7286947141316074,0.7643034825870646,0.5608695652173912,0.6229253112033194,0.8646170442286946,0.8470149253731343,0.7710144927536232,"[309, 268, 230, 179]",0.12448132780083017,0.3514868603042877,0.18185141276427588
14,64,256,3,3,2,0.0,0.0001,0.001,0.4778699861687413,0.7109374999999999,0.781288723667906,0.64113475177305,0.6478215767634854,0.8364583333333332,0.8587360594795539,0.825531914893617,"[320, 269, 235, 195]",0.13623789764868632,0.383298755186722,0.19893301719027864
29,64,128,4,4,4,0.1,0.0001,0.0001,0.5200553250345783,0.7378640776699026,0.7107652399481194,0.5053763440860214,0.621542185338866,0.8290183387270764,0.833981841763943,0.7496159754224271,"[309, 257, 217, 165]",0.1154910096818813,0.3224412171507607,0.1679509978265165
16,128,128,3,3,2,0.0,0.0001,0.001,0.5055325034578144,0.7361995753715497,0.7346813725490198,0.6024011299435028,0.6358921161825725,0.8646496815286624,0.8553921568627452,0.815677966101695,"[314, 272, 236, 196]",0.13831258644536681,0.38399031811894885,0.20066192452084572
22,128,256,4,3,4,0.0,0.0001,0.001,0.5110650069156292,0.7457805907172997,0.7703836930455634,0.6030789825970551,0.6384854771784233,0.8771097046413501,0.8830935251798561,0.8299866131191432,"[316, 278, 249, 208]",0.14661134163208867,0.4092323651452282,0.2132483698873741
19,128,128,3,3,2,0.1,1e-05,0.0001,0.516597510373444,0.7337807606263979,0.7401360544217689,0.4780907668231609,0.6009681881051177,0.8187919463087249,0.8639455782312925,0.7621283255086072,"[298, 245, 213, 164]",0.11341632088520079,0.3238243430152144,0.1664295593756175
15,128,256,4,4,2,0.0,1e-05,0.0001,0.5055325034578148,0.7183544303797469,0.7964329643296433,0.5901084010840112,0.6422890733056708,0.8533755274261602,0.8923739237392374,0.7879403794037939,"[316, 271, 246, 196]",0.13831258644536681,0.3853734439834025,0.20100770598695913
26,64,128,4,4,4,0.1,1e-05,0.0001,0.5214384508990317,0.6910173160173161,0.7127371273712736,0.49760765550239217,0.6225795297372061,0.7976190476190476,0.8380758807588076,0.7352472089314194,"[308, 246, 209, 155]",0.10926694329183974,0.3034232365145228,0.15847658565500886
16,128,128,4,4,4,0.1,0.0001,0.0001,0.49308437067773164,0.757034632034632,0.7425997425997428,0.5253623188405795,0.6201590594744121,0.8398268398268397,0.8796653796653797,0.736231884057971,"[308, 259, 230, 172]",0.11964038727524232,0.33765560165975106,0.17465915826911682
18,128,128,3,4,4,0.0,1e-05,0.0001,0.524896265560166,0.7296626984126984,0.8085106382978725,0.5790513833992094,0.68118948824343,0.8363095238095238,0.8853427895981089,0.8379446640316205,"[336, 282, 253, 214]",0.15214384508990325,0.42444674965421847,0.2212013436079827
20,64,256,3,4,4,0.1,0.0001,0.001,0.5048409405255879,0.7184615384615386,0.7781818181818182,0.6175656984785617,0.6578492392807744,0.8435897435897435,0.866060606060606,0.8105117565698479,"[325, 275, 241, 197]",0.13900414937759362,0.3888312586445367,0.20218336297174475
23,64,256,4,4,2,0.1,1e-05,0.001,0.4619640387275242,0.7661290322580645,0.7138364779874213,0.5490654205607476,0.6253457814661134,0.8548387096774194,0.7993710691823899,0.7718068535825546,"[310, 265, 214, 166]",0.1182572614107886,0.3260719225449515,0.17082592373048805
23,128,256,4,3,2,0.1,1e-05,0.001,0.43084370677731676,0.6869918699186992,0.7342342342342345,0.5277777777777777,0.5841977869986169,0.7688734030197445,0.8295795795795796,0.7428315412186381,"[287, 222, 186, 140]",0.09820193637621036,0.2781811894882434,0.14360798261213198
26,128,128,4,4,2,0.0,0.0001,0.001,0.4792531120331952,0.7718750000000001,0.7257683215130024,0.6353276353276355,0.6492047026279391,0.871875,0.8232860520094563,0.8554131054131054,"[320, 282, 234, 202]",0.14280774550484115,0.3967842323651452,0.20743924125666868
21,128,256,3,4,4,0.1,1e-05,0.0001,0.5172890733056708,0.7381687242798355,0.7628434886499401,0.5813333333333333,0.655774550484094,0.8600823045267488,0.8829151732377539,0.7833333333333332,"[324, 279, 250, 199]",0.13865836791148023,0.3895228215767635,0.20218336297174477
19,128,128,3,3,2,0.1,0.0001,0.001,0.49792531120331945,0.7369281045751634,0.7828863346104725,0.5601449275362318,0.6180843706777317,0.8518518518518517,0.8722860791826309,0.8,"[306, 261, 230, 185]",0.1313969571230985,0.3691217150760719,0.19160245010867424
25,128,256,4,4,2,0.0,0.0001,0.001,0.4903181189488242,0.7410901467505242,0.7866666666666667,0.654,0.6443637621023512,0.8632075471698113,0.9012121212121211,0.838,"[318, 275, 250, 212]",0.15006915629322276,0.4215076071922545,0.21875123493380755
25,64,128,4,3,2,0.1,0.0001,0.0001,0.5145228215767637,0.7302927927927922,0.6639344262295079,0.4865996649916245,0.5954356846473029,0.8234797297297297,0.808743169398907,0.7118927973199329,"[296, 244, 199, 142]",0.10096818810511768,0.2804287690179807,0.14634459592965815
23,64,256,4,4,4,0.1,1e-05,0.0001,0.5131396957123096,0.7192691029900333,0.7255291005291007,0.47472353870458117,0.6094398340248963,0.8355481727574751,0.8273809523809523,0.7235387045813586,"[301, 252, 211, 154]",0.10926694329183972,0.30567081604426,0.15872357241651847
