#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
25,128,256,4,4,2,0.0,0.0001,0.001,0.4903181189488242,0.7410901467505242,0.7866666666666667,0.654,0.6443637621023512,0.8632075471698113,0.9012121212121212,0.838,"[318, 275, 250, 212]",0.1500691562932227,0.4215076071922545,0.2187512349338075,0.5568842387085992,0.7346541554959786,0.6457691971022889
26,128,128,4,4,2,0.0,0.0001,0.001,0.4792531120331952,0.7718750000000001,0.7257683215130024,0.6353276353276355,0.6492047026279391,0.871875,0.8232860520094563,0.8554131054131054,"[320, 282, 234, 202]",0.1428077455048411,0.3967842323651452,0.2074392412566686,0.5514311125125319,0.7291242140740469,0.6402776632932894
18,128,128,3,4,4,0.0,1e-05,0.0001,0.524896265560166,0.7296626984126984,0.8085106382978725,0.5790513833992094,0.68118948824343,0.8363095238095238,0.8853427895981089,0.8379446640316205,"[336, 282, 253, 214]",0.1521438450899032,0.4244467496542184,0.2212013436079827,0.5929160797898664,0.6848473823187302,0.6388817310542982
20,64,256,3,4,4,0.1,0.0001,0.001,0.5048409405255879,0.7184615384615386,0.7781818181818182,0.6175656984785617,0.6578492392807744,0.8435897435897435,0.866060606060606,0.8105117565698479,"[325, 275, 241, 197]",0.1390041493775936,0.3888312586445367,0.2021833629717447,0.5712772576059069,0.7010043570139217,0.6361408073099143
14,64,256,3,3,2,0.0,0.0001,0.001,0.4778699861687413,0.7109374999999999,0.781288723667906,0.64113475177305,0.6478215767634854,0.8364583333333332,0.8587360594795539,0.825531914893617,"[320, 269, 235, 195]",0.1362378976486863,0.383298755186722,0.1989330171902786,0.5500165376053674,0.7217416354582495,0.6358790865318085
22,128,256,4,3,4,0.0,0.0001,0.001,0.5110650069156292,0.7457805907172997,0.7703836930455634,0.6030789825970551,0.6384854771784233,0.8771097046413501,0.8830935251798561,0.8299866131191432,"[316, 278, 249, 208]",0.1466113416320886,0.4092323651452282,0.2132483698873741,0.5677133615699862,0.6985688355164392,0.6331410985432127
17,128,256,4,4,2,0.0,0.0001,0.0001,0.5134854771784232,0.7666666666666668,0.7658303464755075,0.6000000000000002,0.6400414937759334,0.8809523809523809,0.884109916367981,0.8286666666666667,"[315, 279, 250, 209]",0.1473029045643155,0.4123443983402489,0.2144931831653823,0.5698211140631062,0.6960335977601494,0.6329273559116277
16,128,128,3,3,2,0.0,0.0001,0.001,0.5055325034578144,0.7361995753715497,0.7346813725490198,0.6024011299435028,0.6358921161825725,0.8646496815286624,0.8553921568627452,0.815677966101695,"[314, 272, 236, 196]",0.1383125864453668,0.3839903181189488,0.2006619245208457,0.5632682665004065,0.693001299885205,0.6281347831928057
15,128,256,3,3,4,0.0,1e-05,0.001,0.5131396957123098,0.7121676891615542,0.7549382716049381,0.5783475783475781,0.6626901798063622,0.8241308793456031,0.856172839506173,0.7984330484330483,"[326, 270, 234, 188]",0.1320885200553254,0.3732710926694329,0.1930547322663505,0.5784044857124785,0.6707994157554424,0.6246019507339604
21,128,256,3,4,4,0.1,1e-05,0.0001,0.5172890733056708,0.7381687242798355,0.7628434886499401,0.5813333333333333,0.655774550484094,0.8600823045267488,0.8829151732377539,0.7833333333333332,"[324, 279, 250, 199]",0.1386583679114802,0.3895228215767635,0.2021833629717447,0.5783573927924568,0.6673831623514085,0.6228702775719326
