#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
18,128,128,3,4,2,0.0,1e-05,0.0001,0.5532503457814661,0.737810945273632,0.7807909604519774,0.6100508905852421,0.6749654218533886,0.8712437810945274,0.8779661016949153,0.8129770992366412,"[335, 295, 262, 216]",0.15283540802213,0.4234094052558784,0.2216162813673187,0.6080769566246743,0.6970451838783541,0.6525610702515142
17,128,128,3,3,2,0.0,0.0001,0.001,0.5255878284923924,0.7303921568627452,0.7893518518518521,0.6191406249999999,0.6846473029045642,0.8400000000000001,0.8796296296296295,0.8170572916666666,"[340, 288, 256, 211]",0.1507607192254496,0.4185684647302904,0.2188500296384114,0.5946650859513927,0.7044619078649137,0.6495634969081532
17,64,128,3,4,4,0.0,0.0001,0.001,0.5069156293222683,0.7497527200791297,0.822635135135135,0.6141975308641975,0.681881051175657,0.8700296735905044,0.9070945945945946,0.8024691358024691,"[337, 296, 270, 220]",0.1542185338865837,0.4301521438450899,0.2243430152143846,0.581522758012515,0.6958229107829689,0.6386728343977419
14,128,256,3,4,4,0.0,0.0001,0.0001,0.5345781466113418,0.7615461847389556,0.8016147635524798,0.5836526181353767,0.6701244813278008,0.8647590361445784,0.8933102652825835,0.80970625798212,"[332, 289, 261, 214]",0.1514522821576764,0.4197786998616874,0.2197786998616873,0.5947258600073365,0.6783423646156348,0.6365341123114856
20,128,256,4,3,2,0.0,0.0001,0.001,0.5297372060857537,0.7557557557557556,0.7758420441347267,0.5823605706874188,0.6721991701244814,0.851951951951952,0.8885017421602788,0.7937743190661478,"[333, 287, 257, 207]",0.1466113416320886,0.4085408022130014,0.2131792135941513,0.5925253904664588,0.6718278402652221,0.6321766153658405
24,64,256,4,3,2,0.1,0.0001,0.001,0.499308437067773,0.7458847736625515,0.7777777777777778,0.6104417670682729,0.6566390041493776,0.8619341563786008,0.8729314420803782,0.8119143239625167,"[324, 282, 249, 204]",0.1459197786998618,0.4062932226832642,0.2123098201936376,0.5672669590138804,0.6969090479565319,0.6320880034852061
15,128,256,4,3,2,0.0,1e-05,0.0001,0.5352697095435683,0.7296181630546955,0.7828638497652579,0.5776439089692101,0.6524896265560166,0.8731682146542826,0.8714788732394366,0.8099062918340026,"[323, 284, 249, 203]",0.1483402489626556,0.4045643153526971,0.2138312586445366,0.5880954538042001,0.674335870576695,0.6312156621904476
12,64,256,3,3,4,0.0,0.0001,0.001,0.5228215767634854,0.7137896825396827,0.8477218225419663,0.561923583662714,0.686030428769018,0.8175595238095238,0.8980815347721822,0.8017127799736495,"[336, 278, 253, 206]",0.1466113416320886,0.4068118948824343,0.2129025884212605,0.5934084715667935,0.6607352669734521,0.6270718692701228
18,64,256,4,4,2,0.0,1e-05,0.001,0.5248962655601658,0.7691933916423715,0.7860286028602859,0.5721393034825873,0.6908713692946059,0.8763848396501458,0.8778877887788779,0.7611940298507462,"[343, 303, 268, 208]",0.1466113416320886,0.4031811894882434,0.2121715076071923,0.5965544588107006,0.6532635330808645,0.6249089959457825
23,128,256,3,3,2,0.0,1e-05,0.001,0.5020746887966805,0.7725430597771024,0.8011494252873562,0.5948813982521848,0.6663208852005532,0.8739614994934143,0.9172413793103448,0.782147315855181,"[329, 290, 267, 212]",0.1535269709543568,0.4183955739972337,0.2210926694329184,0.5726534035579777,0.6757809537715209,0.6242171786647492
24,128,256,4,4,4,0.0,1e-05,0.001,0.5131396957123101,0.7497497497497498,0.7962962962962963,0.575,0.6780774550484093,0.854154154154154,0.8929398148148147,0.7846153846153846,"[333, 288, 260, 205]",0.1473029045643154,0.4073997233748271,0.2133125864453665,0.5841898074263221,0.6636492220650636,0.6239195147456928
16,128,128,4,4,2,0.0,1e-05,0.0001,0.5511756569847852,0.7825024437927663,0.78579418344519,0.5240811153358681,0.6929460580912864,0.8671554252199413,0.87248322147651,0.7788339670468949,"[341, 298, 263, 207]",0.1473029045643154,0.4123443983402489,0.2147006520450504,0.6139833332948916,0.6265522283538735,0.6202677808243826
19,128,256,3,4,4,0.0,0.0001,0.001,0.507607192254495,0.7456140350877192,0.8333333333333334,0.5801282051282052,0.6531811894882434,0.8582043343653251,0.9259259259259258,0.7852564102564102,"[323, 279, 260, 207]",0.146957123098202,0.4090594744121715,0.213554633471646,0.5712660030793811,0.6672836162272782,0.6192748096533296
23,128,256,3,4,4,0.1,1e-05,0.001,0.4688796680497924,0.7210144927536231,0.7992424242424242,0.6127450980392156,0.6479944674965421,0.815527950310559,0.8952020202020202,0.7983193277310925,"[322, 264, 238, 191]",0.1362378976486863,0.3813969571230982,0.1986168741355463,0.5440746117184588,0.6933294409575245,0.6187020263379917
24,128,128,4,4,2,0.1,0.0001,0.001,0.5179806362378974,0.758160237388724,0.8133097762073023,0.5615384615384615,0.6777316735822959,0.8291790306627101,0.9081272084805654,0.7685897435897436,"[337, 283, 260, 203]",0.1438450899031813,0.3926348547717842,0.2072317723770007,0.5871845269093574,0.6489490268767376,0.6180667768930475
17,128,256,3,4,4,0.0,1e-05,0.001,0.5076071922544952,0.7393939393939393,0.7957575757575758,0.5708502024291496,0.6708160442600277,0.8203030303030303,0.8896969696969697,0.7766531713900136,"[330, 275, 247, 194]",0.1383125864453667,0.3767980636237897,0.1989675953368899,0.5779095968155638,0.6580356364506272,0.6179726166330954
14,64,128,4,4,4,0.0,1e-05,0.001,0.4917012448132777,0.754071661237785,0.7974842767295593,0.5867486338797813,0.6203319502074689,0.857328990228013,0.9113207547169812,0.8230874316939891,"[307, 265, 244, 202]",0.1414246196403875,0.399896265560166,0.2067476783244418,0.5485771350715303,0.6851086277375354,0.6168428814045328
27,64,128,3,4,4,0.0,1e-05,0.0001,0.5082987551867216,0.7579001019367989,0.793286219081272,0.5641534391534392,0.6600968188105116,0.8591233435270133,0.8769140164899882,0.7850529100529101,"[327, 283, 252, 200]",0.141078838174274,0.3941908713692946,0.2053941908713693,0.5743369775977816,0.6565197375246394,0.6154283575612105
23,64,256,4,3,4,0.0,0.0001,0.0001,0.5684647302904563,0.7515060240963857,0.7642694063926939,0.5154440154440154,0.6697786998616874,0.8690763052208834,0.8761415525114156,0.7516087516087516,"[332, 292, 259, 197]",0.1383125864453668,0.3812240663900414,0.2001778304682869,0.6149769240841184,0.6115171254836058,0.6132470247838622
15,128,128,4,3,4,0.0,0.0001,0.0001,0.5414937759336097,0.713922764227642,0.8111510791366906,0.5225763612217793,0.6611341632088519,0.8354674796747966,0.89568345323741,0.7875166002656042,"[328, 278, 251, 199]",0.1403872752420472,0.3909059474412172,0.2040505828887571,0.5953629094796216,0.6282570343730668,0.6118099719263441
18,128,128,3,4,2,0.1,0.0001,0.001,0.5311203319502071,0.7610441767068273,0.800353356890459,0.5344827586206895,0.6704702627939142,0.8466867469879519,0.9122497055359244,0.768837803320562,"[332, 283, 261, 202]",0.1445366528354081,0.4007607192254495,0.2096226042284134,0.5927150064181017,0.6305901434388145,0.611652574928458
13,64,256,3,4,2,0.0,1e-05,0.001,0.4868603042876903,0.7448240165631469,0.7765567765567764,0.5871687587168759,0.6511065006915631,0.8406832298136646,0.8669108669108668,0.7684797768479776,"[322, 273, 239, 187]",0.1313969571230985,0.3617565698478561,0.1898686030428769,0.5571303269363238,0.6656995597798325,0.6114149433580782
14,128,256,3,4,2,0.0,0.0001,0.001,0.5311203319502072,0.7757390417940876,0.7760416666666665,0.5381679389312977,0.6597510373443983,0.8706422018348624,0.9027777777777778,0.7665394402035624,"[327, 288, 262, 204]",0.1424619640387277,0.3964384508990319,0.2068859909108872,0.5884887301747942,0.6323670077154693,0.6104278689451317
14,128,128,3,4,4,0.0,0.0001,0.001,0.5200553250345779,0.7023445463812436,0.8272058823529411,0.5462585034013604,0.6604426002766252,0.8247706422018348,0.8939950980392156,0.7639455782312925,"[327, 272, 245, 190]",0.1355463347164594,0.373789764868603,0.1964038727524204,0.5819013888787603,0.6370179639872563,0.6094596764330082
24,128,128,4,3,2,0.1,0.0001,0.001,0.5076071922544952,0.7563710499490316,0.769276393831554,0.5548611111111106,0.6663208852005532,0.8504587155963304,0.8416370106761566,0.7597222222222223,"[327, 281, 240, 185]",0.1307053941908716,0.3675656984785616,0.1910096818810511,0.5762350865828644,0.6413291659329692,0.6087821262579167
17,128,128,3,3,2,0.1,1e-05,0.0001,0.5470262793914246,0.7290388548057259,0.7234706616729091,0.5172413793103445,0.6566390041493775,0.812678936605317,0.8551810237203495,0.7722701149425287,"[326, 267, 232, 182]",0.1279391424619643,0.3547717842323652,0.1856846473029045,0.5968416573193424,0.6195370281433097,0.6081893427313261
15,128,128,3,4,2,0.0,0.0001,0.001,0.5006915629322268,0.7593167701863354,0.8130227001194742,0.5611979166666665,0.6497233748271093,0.8556935817805382,0.9056152927120668,0.7740885416666666,"[322, 279, 256, 200]",0.1424619640387276,0.3914246196403873,0.2059474412171507,0.5655542210698252,0.6506721822688118,0.6081132016693185
17,128,256,4,3,2,0.1,0.0001,0.0001,0.5321576763485475,0.7619791666666665,0.7205700123915737,0.5275423728813556,0.6424619640387276,0.8303125,0.8636926889714994,0.7824858757062146,"[320, 269, 236, 186]",0.1300138312586448,0.367911479944675,0.1903181189488244,0.5821306815752731,0.6302069532641964,0.6061688174197348
16,128,128,4,4,4,0.0,1e-05,0.0001,0.529045643153527,0.7343434343434341,0.8010752688172041,0.5251322751322749,0.665283540802213,0.8364646464646464,0.8960573476702509,0.7638888888888888,"[330, 279, 252, 195]",0.1376210235131399,0.379149377593361,0.1991404860699466,0.5893942197031765,0.6223989510290175,0.605896585366097
